,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
17,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-138.87,66
18,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-138.86999999999998,36
19,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-138.87,30
20,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-138.5,29
21,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-138.50000000000003,43
22,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-138.5,18
23,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-138.5,67
24,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-138.45999999999998,1
25,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-138.45999999999998,7
26,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-138.41,41
27,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-138.41,6
28,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-128.11,17
29,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-128.10999999999999,17
30,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-136.23,2
31,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-136.23000000000002,3
32,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-136.02999999999994,9
33,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-136.03,39
34,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-135.51000000000002,6
35,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-135.51000000000002,4
36,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-135.38999999999996,10
37,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-135.39000000000001,33
38,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-135.32,5
39,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-135.32000000000002,6
40,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-134.75,3
41,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-134.74999999999997,1
42,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-134.53000000000003,6
43,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-134.53,12
44,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-134.47,2
45,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-134.46999999999997,1
46,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-134.34000000000003,36
47,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-134.34,54
48,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-134.32,19
49,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-134.32000000000002,22
50,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-133.85000000000002,4
51,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-133.85,9
52,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-133.81000000000003,4
53,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-133.80999999999997,12
54,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-133.63,41
55,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-133.62999999999997,9
56,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-133.56,7
57,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-133.56,1
58,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0.05,-136.02999999999994,2
59,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.5,104
60,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.05,-138.5,3
61,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.5,39
62,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,6
63,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,2
64,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-132.98,12
65,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-132.97999999999996,7
66,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-132.84,4
67,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-132.83999999999995,9
68,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-132.52,4
69,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-132.21,5
70,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-132.21,4
71,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-132.14,3
72,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0.05,-136.02999999999994,2
73,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-136.03,12
74,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-131.97,8
75,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-131.97,8
76,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-130.87,10
77,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-130.86999999999995,1
78,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-138.41,13
79,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.05,-138.41,3
80,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-130.57000000000002,3
81,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-130.57,1
82,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-130.54999999999995,1
83,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-135.32000000000002,1
84,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
85,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
86,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-138.41,16
87,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-129.91,2
88,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,1
89,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-129.84,3
90,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-129.84,8
91,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-134.53,1
92,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-129.43999999999997,2
93,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.0,-129.44000000000003,7
94,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-129.33999999999997,4
95,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-129.34000000000003,2
96,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-129.27999999999997,1
97,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-129.28,1
98,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-129.18,5
99,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-129.07,6
100,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-129.06999999999996,7
101,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-128.97000000000003,22
102,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-128.97,2
103,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-132.14,5
104,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-128.78999999999996,3
105,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-128.79000000000002,3
106,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,1
107,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-128.43,1
108,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
109,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-128.03999999999996,2
110,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-128.04000000000002,2
111,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.0,-127.94000000000001,2
112,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.0,-127.94,10
113,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,2
114,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-127.52999999999999,1
115,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-127.53000000000002,2
116,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-127.41000000000001,1
117,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0.0,-127.26999999999997,3
118,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.0,-127.27000000000004,1
119,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-127.10000000000001,1
120,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.05,-117.30000000000001,2
121,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.5,1
122,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.05,-127.94,8
123,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.05,-127.94000000000001,1
124,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0.0,-125.38000000000001,1
125,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-125.09999999999998,3
126,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0.05,-121.73,2
127,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0.05,-121.72999999999995,1
128,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0,-124.94000000000001,1
129,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-124.83000000000001,2
130,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-124.83,8
131,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.05,-129.91,1
132,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-124.34,3
133,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-124.33999999999996,9
134,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.1,-128.10999999999999,1
135,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-124.31,1
136,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-140.48,1
137,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0.0,-124.07,2
138,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-124.07000000000001,21
139,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-124.01999999999997,1
140,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.0,-123.88,2
141,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.0,-123.88000000000001,1
142,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-123.61,1
143,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.05,-128.97,1
144,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-128.97000000000003,6
145,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-123.47999999999999,2
146,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-123.47999999999998,9
147,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
148,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0.0,-123.22999999999999,2
149,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0.05,-111.25,1
150,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-128.97000000000003,24
151,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
152,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
153,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-122.86999999999998,1
154,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-122.86999999999999,1
155,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.05,-139.29,1
156,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
157,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-122.75000000000003,5
158,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-122.75000000000001,5
159,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-122.60999999999999,1
160,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-122.53000000000002,2
161,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-122.45,1
162,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.05,-119.24000000000001,1
163,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.05,-119.39000000000001,1
164,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0.0,-122.30999999999996,3
165,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.0,-122.31,3
166,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-112.77999999999997,1
167,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-122.15,1
168,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.05,-127.94,1
169,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0.05,-109.50000000000001,1
170,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.05,-127.94000000000001,1
171,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0.0,-121.98999999999998,1
172,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-121.95999999999998,1
173,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0.0,-121.83000000000003,2
174,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-125.09999999999998,6
175,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0.0,-121.72999999999995,1
176,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-129.18,4
177,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-121.55999999999999,3
178,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-121.42999999999998,1
179,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0.0,-121.42999999999998,3
180,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-121.34000000000002,1
181,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-121.27999999999997,3
182,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.05,-120.65,6
183,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0.05,-120.65000000000002,4
184,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-120.81999999999998,1
185,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-120.69000000000003,1
186,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-120.66,1
187,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0,-120.65,1
188,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0.0,-120.65000000000002,1
189,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-120.47000000000001,2
190,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0.0,-120.43999999999998,1
191,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0.0,-120.44,1
192,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-132.98,3
193,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-120.34,1
194,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.0,-120.28999999999999,2
195,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-120.29000000000002,2
196,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-124.31,2
197,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-140.48,1
198,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.05,-127.27000000000004,1
199,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-119.64999999999999,1
200,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-119.65,14
201,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-119.53999999999996,1
202,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.45999999999998,1
203,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-119.36000000000001,2
204,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-119.36,1
205,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-119.11999999999999,1
206,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-119.04,1
207,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0.05,-122.86999999999999,1
208,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.0,-118.60999999999996,1
209,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.0,-118.04000000000002,1
210,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-118.01999999999998,4
211,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
212,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-117.93999999999997,1
213,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.05,-109.96999999999998,1
214,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.05,-108.46,1
215,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-117.76999999999998,2
216,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.0,-117.67000000000002,9
217,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0.05,-119.69999999999999,1
218,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-128.97000000000003,1
219,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
220,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0.05,-119.64999999999999,1
221,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0.05,-115.99999999999999,17
222,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-138.87,1
223,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-116.82999999999997,1
224,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-116.82999999999998,2
225,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-116.75999999999996,1
226,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-116.71,1
227,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.05,-116.48000000000002,1
228,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0.05,-115.99999999999999,4
229,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-129.07,3
230,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-134.34000000000003,1
231,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
232,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-116.26999999999998,2
233,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-116.19,5
234,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0.0,-116.08999999999997,1
235,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-115.99999999999999,1
236,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0.0,-115.97,2
237,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.05,-133.63,1
238,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.1,-99.00999999999999,1
239,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0.05,-119.65,3
240,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-134.34000000000003,1
241,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.05,-117.76999999999998,1
242,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.05,-117.76999999999998,1
243,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0.0,-114.61999999999996,2
244,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-114.49,1
245,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.0,-114.43999999999998,1
246,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-114.35999999999997,1
247,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-119.16,1
248,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.0,-114.04999999999997,1
