,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
19,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-457.99,12
20,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-457.74,36
21,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-457.73999999999995,11
22,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-457.28000000000003,2
23,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-457.2799999999999,11
24,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-456.9899999999999,65
25,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0.0,-456.99000000000007,19
26,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-456.85999999999984,18
27,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-456.85999999999996,6
28,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-452.79999999999984,15
29,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-452.79999999999995,13
30,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-452.48999999999984,13
31,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-452.49,1
32,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.058823529411764705,-449.21999999999997,7
33,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.058823529411764705,-449.22,24
34,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-451.3899999999999,10
35,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-451.38999999999993,5
36,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-451.33999999999986,91
37,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0.0,-451.34000000000003,2
38,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-451.23999999999995,8
39,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-451.2400000000001,5
40,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-450.6899999999999,6
41,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-450.68999999999994,2
42,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-450.52,6
43,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-450.52000000000004,6
44,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-450.4499999999999,2
45,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-450.4499999999999,1
46,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-450.39000000000004,5
47,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0.0,-450.3499999999999,4
48,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.0,-450.35,9
49,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-449.56000000000006,4
50,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-449.56000000000006,5
51,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-449.54,7
52,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-449.54,5
53,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-449.51999999999975,8
54,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-449.52000000000004,5
55,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-449.35999999999996,3
56,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-449.35999999999984,7
57,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-449.21999999999997,6
58,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-449.22,4
59,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-449.21000000000004,33
60,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-449.21,13
61,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-449.09000000000003,1
62,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-449.09,1
63,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-448.59000000000003,4
64,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-448.5900000000001,2
65,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-448.4499999999999,4
66,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-448.44000000000005,5
67,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-448.43999999999994,11
68,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-448.3500000000001,3
69,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-448.34999999999997,16
70,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-447.9899999999999,4
71,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-447.98999999999995,23
72,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-447.83,6
73,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-447.8300000000001,2
74,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-447.68999999999994,1
75,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-447.68999999999977,17
76,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-469.29999999999984,1
77,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-446.1899999999999,3
78,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-446.11999999999995,2
79,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-446.1199999999997,2
80,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-446.08000000000015,11
81,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-446.08000000000004,4
82,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-446.0599999999999,4
83,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-445.9899999999998,7
84,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-445.9899999999998,8
85,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-445.98999999999995,25
86,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-469.29999999999984,2
87,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.0,-445.71999999999986,2
88,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.0,-445.72,1
89,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-444.5499999999999,1
90,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-444.54999999999995,1
91,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-444.44999999999993,1
92,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-444.4499999999999,1
93,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.0,-444.4400000000001,2
94,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-444.43999999999994,1
95,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-444.00999999999993,3
96,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-444.01,2
97,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-443.8299999999999,24
98,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-443.63999999999993,1
99,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-469.29999999999984,2
100,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-443.6099999999998,4
101,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0.058823529411764705,-432.1300000000001,1
102,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-469.29999999999984,4
103,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-443.2900000000001,8
104,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-443.29,1
105,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.0,-443.04999999999995,1
106,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0.0,-443.0499999999999,2
107,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-443.04999999999984,3
108,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-443.0499999999999,1
109,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0.0,-442.99,2
110,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0.0,-442.99,4
111,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-442.8999999999999,12
112,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-442.90000000000003,1
113,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0.0,-442.78999999999985,24
114,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0.0,-442.79,3
115,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-442.78,9
116,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-442.78,10
117,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-442.16,1
118,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-442.1599999999999,3
119,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-442.06000000000006,2
120,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-442.06,2
121,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-449.56000000000006,1
122,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-441.78999999999996,4
123,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-441.4799999999999,5
124,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-441.4800000000001,2
125,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-440.9699999999999,2
126,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-440.85999999999996,12
127,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0.0,-440.8599999999999,18
128,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0.0,-440.67000000000013,1
129,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0.0,-440.66999999999996,15
130,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-440.5799999999999,5
131,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-440.5799999999998,1
132,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-440.58,8
133,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-440.46,7
134,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-440.4600000000001,12
135,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-440.4,2
136,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-440.39999999999975,1
137,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-440.3399999999999,1
138,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0.0,-440.31000000000006,4
139,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0.0,-440.3099999999999,2
140,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-440.2,3
141,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-440.0600000000001,1
142,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-440.05999999999995,1
143,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0.058823529411764705,-450.68999999999994,1
144,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-439.65999999999997,1
145,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-439.6599999999999,13
146,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-439.5,1
147,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.058823529411764705,-461.55000000000007,1
148,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0.0,-439.21,1
149,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0.0,-439.08999999999986,3
150,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-438.90000000000015,1
151,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-438.9000000000001,1
152,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-438.9,8
153,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0.0,-438.83,8
154,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-438.83000000000004,1
155,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-438.7999999999999,1
156,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0.0,-438.34999999999997,2
157,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-438.3399999999999,2
158,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-438.0,2
159,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.0,-437.83000000000004,4
160,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0.0,-437.83,8
161,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-437.63000000000005,2
162,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0.0,-437.5999999999998,1
163,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-437.54999999999995,1
164,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,-437.4500000000001,2
165,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0.0,-437.4499999999998,25
166,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0.0,-437.32000000000005,2
167,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0.0,-437.32,4
168,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-437.30000000000007,1
169,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-437.25000000000017,1
170,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-437.24999999999994,3
171,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-437.0100000000001,2
172,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-436.97,2
173,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.058823529411764705,-442.78,2
174,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.058823529411764705,-434.92000000000013,2
175,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-436.52,2
176,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0.0,-436.39999999999986,1
177,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-436.3899999999999,1
178,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-436.3599999999999,1
179,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-436.27000000000004,1
180,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0.058823529411764705,-432.1299999999998,5
181,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.058823529411764705,-451.33999999999986,2
182,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-436.11000000000007,2
183,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-436.1100000000002,3
184,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-436.0600000000002,1
185,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.058823529411764705,-435.11000000000007,1
186,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-435.9799999999999,1
187,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-435.97999999999996,2
188,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-435.95,2
189,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-435.79,1
190,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-469.29999999999984,2
191,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-435.6400000000001,1
192,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.058823529411764705,-445.98999999999995,1
193,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0.0,-435.5699999999998,5
194,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-435.55999999999995,3
195,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0.0,-435.50999999999993,2
196,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-435.3899999999998,1
197,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-435.38999999999993,1
198,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0.0,-435.30999999999995,1
199,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-435.2499999999999,1
200,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,-435.24,3
201,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0.0,-435.2399999999999,4
202,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.0,-434.99000000000007,2
203,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0.0,-434.9699999999999,1
204,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.0,-434.97,2
205,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-434.93,1
206,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-434.93,2
207,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-469.29999999999984,6
208,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-434.84999999999997,2
209,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-434.84999999999997,5
210,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.058823529411764705,-419.92,2
211,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.058823529411764705,-419.9200000000001,2
212,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0.058823529411764705,-435.5699999999998,3
213,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0.0,-434.40999999999985,1
214,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-434.3700000000001,3
215,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-434.2799999999998,1
216,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-434.21000000000004,1
217,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0.0,-434.2100000000001,2
218,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-434.08999999999986,1
219,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.058823529411764705,-446.1199999999997,1
220,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0.058823529411764705,-440.8599999999999,1
221,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.058823529411764705,-440.85999999999996,1
222,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0.0,-433.8999999999999,1
223,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-433.87999999999994,2
224,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-433.88000000000005,1
225,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-433.72999999999996,1
226,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.058823529411764705,-445.98999999999995,1
227,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0.0,-433.5999999999999,2
228,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-433.3900000000001,1
229,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-433.19000000000017,1
230,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-433.19000000000005,1
231,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0.0,-433.14000000000004,1
232,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0.0,-433.14,1
233,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-433.13,4
234,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-433.12,2
235,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-433.12000000000023,2
236,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-433.12,1
237,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,-433.03,1
238,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0.0,-433.03000000000003,3
239,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0.0,-432.80999999999995,3
240,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0.0,-432.79999999999995,1
241,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0.0,-432.79999999999984,1
242,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-432.51,2
243,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-432.48,1
244,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0.0,-432.08,1
245,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.058823529411764705,-430.2900000000001,1
246,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-430.2899999999998,1
247,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0.0,-431.99,1
248,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-431.9599999999999,4
249,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0.0,-431.77999999999986,8
250,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-431.75,1
251,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-431.69999999999993,1
252,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0.0,-431.70000000000005,1
253,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-431.56,2
254,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-431.5599999999999,1
255,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-431.49,1
256,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0.0,-431.47999999999985,1
257,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0.0,-431.48000000000013,1
258,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0.0,-431.4199999999998,1
259,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-431.39999999999986,1
260,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0.0,-431.38000000000005,1
261,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-431.31000000000006,4
262,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.058823529411764705,-470.2400000000001,1
263,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0.0,-431.25000000000006,1
264,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.0,-431.24999999999983,10
265,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-431.0799999999999,1
266,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-431.0699999999999,1
267,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-430.9099999999999,2
268,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0.0,-430.82000000000005,2
269,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0.0,-430.80999999999995,1
270,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-430.6099999999999,1
271,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-430.47999999999996,1
