,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
35,1,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-58.9,26
36,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-58.89999999999999,20
37,1,0,0,0,1,1,1,0,0,0,0,0,0,0.07692307692307693,-60.68000000000001,1
38,1,1,1,0,0,1,1,0,0,1,1,1,1,0.0,-58.149999999999984,8
39,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0,-58.14999999999999,6
40,1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-57.61999999999997,1
41,1,1,0,0,0,1,1,0,0,1,1,1,1,0.0,-57.05,9
42,0,0,1,1,1,0,0,1,1,0,0,0,0,0.0,-57.050000000000004,2
43,1,1,0,0,0,1,1,0,1,0,0,1,0,0.0,-56.120000000000005,3
44,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-56.06999999999999,2
45,1,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-55.75,5
46,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-55.51000000000002,2
47,1,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-55.16,7
48,0,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-55.16,4
49,1,0,0,0,0,1,1,0,0,1,0,0,0,0.0,-53.79999999999999,1
50,1,0,0,0,0,1,1,0,0,1,0,0,0,0.07692307692307693,-53.79999999999999,2
51,1,0,0,0,0,1,1,0,0,1,0,0,1,0.07692307692307693,-56.06999999999999,1
52,1,0,0,0,0,1,1,0,0,1,0,0,0,0.07692307692307693,-53.79999999999999,2
53,1,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-53.20000000000001,3
54,1,0,1,0,0,1,1,0,0,0,0,0,0,0.0,-52.31999999999999,1
55,1,0,0,0,1,0,1,0,1,0,0,1,0,0.0,-52.129999999999995,2
56,0,1,1,1,0,1,0,1,0,1,1,0,1,0.0,-52.12999999999999,1
57,1,1,1,1,0,0,0,1,0,1,1,0,1,0.0,-52.12,1
58,1,1,0,0,0,1,1,0,0,1,0,0,1,0.0,-49.849999999999994,2
59,0,1,1,0,0,1,0,1,0,1,1,0,1,0.0,-49.50999999999999,2
60,1,0,0,1,1,0,1,0,1,0,0,1,0,0.0,-49.51,1
61,1,1,0,0,0,1,1,0,1,1,0,1,1,0.07692307692307693,-47.58999999999999,1
62,0,0,0,1,1,0,0,1,1,0,1,0,0,0.0,-48.77,1
63,1,1,1,0,0,1,1,1,0,1,1,0,1,0.0,-48.49999999999999,5
64,0,0,0,1,1,0,0,0,1,0,0,1,0,0.0,-48.5,2
65,1,0,0,1,1,0,0,0,1,0,0,1,0,0.0,-48.04,2
66,1,0,0,0,1,0,0,1,0,1,1,0,1,0.0,-47.739999999999995,2
67,1,1,1,0,0,1,0,1,0,1,1,0,1,0.0,-47.15,1
68,0,0,0,1,1,0,1,0,1,0,0,1,0,0.0,-47.15,1
69,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-47.01999999999999,1
70,1,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-46.77,3
71,0,1,0,0,1,0,0,1,0,1,1,0,1,0.0,-45.66,1
72,1,1,0,0,0,1,1,1,0,1,1,0,1,0.0,-45.28,2
73,0,0,1,1,1,0,0,0,1,0,0,1,0,0.0,-45.28,1
74,0,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-44.199999999999996,1
75,1,1,0,0,0,1,1,0,0,1,1,0,1,0.07692307692307693,-64.41,1
76,1,1,0,0,0,1,1,0,0,0,0,1,0,0.0,-43.36000000000001,1
77,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-40.86999999999998,1
78,0,1,1,1,0,1,1,1,1,1,1,1,1,0.0,-40.419999999999995,1
79,1,0,0,0,0,1,1,1,0,0,0,0,1,0.0,-40.33999999999999,1
80,0,1,0,0,0,1,1,0,0,1,1,0,1,0.0,-40.23,1
81,1,1,1,0,0,1,1,0,1,1,1,1,1,0.0,-39.90999999999999,1
82,1,0,0,0,0,0,1,0,1,0,0,1,0,0.07692307692307693,-45.73,1
83,1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-35.02,1
84,1,1,0,0,0,1,1,1,0,1,1,0,1,0.07692307692307693,-45.28,1
85,1,0,0,0,1,1,1,0,0,0,0,0,0,0.07692307692307693,-60.68000000000001,1
86,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-27.97,1
87,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,-27.829999999999995,1
88,0,0,0,0,0,1,1,0,0,0,1,0,0,0.07692307692307693,-27.7,1
