,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
54,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-99.56,1
55,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-99.56,1
56,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0.0,-99.19999999999999,2
57,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-98.47999999999999,19
58,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-98.47999999999999,5
59,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-98.35000000000002,2
60,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-98.35,1
61,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-98.11000000000001,2
62,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-97.99,2
63,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-97.99000000000001,11
64,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-97.82999999999998,2
65,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.058823529411764705,-116.11000000000003,2
66,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-97.74,1
67,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-97.74,13
68,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.0,-97.37000000000002,2
69,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0.0,-97.36999999999998,4
70,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-97.28,4
71,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-97.28,1
72,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0.058823529411764705,-100.26,9
73,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.058823529411764705,-100.26000000000003,1
74,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.058823529411764705,-94.78,1
75,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-96.12000000000002,8
76,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-96.11999999999998,2
77,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.0,-95.71999999999998,4
78,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.0,-95.72000000000001,1
79,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,-95.36999999999998,1
80,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-95.37000000000002,2
81,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,-95.32000000000001,6
82,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-95.32000000000002,5
83,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
84,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-110.24000000000001,1
85,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.0,-94.66,2
86,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.058823529411764705,-100.70000000000002,1
87,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0.0,-94.46999999999998,1
88,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,-94.33999999999997,8
89,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-100.47999999999999,1
90,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.058823529411764705,-101.23999999999998,2
91,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-93.60999999999999,1
92,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0,-92.97999999999998,1
93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-92.98,1
94,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-92.80000000000001,1
95,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-92.79999999999997,5
96,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.058823529411764705,-98.47999999999999,4
97,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.058823529411764705,-98.47999999999999,1
98,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-92.49000000000001,7
99,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-92.48999999999998,1
100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-92.42000000000002,2
101,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-92.36000000000001,1
102,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0.0,-92.33999999999999,5
103,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.0,-92.34,1
104,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0,-92.15999999999995,1
105,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,-92.16000000000003,1
106,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-97.99000000000001,1
107,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-92.05999999999999,3
108,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-92.05999999999999,1
109,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-91.48,3
110,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-91.46999999999997,1
111,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0.0,-91.46,1
112,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-91.46000000000002,4
113,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-91.10999999999999,3
114,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-91.11000000000001,1
115,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.058823529411764705,-109.18,1
116,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.058823529411764705,-109.17999999999998,1
117,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0.0,-90.73,1
118,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-90.73000000000002,1
119,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.058823529411764705,-108.10000000000002,1
120,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-90.44999999999997,1
121,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-90.39999999999998,1
122,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-90.40000000000003,1
123,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.0,-90.35000000000001,1
124,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0.0,-90.35000000000001,3
125,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-90.33999999999997,1
126,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-90.31000000000002,4
127,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0.0,-90.31,1
128,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0.0,-90.3,1
129,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-90.3,3
130,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-89.65999999999998,1
131,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-89.08999999999999,1
132,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-88.45000000000003,1
133,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-88.44,1
134,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-87.98999999999998,5
135,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,-87.82999999999998,1
136,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-87.69,2
137,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0.0,-87.64999999999999,2
138,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-87.65,4
139,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,-87.59,2
140,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.0,-87.58999999999999,1
141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-87.52,1
142,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0.0,-87.32000000000001,2
143,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.058823529411764705,-82.91999999999997,2
144,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-86.39000000000001,3
145,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-86.38999999999999,4
146,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-86.07999999999998,1
147,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-86.06,2
148,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-85.98999999999998,1
149,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-85.99000000000001,1
150,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.058823529411764705,-95.32000000000001,1
151,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0.0,-85.88999999999999,1
152,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0,-85.50999999999996,1
153,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-92.16000000000003,1
154,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-99.56,1
155,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,-84.41,1
156,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-84.22,2
157,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-84.01000000000002,1
158,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.058823529411764705,-109.17999999999998,1
159,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.058823529411764705,-87.58999999999999,1
160,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.058823529411764705,-87.59,1
161,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.058823529411764705,-101.23999999999998,1
162,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.058823529411764705,-116.10999999999997,1
163,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0.058823529411764705,-90.31,1
164,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.0,-83.05000000000001,2
165,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0,-82.91999999999997,1
166,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.0,-82.80999999999999,1
167,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-82.77999999999997,1
168,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-82.66999999999996,1
169,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,-81.62000000000002,1
170,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0.0,-81.38000000000001,1
171,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0,-81.11,1
172,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-81.01,1
173,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-80.96999999999998,1
174,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-80.85999999999999,1
175,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-110.24000000000001,1
176,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-79.62000000000002,1
177,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-79.39999999999999,1
178,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-79.40000000000002,1
179,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-78.89999999999999,1
180,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-113.28999999999998,1
181,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0.058823529411764705,-108.09999999999998,1
182,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-78.62,4
183,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0.0,-77.63000000000001,1
184,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.058823529411764705,-78.37,1
185,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
186,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,-76.10999999999997,1
187,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-76.07000000000001,1
188,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,-76.01000000000002,1
189,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.058823529411764705,-116.10999999999997,1
190,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-75.11,1
191,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0.058823529411764705,-90.35000000000001,1
192,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-74.85000000000001,1
193,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-110.24000000000001,1
194,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0.0,-70.88,1
195,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0.0,-70.44999999999999,1
196,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,-70.45,1
197,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-70.38000000000002,1
198,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-62.88999999999998,1
199,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.058823529411764705,-70.38000000000002,1
200,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.058823529411764705,-61.050000000000004,1
201,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.058823529411764705,-89.36000000000001,1
202,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-54.12000000000002,1
203,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0.058823529411764705,-60.739999999999995,1
