,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
40,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-87.10999999999999,35
41,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-87.10999999999999,31
42,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-86.49,11
43,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-86.49000000000001,35
44,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-86.49000000000001,13
45,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-86.49,12
46,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-86.31,5
47,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-86.31,6
48,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-85.91,10
49,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-85.91000000000001,8
50,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-85.78,2
51,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-85.78000000000002,2
52,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-85.22000000000003,17
53,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-85.21999999999998,6
54,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-85.19999999999999,7
55,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-85.2,7
56,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-84.94,12
57,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-84.94000000000001,19
58,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-84.72999999999999,10
59,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-84.72999999999999,11
60,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-84.63,24
61,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-84.63,46
62,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-84.39999999999999,13
63,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-84.4,8
64,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0,-84.24999999999997,1
65,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-84.24999999999997,1
66,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-84.20000000000002,4
67,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-84.2,2
68,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-83.98,1
69,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-83.98000000000002,5
70,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-83.91999999999999,5
71,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-83.92000000000002,8
72,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-83.78000000000002,8
73,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-83.77999999999999,1
74,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-83.78,9
75,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-83.55,2
76,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-83.41000000000001,6
77,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-83.41000000000003,8
78,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-65.06999999999998,8
79,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-65.06999999999998,11
80,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-83.2,5
81,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-83.2,7
82,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-83.12999999999998,4
83,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-83.13,8
84,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-83.06,6
85,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-83.05999999999999,7
86,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0625,-83.98,1
87,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-83.0,6
88,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-83.0,2
89,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-82.91000000000001,5
90,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-82.87999999999998,5
91,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-82.87999999999998,5
92,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-82.87,3
93,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-82.87,3
94,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-82.75,11
95,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-82.74999999999997,10
96,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-82.46,9
97,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-82.46000000000001,4
98,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0.0,-82.29999999999998,2
99,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,-82.29999999999998,2
100,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-82.09,5
101,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-70.39999999999999,12
102,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-70.4,4
103,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-81.64999999999998,2
104,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-70.17,4
105,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-70.17000000000002,5
106,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.42000000000002,1
107,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-93.41999999999999,2
108,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-81.30999999999999,16
109,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-81.31,9
110,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-81.21000000000001,9
111,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-81.21000000000001,6
112,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-81.13999999999997,1
113,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-81.02,2
114,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.99000000000001,1
115,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-80.97999999999999,6
116,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-80.98000000000002,2
117,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.60000000000001,3
118,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-80.60000000000001,6
119,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-80.59,4
120,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-80.59000000000003,1
121,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-80.24,2
122,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-80.24000000000001,1
123,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.94999999999999,3
124,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.95,4
125,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-79.89999999999999,14
126,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-79.90000000000002,6
127,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-79.88,1
128,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-79.88000000000001,4
129,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0.0625,-70.91999999999999,5
130,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0625,-70.92,14
131,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-68.32000000000001,7
132,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,3
133,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-79.69,3
134,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-79.69000000000001,1
135,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-79.63999999999997,2
136,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.0,-79.63999999999999,3
137,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-79.64000000000001,2
138,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-79.56,3
139,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-79.42999999999999,1
140,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-79.42999999999998,2
141,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-79.33000000000001,1
142,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-79.32999999999998,1
143,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.25999999999999,3
144,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.25999999999999,2
145,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-79.22999999999999,7
146,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-79.22999999999999,3
147,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,1
148,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-78.96000000000001,1
149,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-78.92999999999998,3
150,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-78.93,15
151,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-78.74999999999997,4
152,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-92.84,2
153,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-78.68,2
154,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-78.68,6
155,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-78.47999999999998,3
156,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-78.47999999999999,2
157,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-78.38,4
158,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-78.38000000000001,3
159,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-78.25999999999999,1
160,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-78.25999999999999,9
161,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.0625,-66.86999999999998,2
162,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0625,-66.86999999999996,5
163,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-78.15,1
164,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-78.15000000000002,1
165,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-77.97,2
166,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-77.97,1
167,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-77.88,1
168,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
169,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-77.56,3
170,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-77.55000000000003,2
171,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-77.51999999999998,1
172,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-77.42999999999996,1
173,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-77.43,6
174,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-77.31,2
175,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-77.16999999999999,1
176,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-77.07000000000002,2
177,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-77.06,2
178,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0625,-64.16,1
179,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0625,-64.16000000000001,2
180,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-77.0,1
181,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-77.00000000000001,1
182,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.0,-76.85,2
183,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.84,5
184,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-76.83999999999997,3
185,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-76.59,4
186,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0.0625,-65.14999999999999,1
187,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-65.04999999999998,6
188,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.4,2
189,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-76.38,2
190,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-76.38,3
191,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-84.4,2
192,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-84.39999999999999,1
193,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-76.18,3
194,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-76.18,2
195,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-76.13000000000001,1
196,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.0,-76.12,1
197,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-76.09000000000002,1
198,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-76.04999999999998,2
199,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-76.03,3
200,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-75.93000000000002,3
201,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-75.92999999999999,1
202,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-75.89999999999998,1
203,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-75.86,1
204,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-75.69,2
205,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-75.69,2
206,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-75.69,4
207,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0.0,-75.58000000000003,1
208,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0625,-64.16000000000001,2
209,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0625,-56.88999999999999,1
210,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0625,-71.19999999999999,1
211,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0.0,-75.4,1
212,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0,-75.4,1
213,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-75.4,1
214,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-75.32000000000001,3
215,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-75.32,3
216,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-84.24999999999997,1
217,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.0,-75.23000000000002,3
218,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,-75.23000000000002,4
219,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0625,-56.88999999999999,1
220,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0.0625,-56.88999999999999,4
221,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-75.07,1
222,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-75.05,2
223,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0.0,-74.95,2
224,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.95,1
225,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.9,1
226,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-74.9,1
227,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-61.97999999999998,1
228,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.64,4
229,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.63999999999997,2
230,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0,-74.63,2
231,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-74.63000000000001,1
232,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0625,-79.63999999999996,1
233,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-74.54999999999998,2
234,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-74.39999999999999,2
235,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-74.39999999999999,1
236,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0625,-100.88,1
237,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0,-74.34,1
238,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,-74.13000000000001,2
239,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.11,1
240,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-74.11,1
241,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-74.1,1
242,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-62.70999999999999,2
243,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-62.709999999999994,2
244,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-74.08999999999999,2
245,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-74.05999999999999,1
246,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-74.0,2
247,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0,-73.99,1
248,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,-73.99000000000001,3
249,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-73.95,1
250,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0.0,-73.94999999999999,1
251,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,-73.95,3
252,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.0,-73.80000000000001,1
253,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
254,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0625,-100.88,1
255,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-73.70000000000002,1
256,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-73.64,1
257,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0.0,-73.63,1
258,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-73.60000000000002,1
259,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0.0,-73.53,2
260,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-98.69,1
261,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-61.98,1
262,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-61.97999999999998,1
263,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.0625,-61.779999999999994,2
264,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0.0,-73.12,1
265,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0.0,-72.81999999999998,1
266,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0.0,-72.81999999999996,1
267,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-72.75,6
268,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0.0,-72.59999999999997,1
269,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-72.5,3
270,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0.0625,-77.05999999999997,1
271,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-71.96000000000001,2
272,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-71.9,2
273,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-71.69,1
274,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-71.61999999999999,1
275,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-71.58,1
276,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-71.51999999999998,1
277,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-71.50999999999998,1
278,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-71.47999999999999,1
279,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-71.48000000000002,1
280,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-71.31000000000002,2
281,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-71.26,1
282,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-71.22,2
283,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0625,-94.01000000000002,1
284,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0,-70.92,1
285,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-70.88,2
286,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-70.87000000000002,1
287,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-88.72,1
288,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0625,-93.22000000000001,1
289,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0625,-85.22000000000003,1
290,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-70.77999999999999,1
