,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-104.85999999999999,750
1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-104.85999999999999,1956
2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,-96.11999999999999,62
3,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.0,-96.12,319
4,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-95.7,523
5,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-95.69999999999999,147
6,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-91.18,58
7,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-91.17999999999999,62
8,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-88.49000000000001,15
9,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-86.80999999999999,4
10,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-86.81,7
11,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.0,-86.79999999999998,1
12,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-86.80000000000001,12
13,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0.0,-86.62999999999997,2
14,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.0,-86.62999999999998,2
15,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
16,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.06666666666666667,-104.85999999999999,1
17,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0.0,-85.16000000000001,12
18,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,-84.80999999999999,3
19,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0.0,-84.80999999999999,5
20,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,2
21,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0.0,-82.60999999999997,1
22,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0,-82.61,7
23,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-95.7,2
24,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-95.7,1
25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-82.04999999999998,1
26,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-81.27,1
27,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-81.27,2
28,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.06666666666666667,-104.85999999999999,1
29,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-79.32999999999998,1
30,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-79.32999999999998,3
31,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-79.32999999999998,1
32,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-78.63000000000001,2
33,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,-78.1,1
34,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-91.17999999999999,1
35,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-91.17999999999999,1
36,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
37,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.06666666666666667,-96.12,1
38,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.0,-76.61999999999999,2
39,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
40,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0,-73.97,3
41,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-72.61999999999999,2
42,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-71.94999999999999,1
43,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.06666666666666667,-77.46,1
44,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
45,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,-69.67999999999999,1
46,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0,-69.67999999999999,2
47,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
48,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,-68.00999999999999,2
49,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-95.7,1
50,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-67.28999999999999,1
51,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
52,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0.06666666666666667,-53.43,1
53,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.0,-64.64999999999999,1
54,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0.0,-64.17999999999999,1
55,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.06666666666666667,-96.12,1
56,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.06666666666666667,-96.12,1
57,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,-59.209999999999994,1
58,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-70.21,1
59,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-31.379999999999995,1
