,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
34,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-172.73000000000002,72
35,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-172.72999999999996,28
36,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-171.29999999999995,10
37,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-171.3,2
38,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0.0,-170.77999999999997,5
39,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-170.77999999999997,14
40,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,-170.29,10
41,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.0,-170.29000000000002,2
42,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.0,-169.39,8
43,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-169.38999999999996,13
44,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,-169.02999999999997,21
45,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.0,-169.02999999999997,12
46,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-168.33999999999997,10
47,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0.0,-167.65999999999997,8
48,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-167.66,14
49,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,2
50,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-167.16,55
51,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-166.17,22
52,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0.0,-166.12000000000003,2
53,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.0,-165.68,5
54,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-165.68,9
55,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-164.74,3
56,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.0,-164.56,1
57,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-164.56,3
58,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-164.29999999999995,12
59,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-164.18999999999997,14
60,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.05,-180.87,3
61,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
62,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
63,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-163.41999999999996,8
64,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-163.16000000000003,1
65,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-163.16,17
66,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
67,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,2
68,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
69,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,-161.00000000000003,3
70,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,4
71,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-160.75999999999996,8
72,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-160.23999999999998,6
73,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-160.07,3
74,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-159.97999999999996,1
75,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-159.97999999999996,6
76,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-159.89999999999998,15
77,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-159.89999999999998,1
78,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.05,-180.87,1
79,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-159.81,4
80,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-159.80999999999995,2
81,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-159.36999999999995,2
82,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-159.26999999999998,7
83,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.05,-175.90999999999997,2
84,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-158.21000000000004,2
85,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-157.61999999999998,5
86,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.05,-180.87,1
87,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-157.31,2
88,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.05,-180.87,1
89,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-156.64000000000001,1
90,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-155.95,1
91,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.0,-155.82000000000002,1
92,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-155.82,1
93,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
94,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-155.49,1
95,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
96,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-154.15999999999997,5
97,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.0,-153.37,2
98,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-153.37,2
99,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0.0,-153.15999999999997,1
100,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-153.16,2
101,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.0,-153.14000000000001,4
102,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-153.04999999999998,2
103,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
104,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-152.17999999999998,2
105,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-151.85999999999999,2
106,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-151.83999999999995,1
107,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-151.52000000000004,2
108,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.05,-175.26000000000005,3
109,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-185.73999999999998,1
110,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-150.75999999999993,1
111,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.0,-150.7,2
112,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.05,-180.87,1
113,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-150.22,2
114,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-149.93999999999994,1
115,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-149.60999999999999,2
116,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-149.61,1
117,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-149.51000000000002,1
118,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.05,-175.90999999999997,1
119,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.05,-172.72999999999996,1
120,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-148.43999999999997,3
121,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
122,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.0,-148.05,1
123,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.0,-147.58999999999997,1
124,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-147.46999999999997,1
125,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-168.33999999999997,1
126,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0.0,-147.39,1
127,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.0,-146.72,1
128,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-146.72,1
129,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
130,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0,-146.31,1
131,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-145.74999999999997,1
132,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0.0,-145.06999999999996,1
133,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0.05,-167.15999999999997,1
134,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.0,-145.0,1
135,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0.0,-144.62000000000003,2
136,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-144.11,2
137,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0.0,-144.07999999999998,1
138,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0.0,-144.08000000000004,1
139,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-143.80999999999997,1
140,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-143.31,2
141,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.05,-167.16,1
142,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0.0,-141.76999999999998,1
143,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-164.18999999999997,1
144,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-146.72,1
145,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.05,-163.16,1
146,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-139.24,1
147,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-139.07999999999998,1
148,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0.0,-138.46999999999994,2
149,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0.0,-138.01,1
150,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-138.01000000000002,1
151,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-137.65,1
152,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0.0,-137.17999999999995,1
153,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-185.73999999999998,1
154,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
155,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0.05,-159.89999999999998,1
156,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
157,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-134.01000000000002,1
158,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.05,-180.87,2
159,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-175.45999999999998,1
160,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.1,-175.26000000000005,1
161,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-129.29,1
162,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-128.31,1
163,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
164,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0.05,-159.36999999999995,1
165,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.05,-119.20999999999994,1
166,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-121.99000000000002,1
167,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0.0,-120.45999999999998,1
168,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,-119.40999999999998,1
169,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-118.09999999999997,1
170,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0.0,-117.10999999999999,1
171,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-111.43999999999997,1
172,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0.0,-110.38999999999999,1
