,x_0,x_1,x_10,x_11,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-48.25,848
1,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-48.25,1668
2,0,1,0,1,1,1,0,0,0,0,0,0,0.0,-46.06,520
3,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-46.059999999999995,297
4,0,1,0,1,1,1,0,0,1,0,0,1,0.0,-44.339999999999996,102
5,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-44.339999999999996,293
6,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-41.21,26
7,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-41.21000000000001,41
8,1,0,1,0,0,0,0,1,0,1,1,1,0.0,-36.36,29
9,0,1,0,1,1,1,1,0,1,0,0,0,0.0,-36.359999999999985,8
10,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-35.88000000000001,34
11,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-35.88,17
12,1,1,1,0,0,0,0,1,1,1,1,1,0.0,-35.75999999999999,10
13,0,0,0,1,1,1,1,0,0,0,0,0,0.0,-35.76,8
14,0,1,0,1,1,1,1,0,0,0,0,0,0.0,-34.129999999999995,6
15,1,0,1,0,0,0,0,1,1,1,1,1,0.0,-34.129999999999995,6
16,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-32.47,8
17,1,0,1,0,1,0,1,1,1,1,1,0,0.0,-32.47,7
18,0,0,0,1,1,1,1,1,0,0,1,0,0.0,-31.94,11
19,1,1,1,0,0,0,0,0,1,1,0,1,0.0,-31.939999999999998,7
20,1,1,1,0,0,0,0,1,0,1,1,1,0.0,-31.53,3
21,1,0,1,0,0,0,1,1,0,1,1,1,0.08333333333333333,-48.25,1
22,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-30.659999999999993,7
23,1,0,1,0,1,0,1,1,0,1,1,0,0.0,-29.72,3
24,0,1,0,1,0,1,0,0,1,0,0,1,0.0,-29.719999999999995,2
25,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-29.48,1
26,1,0,1,0,0,0,1,1,0,1,1,1,0.08333333333333333,-48.25,1
27,1,0,1,1,0,0,1,1,1,1,1,1,0.0,-28.70999999999999,3
28,0,1,0,0,1,1,0,0,0,0,0,0,0.0,-28.71,1
29,0,1,0,1,1,1,1,0,1,0,0,1,0.0,-27.90999999999999,1
30,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-27.27,1
31,0,1,1,0,1,1,0,0,0,0,0,0,0.0,-27.269999999999996,1
32,0,1,1,1,1,1,0,0,0,0,0,0,0.0,-26.679999999999996,1
33,1,1,1,0,0,0,1,1,1,1,1,1,0.0,-26.429999999999996,1
34,1,1,1,0,0,0,0,0,1,1,0,0,0.0,-26.429999999999996,1
35,0,0,0,1,1,1,0,0,0,0,0,0,0.0,-26.43,3
36,0,0,0,1,1,1,1,1,0,0,1,1,0.0,-26.429999999999996,1
37,1,1,0,1,1,1,0,0,1,1,0,1,0.0,-25.749999999999993,1
38,0,1,1,1,1,1,0,0,1,0,0,1,0.0,-25.48,2
39,0,1,0,1,1,1,0,0,0,0,0,0,0.08333333333333333,-46.06,1
40,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-25.09,2
41,1,0,1,0,0,0,1,1,0,1,1,0,0.08333333333333333,-44.339999999999996,1
42,1,0,1,0,0,1,0,1,0,1,1,1,0.0,-23.81999999999999,1
43,0,1,0,1,1,0,1,0,1,0,0,0,0.0,-23.819999999999997,1
44,1,1,1,0,0,0,0,0,0,1,0,1,0.0,-23.09,1
45,0,0,0,1,1,1,1,1,0,0,0,0,0.0,-22.840000000000003,1
46,1,0,1,0,0,0,1,0,1,1,0,1,0.0,-22.2,1
47,0,1,0,1,1,1,0,0,1,1,0,1,0.08333333333333333,-21.119999999999997,1
48,0,1,0,1,1,1,0,0,1,1,0,1,0.0,-21.119999999999997,1
49,1,0,1,0,0,0,1,1,0,0,1,1,0.0,-20.53,1
50,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-19.509999999999994,1
51,1,1,1,1,0,1,0,0,1,1,0,1,0.0,-19.01,1
52,1,0,1,0,0,0,1,1,0,1,1,0,0.08333333333333333,-44.339999999999996,1
53,1,0,1,0,1,1,1,1,0,1,1,0,0.0,-16.959999999999997,1
54,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-15.169999999999998,1
55,1,1,0,1,1,1,0,1,0,0,1,1,0.0,-5.999999999999999,1
56,1,0,0,0,1,0,1,1,1,1,1,0,0.08333333333333333,-22.71,1
