,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
64,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-487.69,2
65,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-487.69000000000017,20
66,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-487.68000000000023,6
67,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-487.68,1
68,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-487.57999999999987,4
69,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-487.2699999999998,6
70,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-478.5499999999999,33
71,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-478.55000000000007,5
72,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-487.0400000000003,4
73,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-487.03999999999985,5
74,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.0,-486.9800000000001,3
75,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.05555555555555555,-486.49000000000007,1
76,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.05555555555555555,-486.49,10
77,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-486.93999999999994,3
78,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-486.94000000000005,3
79,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.05555555555555555,-480.7600000000001,1
80,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.05555555555555555,-480.75999999999965,2
81,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-478.29000000000025,5
82,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-478.2899999999999,16
83,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-486.84999999999997,15
84,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-486.59000000000026,5
85,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-486.5899999999998,11
86,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-486.49000000000007,1
87,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-486.49,4
88,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.05555555555555555,-495.0099999999998,5
89,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,-486.2300000000001,4
90,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.05555555555555555,-479.9100000000001,7
91,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.05555555555555555,-479.9099999999999,1
92,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.05555555555555555,-487.03999999999985,6
93,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.05555555555555555,-487.0400000000003,1
94,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0.0,-485.87,4
95,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0,-485.86999999999995,3
96,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-485.67000000000013,7
97,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.05555555555555555,-481.56000000000006,16
98,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.05555555555555555,-481.5599999999999,2
99,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-486.59000000000026,4
100,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-486.5899999999998,13
101,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-485.3999999999998,1
102,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.0,-485.28999999999996,18
103,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-485.1799999999999,30
104,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-485.18000000000006,2
105,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-476.54000000000013,3
106,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-476.53999999999985,16
107,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-485.04000000000025,19
108,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0.0,-485.0399999999999,1
109,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-484.7100000000001,2
110,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.1111111111111111,-487.03999999999985,9
111,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.1111111111111111,-487.0400000000003,3
112,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-484.58000000000015,1
113,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-484.58,1
114,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-484.47999999999973,5
115,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-484.47999999999996,7
116,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-484.4700000000001,4
117,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.1111111111111111,-486.5899999999998,17
118,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.1111111111111111,-486.59000000000026,4
119,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-484.10999999999973,13
120,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.05555555555555555,-480.49999999999983,1
121,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-483.93,5
122,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-483.85999999999984,16
123,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-483.86000000000007,1
124,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.05555555555555555,-486.49,2
125,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.05555555555555555,-480.1699999999998,6
126,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0.0,-483.69999999999993,7
127,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0.05555555555555555,-472.34999999999997,125
128,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.05555555555555555,-472.3499999999998,21
129,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-483.5,28
130,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0.0,-483.4100000000001,4
131,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0.0,-483.41,3
132,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-483.34000000000015,1
133,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-483.34000000000015,1
134,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,-483.3399999999998,4
135,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-493.6600000000002,1
136,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.0,-483.1899999999999,2
137,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-483.1900000000001,1
138,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-483.0200000000001,11
139,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-482.95,1
140,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-479.3999999999998,2
141,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-479.4000000000001,1
142,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0.05555555555555555,-482.44000000000017,14
143,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-482.8799999999998,1
144,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0.05555555555555555,-482.38000000000017,8
145,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-482.67000000000024,9
146,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-482.58999999999986,13
147,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-482.59000000000015,3
148,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-482.55,2
149,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.05555555555555555,-481.56000000000006,4
150,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.05555555555555555,-481.5599999999999,1
151,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-482.44000000000017,11
152,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-482.38000000000017,7
153,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.0,-482.2299999999998,2
154,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-482.17,2
155,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-482.11999999999995,1
156,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-478.5499999999999,3
157,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-478.55000000000007,1
158,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.05555555555555555,-473.5000000000001,8
159,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.05555555555555555,-473.49999999999966,30
160,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.05555555555555555,-480.24999999999983,6
161,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.05555555555555555,-490.61,1
162,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-481.91999999999985,3
163,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-481.91999999999985,5
164,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-478.2899999999999,1
165,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-481.7499999999999,11
166,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-481.68999999999994,1
167,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0.0,-481.66999999999996,2
168,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-481.56000000000006,6
169,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-481.50000000000017,2
170,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-481.2100000000002,5
171,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0.0,-481.07,2
172,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0.05555555555555555,-469.69000000000005,1
173,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0.05555555555555555,-469.68999999999994,1
174,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,-480.8700000000002,8
175,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-480.84000000000026,14
176,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-480.75999999999965,1
177,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.1111111111111111,-487.0400000000003,1
178,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.1111111111111111,-480.75999999999965,1
179,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-494.1500000000001,2
180,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0.0,-480.5699999999999,1
181,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-480.49999999999983,1
182,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-480.50000000000017,1
183,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.05555555555555555,-472.7899999999999,8
184,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.05555555555555555,-472.7800000000002,4
185,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.05555555555555555,-472.77999999999975,12
186,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-480.43,1
187,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-480.26999999999987,9
188,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-480.27,1
189,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-480.2500000000002,1
190,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-480.24999999999983,2
191,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0.0,-480.18000000000006,2
192,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0.0,-480.08999999999986,1
193,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0.0,-480.0899999999999,13
194,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-476.53999999999985,1
195,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-479.93,2
196,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0.0,-479.92999999999967,1
197,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.1111111111111111,-463.9799999999998,13
198,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.1111111111111111,-486.59000000000026,1
199,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-479.9100000000001,1
200,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.05555555555555555,-480.7600000000001,1
201,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0.05555555555555555,-482.44000000000017,7
202,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-479.72999999999996,1
203,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-494.1500000000001,2
204,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.1111111111111111,-487.03999999999985,1
205,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.1111111111111111,-487.0400000000003,1
206,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-479.57000000000016,2
207,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-479.4899999999998,6
208,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0.1111111111111111,-489.86999999999983,18
209,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-479.3999999999998,1
210,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-481.6900000000002,1
211,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.05555555555555555,-480.24999999999983,2
212,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.05555555555555555,-480.2500000000002,4
213,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-479.21999999999986,1
214,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.1111111111111111,-486.59000000000026,1
215,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.05555555555555555,-471.4500000000001,1
216,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.05555555555555555,-471.4499999999998,1
217,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-479.0600000000001,2
218,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0.0,-479.03999999999996,9
219,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-479.01,1
220,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.05555555555555555,-479.9099999999999,1
221,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-478.8900000000001,1
222,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.05555555555555555,-487.2699999999998,1
223,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0.0,-478.77000000000015,1
224,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0.05555555555555555,-463.98,2
225,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0.05555555555555555,-463.9799999999998,1
226,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0,-478.6400000000002,4
227,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.0,-478.64000000000004,4
228,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.0,-478.5699999999999,3
229,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-478.5499999999999,1
230,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-478.55000000000007,1
231,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0.05555555555555555,-472.34999999999997,12
232,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-479.3999999999998,3
233,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-479.4000000000001,1
234,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.05555555555555555,-486.84999999999997,1
235,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.05555555555555555,-486.94000000000005,2
236,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0.05555555555555555,-467.09000000000003,17
237,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0.05555555555555555,-467.08999999999975,3
238,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0.0,-478.2099999999999,4
239,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-486.84999999999997,1
240,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.05555555555555555,-486.84999999999997,1
241,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-478.1000000000001,1
242,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-504.47000000000025,1
243,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-483.34000000000015,1
244,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.1111111111111111,-480.24999999999983,2
245,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,-480.2500000000002,2
246,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0.0,-477.7,1
247,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-478.5499999999999,1
248,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.05555555555555555,-468.9199999999998,4
249,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.05555555555555555,-468.9200000000001,2
250,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-477.45000000000005,2
251,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0.0,-477.41999999999996,1
