,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
28,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-488.73,4
29,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-488.7300000000002,6
30,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-488.7099999999999,7
31,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-488.71000000000015,18
32,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-488.69000000000017,6
33,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.0,-488.6899999999999,4
34,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-488.34000000000003,115
35,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-488.34000000000015,71
36,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.0,-488.2999999999997,7
37,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.0,-488.29999999999995,1
38,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.0,-488.2599999999999,46
39,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0.0,-488.2599999999999,37
40,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,-488.09000000000015,2
41,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0.0,-488.08999999999986,6
42,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0.0,-487.82,22
43,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0.0,-487.82000000000005,3
44,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-487.69,4
45,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-487.69000000000017,15
46,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-487.69000000000005,20
47,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-487.68999999999994,25
48,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-487.68000000000023,1
49,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-487.68,2
50,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-487.64000000000016,34
51,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-487.63999999999993,10
52,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-487.57999999999987,38
53,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-487.58,29
54,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-487.27000000000004,12
55,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-487.0400000000003,19
56,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-487.03999999999985,10
57,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-486.9800000000002,9
58,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.0,-486.9800000000001,12
59,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-486.94000000000005,2
60,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-486.93999999999994,17
61,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-486.84999999999997,22
62,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-486.84999999999997,39
63,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.05555555555555555,-498.91999999999985,1
64,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.05555555555555555,-498.9200000000001,2
65,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-486.59000000000026,11
66,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-486.5899999999998,19
67,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-486.49000000000007,10
68,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-486.49,2
69,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,-486.2300000000001,3
70,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0.0,-486.22999999999985,4
71,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0,-485.86999999999995,1
72,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-485.82999999999987,29
73,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-485.83,6
74,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-485.67,2
75,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-485.67000000000013,2
76,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0.0,-485.4,37
77,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-485.3999999999998,2
78,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0.0,-485.3500000000001,1
79,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0.0,-485.3500000000001,5
80,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0.0,-485.28999999999985,23
81,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.0,-485.28999999999996,21
82,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-485.1799999999999,4
83,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-485.18000000000006,10
84,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0.0,-485.0399999999999,8
85,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-485.04000000000025,2
86,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-484.7099999999999,18
87,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-484.7100000000001,74
88,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-484.58000000000015,8
89,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-484.58,4
90,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-484.47999999999973,2
91,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-484.47999999999996,3
92,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-484.47000000000014,12
93,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-484.4700000000001,5
94,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-484.10999999999973,18
95,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-484.11000000000007,10
96,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-483.93,77
97,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-483.9299999999997,41
98,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-483.86000000000007,1
99,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-483.69999999999993,2
100,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0.0,-483.69999999999993,11
101,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-483.5,5
102,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-483.5000000000001,8
103,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0.0,-483.41,2
104,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0.0,-483.4100000000001,1
105,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0.0,-483.4,4
106,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,-483.40000000000003,2
107,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-483.34000000000015,2
108,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-483.3400000000001,1
109,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-483.34000000000015,3
110,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,-483.3399999999998,3
111,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-483.1900000000001,3
112,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-483.0199999999999,6
113,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-483.0200000000001,1
114,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-482.9499999999998,8
115,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-482.95,16
116,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-482.8799999999999,7
117,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,-482.68,6
118,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-482.68,6
119,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-482.66999999999985,10
120,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-482.67000000000024,1
121,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-482.59000000000015,1
122,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-482.55,3
123,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-482.55000000000007,7
124,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0.0,-482.44,3
125,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-482.44000000000017,2
126,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-482.38000000000017,2
127,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0.0,-482.38000000000005,6
128,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.0,-482.2299999999998,11
129,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0.0,-482.2299999999999,1
130,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-482.17,3
131,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-482.1699999999998,4
132,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-482.11999999999995,2
133,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-482.12,2
134,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-481.91999999999985,3
135,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0.0,-481.7499999999999,6
136,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-481.7499999999999,12
137,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0,-481.6900000000002,9
138,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-481.68999999999994,3
139,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0,-481.67000000000013,1
140,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.0,-481.5599999999999,13
141,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-481.56000000000006,3
142,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-481.4999999999998,18
143,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-481.50000000000017,2
144,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-481.41,2
145,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-481.40999999999997,1
146,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-481.31999999999994,4
147,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0.0,-481.32000000000005,1
148,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-481.2100000000002,5
149,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-481.20999999999987,22
150,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-481.10000000000014,2
151,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0.0,-481.0999999999997,48
152,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0.0,-481.0700000000001,10
153,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0.0,-481.07,7
154,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0.0,-480.8699999999997,5
155,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,-480.8700000000002,5
156,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0.0,-480.83999999999986,1
157,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-480.75999999999965,3
158,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-480.7600000000001,6
159,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0.0,-480.56999999999994,8
160,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0.0,-480.5699999999999,2
161,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-480.49999999999983,2
162,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-480.50000000000017,4
163,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-480.43,1
164,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-480.4300000000002,1
165,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-480.27,1
166,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-480.2500000000002,9
167,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-480.24999999999983,7
168,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.0,-480.1800000000001,1
169,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0.0,-480.18000000000006,1
170,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-480.1700000000002,10
171,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-480.1699999999998,8
172,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0.0,-480.0899999999999,1
173,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0.0,-480.08999999999986,3
174,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-479.93,4
175,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0.0,-479.92999999999967,4
176,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-479.9099999999999,5
177,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-479.72999999999996,1
178,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-479.73000000000013,4
179,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-479.64000000000004,9
180,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-479.5699999999998,4
181,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-479.57000000000016,6
182,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-479.48999999999995,2
183,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-479.4000000000001,2
184,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-479.3999999999998,6
185,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0.0,-479.4,2
186,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0.0,-479.3999999999998,3
187,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.0,-479.3699999999999,1
188,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0.0,-479.36999999999995,26
189,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-479.2800000000002,1
190,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-479.28000000000003,1
191,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-479.21999999999986,1
192,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-479.21999999999997,3
193,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-479.21999999999997,1
194,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-479.06000000000006,2
195,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-479.0600000000001,3
196,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0.0,-479.03999999999996,1
197,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.0,-479.04,4
198,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-479.01,2
199,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,-478.9200000000001,6
200,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-478.91999999999996,3
201,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-478.89000000000027,2
202,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-478.8900000000001,2
203,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-478.7800000000001,1
204,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-478.7800000000001,2
205,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0.0,-478.7699999999997,5
206,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-478.76000000000016,1
207,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-478.76,1
208,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-478.75000000000006,4
209,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.05555555555555555,-498.9200000000001,5
210,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.05555555555555555,-498.91999999999985,8
211,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.0,-478.64000000000004,1
212,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0,-478.6400000000002,3
213,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-478.57,1
214,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-478.57,1
215,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.0,-478.5699999999999,2
216,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-478.51999999999975,5
217,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0.0,-478.5199999999999,5
218,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0.0,-478.3499999999998,2
219,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0.0,-478.3499999999999,4
220,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-478.2899999999999,5
221,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-478.29000000000025,1
222,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0.0,-478.2099999999999,3
223,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-478.1000000000003,4
224,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-478.1000000000001,2
225,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-478.06,8
226,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-478.06,1
227,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-478.0500000000001,6
228,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-478.05,7
229,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0.0,-477.7,1
230,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0.0,-477.69999999999993,1
231,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.0,-477.6099999999999,2
232,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0.0,-477.60999999999996,4
233,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.0,-477.5299999999999,1
234,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0.0,-477.5299999999999,5
235,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-477.44999999999976,1
236,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-477.4500000000002,3
237,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-477.45000000000005,28
238,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.0,-477.4199999999999,2
239,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0.0,-477.41999999999996,7
240,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0.0,-477.41,4
241,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0.05555555555555555,-471.1400000000001,3
242,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-477.3799999999998,2
243,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.0,-477.19,2
244,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-477.0700000000001,2
245,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0.0,-477.07000000000005,2
246,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0,-477.07000000000005,1
247,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-477.03999999999996,2
248,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0.0,-477.0300000000001,1
249,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0.0,-477.03,8
250,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-476.9899999999999,1
251,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-476.98999999999984,5
252,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-476.99000000000007,1
253,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-476.9899999999999,1
254,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0.0,-476.73999999999995,3
255,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-476.69,7
256,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-476.68999999999994,2
257,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-476.6799999999998,1
258,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-476.68,2
259,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-476.5899999999998,3
260,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-476.5900000000001,2
261,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.0,-476.53999999999985,1
262,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.0,-476.49999999999983,2
