,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
75,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0.0,-89.53999999999999,3
76,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.0,-89.53999999999996,5
77,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.058823529411764705,-104.92,1
78,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-89.17,1
79,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-89.16999999999999,3
80,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-89.17000000000002,13
81,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.0,-88.49,1
82,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0.0,-88.49000000000001,3
83,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-88.47,2
84,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-88.46999999999998,1
85,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-88.29,2
86,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-88.28999999999999,46
87,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0.0,-88.21999999999998,1
88,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-88.17999999999999,6
89,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-88.17999999999998,2
90,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-88.12999999999998,7
91,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-87.99,3
92,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-87.98999999999995,1
93,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.058823529411764705,-91.55999999999999,6
94,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.058823529411764705,-91.56,4
95,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.058823529411764705,-91.55999999999999,4
96,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.058823529411764705,-86.3,2
97,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.058823529411764705,-91.56,6
98,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-87.25999999999993,2
99,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-90.83,2
100,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.058823529411764705,-90.82999999999996,2
101,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-90.83,4
102,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-82.52999999999999,2
103,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0.0,-86.42,1
104,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-89.53999999999999,1
105,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.058823529411764705,-89.53999999999996,1
106,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0.0,-86.37000000000003,10
107,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-86.29000000000002,2
108,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.058823529411764705,-106.35,2
109,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-108.52999999999997,1
110,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.11764705882352941,-106.35,1
111,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-86.00000000000003,10
112,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-86.0,1
113,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-85.89999999999996,1
114,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-85.89999999999999,2
115,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-85.83000000000001,3
116,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-85.83,3
117,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-89.66,1
118,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-80.10000000000001,1
119,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0.058823529411764705,-89.65999999999998,1
120,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-85.43000000000004,12
121,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-85.42999999999999,1
122,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0,-85.34,1
123,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.0,-85.34,9
124,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.0,-85.28999999999999,3
125,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.058823529411764705,-85.34,1
126,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.058823529411764705,-85.34,3
127,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0.0,-85.25999999999999,2
128,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0.0,-85.25999999999999,3
129,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.0,-85.23,2
130,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-85.25999999999999,1
131,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.0,-84.79,1
132,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,-84.74,1
133,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0.0,-84.74000000000004,5
134,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-84.57000000000002,1
135,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-84.54000000000002,1
136,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-84.54000000000002,6
137,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-84.37,2
138,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-84.37000000000006,18
139,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-84.31,3
140,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-84.30999999999995,1
141,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0.058823529411764705,-84.20000000000002,1
142,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-84.02,3
143,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0,-83.81999999999996,1
144,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0.058823529411764705,-73.56,2
145,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-83.29000000000002,8
146,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-83.25999999999999,1
147,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-83.13,1
148,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-83.03,1
149,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-83.03000000000003,6
150,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-83.00999999999999,1
151,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-83.00999999999999,1
152,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0.0,-82.87,9
153,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0.058823529411764705,-82.87,8
154,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-82.72000000000003,1
155,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-82.47000000000001,1
156,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0.058823529411764705,-93.17,1
157,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0,-82.0,2
158,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-81.35000000000005,11
159,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0.058823529411764705,-98.58000000000001,1
160,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.058823529411764705,-85.28999999999999,1
161,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-80.91000000000003,14
162,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-80.67,2
163,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-80.60999999999999,2
164,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0,-80.61000000000001,1
165,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.058823529411764705,-80.61000000000001,4
166,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0.0,-80.33000000000001,3
167,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.058823529411764705,-106.35,1
168,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-80.17000000000002,1
169,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0.0,-80.02999999999997,5
170,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.058823529411764705,-106.35,1
171,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.0,-79.86999999999998,3
172,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-84.31,1
173,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-84.31,1
174,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0.0,-79.83000000000001,1
175,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-79.31,2
176,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0.0,-79.31000000000003,1
177,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.0,-79.31,1
178,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0.058823529411764705,-67.42999999999999,1
179,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.0,-79.25,1
180,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-78.83999999999999,2
181,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.0,-78.78999999999999,1
182,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-78.55000000000004,4
183,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-78.43,2
184,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-78.42999999999999,4
185,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-78.27000000000001,3
186,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-78.27,1
187,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-77.89000000000001,2
188,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-77.64,1
189,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.0,-77.38000000000001,1
190,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.058823529411764705,-67.38000000000002,1
191,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0.0,-77.08000000000001,2
192,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0.058823529411764705,-67.03999999999999,1
193,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-76.71,1
194,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-76.68,2
195,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0.0,-76.53999999999999,1
196,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,-76.51,1
197,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-76.50999999999999,1
198,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0.0,-76.51000000000002,1
199,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-76.16999999999999,1
200,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0.0,-75.84,2
201,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0.0,-75.72999999999999,1
202,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0.058823529411764705,-70.06000000000002,1
203,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0.0,-75.50999999999999,1
204,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,-75.48999999999998,1
205,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0.058823529411764705,-79.83000000000001,1
206,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-75.30000000000001,1
207,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.058823529411764705,-83.03,1
208,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-108.52999999999997,1
209,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-79.86999999999998,3
210,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-74.84,1
211,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-74.62,1
212,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0.058823529411764705,-78.71,1
213,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0.058823529411764705,-78.71,1
214,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-74.15999999999998,1
215,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,-74.09,5
216,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-74.04999999999998,1
217,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0.0,-73.68999999999997,1
218,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-73.61999999999999,1
219,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,-73.38,1
220,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0.0,-73.18000000000004,1
221,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-72.03999999999999,1
222,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-72.78999999999999,1
223,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-75.78999999999999,1
224,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0.058823529411764705,-66.82999999999998,1
225,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-72.32000000000001,4
226,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0.0,-72.26,1
227,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-72.25,1
228,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0.0,-72.01,1
229,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.11764705882352941,-108.52999999999997,1
230,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.11764705882352941,-106.35,1
231,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-71.72,1
232,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0.0,-71.52,1
233,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-71.47,1
234,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0,-71.39000000000001,2
235,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-108.52999999999997,1
236,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0.0,-70.28999999999999,2
237,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,-70.01,1
238,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,-69.91,2
239,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0.0,-69.65,1
240,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0.0,-69.44,1
241,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.11764705882352941,-80.21000000000001,1
242,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-69.30000000000001,3
243,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.058823529411764705,-52.65999999999999,2
244,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.058823529411764705,-78.83999999999999,1
245,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,-68.87,2
246,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.058823529411764705,-106.35,2
247,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,-68.03000000000003,3
248,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0.058823529411764705,-68.04000000000002,1
249,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,-67.97,1
250,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.058823529411764705,-67.97,1
251,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0.0,-67.61000000000001,1
252,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-67.5,1
253,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-67.42000000000003,1
254,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,-67.09000000000003,1
255,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-106.45,1
256,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.058823529411764705,-61.17,1
257,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-65.42000000000002,1
258,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0.058823529411764705,-65.42000000000002,1
259,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,-64.35,1
260,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0.058823529411764705,-67.29,1
261,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-108.52999999999997,1
262,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.0,-63.15000000000001,1
263,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-108.52999999999997,1
264,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0.058823529411764705,-72.26,1
265,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-59.39999999999999,1
266,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0.058823529411764705,-49.709999999999994,1
267,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.11764705882352941,-108.52999999999997,1
268,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0.11764705882352941,-106.35,1
269,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0.0,-55.48,1
270,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0.0,-53.99999999999999,1
