,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
21,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,5
22,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-139.29,72
23,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-139.29,32
24,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-138.87,17
25,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-138.87,17
26,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-138.87,27
27,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-138.86999999999998,11
28,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-138.5,22
29,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-138.50000000000003,2
30,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-138.5,5
31,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-138.5,6
32,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-138.45999999999998,47
33,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-138.45999999999998,8
34,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-138.41,4
35,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-138.41,2
36,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,3
37,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-136.23,13
38,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-136.23,2
39,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-136.02999999999994,2
40,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-136.03,3
41,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.05,-139.88,7
42,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.05,-112.18,8
43,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-135.51000000000002,38
44,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-135.51000000000002,21
45,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-135.39000000000001,4
46,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-135.38999999999996,6
47,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-135.32,8
48,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-135.32000000000002,21
49,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-134.46999999999997,17
50,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-119.54999999999998,20
51,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-138.87,2
52,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-138.86999999999998,3
53,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-134.75,11
54,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-134.74999999999997,3
55,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-134.53000000000003,1
56,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-134.46999999999997,3
57,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-134.34000000000003,15
58,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-134.34,8
59,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-134.32000000000002,6
60,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-134.32,8
61,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
62,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-133.85000000000002,15
63,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0,-133.85,2
64,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,12
65,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-148.74,3
66,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-148.74,2
67,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,6
68,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-133.80999999999997,3
69,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-133.81000000000003,15
70,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-133.63,10
71,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-133.56,19
72,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-133.56,35
73,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.05,-139.88,1
74,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.05,-139.88000000000002,1
75,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-136.23,1
76,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-132.98,8
77,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-132.97999999999996,5
78,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-132.84,3
79,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-132.83999999999995,1
80,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-132.51999999999998,3
81,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-132.52,8
82,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-138.87,2
83,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-138.87,1
84,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-138.86999999999998,1
85,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-138.87,2
86,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.05,-112.17999999999998,1
87,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-132.21,3
88,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-132.21,5
89,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-132.14,2
90,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.05,-139.88000000000002,1
91,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.05,-139.88,2
92,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-134.46999999999997,1
93,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-130.87,3
94,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.05,-139.88000000000002,1
95,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-130.57000000000002,2
96,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-130.57,3
97,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-129.91,1
98,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-129.90999999999997,1
99,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,1
100,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-129.84,1
101,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.0,-129.84,3
102,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-138.87,1
103,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-116.75999999999999,1
104,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-116.75999999999999,6
105,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.1,-148.73999999999998,3
106,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.1,-148.73999999999998,2
107,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-116.49999999999999,8
108,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-133.56,3
109,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-129.43999999999997,3
110,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.0,-129.44000000000003,4
111,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-129.34000000000003,1
112,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-129.17999999999995,2
113,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-129.07,9
114,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-128.97,1
115,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-132.98,4
116,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-132.97999999999996,1
117,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.05,-124.83,19
118,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-128.79000000000002,13
119,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-128.78999999999996,3
120,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-128.43,1
121,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-128.42999999999998,2
122,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-128.03999999999996,2
123,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-128.04000000000002,1
124,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-115.01999999999997,4
125,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-140.74,2
126,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-99.83999999999999,4
127,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-140.48,3
128,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.05,-123.61,5
129,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-127.53000000000002,7
130,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-127.52999999999999,6
131,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-127.40999999999998,1
132,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-148.74,1
133,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.0,-127.27000000000004,1
134,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-127.10000000000001,2
135,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-133.56,2
136,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-133.56,2
137,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.05,-140.73000000000002,2
138,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
139,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-116.49999999999999,1
140,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.1,-148.73999999999998,1
141,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-140.48,1
142,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-140.48,2
143,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-135.32,2
144,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-135.32000000000002,1
145,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-140.74,3
146,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-140.74,1
147,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0.0,-125.38000000000001,5
148,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-125.32999999999997,2
149,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-125.32999999999998,1
150,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.5,1
151,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-129.07,1
152,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-124.83,3
153,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-133.56,1
154,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.05,-139.29,1
155,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-138.87,1
156,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-124.07000000000001,3
157,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0.05,-123.23,1
158,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.05,-101.74,1
159,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
160,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-123.61,1
161,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-123.47999999999998,3
162,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,2
163,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-144.94,1
164,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-122.75000000000003,2
165,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-122.75000000000001,2
166,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-140.48,1
167,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-144.94,1
168,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0.0,-122.52999999999997,1
169,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-118.41999999999999,5
170,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-122.45,1
171,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.05,-140.73000000000002,1
172,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-122.15000000000002,1
173,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-122.15,1
174,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-121.68999999999998,1
175,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-120.33999999999997,2
176,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0.05,-97.96,2
177,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-133.85,1
178,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.0,-120.65999999999997,1
179,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-120.47000000000001,1
180,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-120.46999999999994,1
181,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0.0,-120.43999999999998,1
182,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0.0,-120.29000000000002,1
183,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.05,-129.91,1
184,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-144.94,1
185,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.05,-128.79000000000002,1
186,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.05,-123.47999999999998,1
187,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-119.39000000000001,1
188,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0.05,-134.32,1
189,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-119.05000000000001,1
190,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-119.04,1
191,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.05,-140.73000000000002,1
192,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.05,-127.53000000000002,1
193,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-140.74,1
194,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-117.57999999999998,1
195,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.05,-120.81999999999998,1
196,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-116.82999999999998,2
197,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0.0,-116.08999999999999,1
198,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-116.06,1
199,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0.05,-112.67000000000002,4
200,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-115.82000000000001,1
201,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-148.73999999999998,1
202,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0.05,-114.44,1
203,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0.05,-111.86000000000001,2
204,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.05,-138.5,1
205,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-133.56,1
206,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-114.69999999999997,4
207,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0.0,-114.62,1
208,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.0,-114.01999999999998,1
209,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-97.75999999999998,1
210,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-133.56,1
211,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0.05,-140.73000000000002,1
212,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-148.74,1
213,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-109.18999999999998,1
214,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-116.75999999999999,1
215,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0,-111.83999999999997,1
216,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.05,-83.67999999999999,1
217,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.0,-111.69999999999997,2
218,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.05,-106.98999999999995,1
219,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0.0,-111.26999999999997,1
220,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-116.75999999999999,1
221,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
222,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-114.69999999999999,1
223,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.1,-148.73999999999998,1
224,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0.0,-109.30000000000005,1
225,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0.0,-108.92000000000002,1
226,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-107.05,1
227,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.05,-101.94999999999997,1
228,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-101.94999999999999,1
229,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0.05,-98.8,1
230,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.05,-140.74,1
231,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.0,-102.97,1
232,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0,-102.79,1
233,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-111.08,1
234,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.05,-112.78,1
235,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-138.41,1
236,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-99.83999999999999,1
237,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0.1,-127.53000000000002,1
238,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.1,-148.73999999999998,1
239,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.05,-85.76,1
240,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.05,-119.05000000000001,1
241,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.05,-74.86999999999998,1
242,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-138.87,1
243,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0.1,-114.69999999999997,1
244,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.05,-66.55999999999999,1
