,x_0,x_1,x_10,x_11,x_12,x_13,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
25,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0,-309.27999999999986,5
26,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0,-309.26000000000005,15
27,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-309.25999999999993,1
28,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-308.27,17
29,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-308.27,1
30,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0,-307.89,5
31,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0.0,-307.8899999999999,4
32,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-307.75999999999993,6
33,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,-307.40999999999997,1
34,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-307.41,2
35,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-307.06,4
36,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-307.06,8
37,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,-307.02,4
38,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,-305.82,4
39,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-305.81999999999994,1
40,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.07142857142857142,-307.41,1
41,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0.07142857142857142,-307.40999999999997,1
42,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-305.1000000000001,3
43,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-305.09999999999997,1
44,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.0,-303.58,6
45,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.0,-303.57999999999987,1
46,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-326.41,1
47,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.07142857142857142,-337.41,1
48,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,-302.97,10
49,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0.0,-302.45,1
50,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0.0,-302.4499999999999,2
51,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.07142857142857142,-337.41,2
52,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.07142857142857142,-337.06000000000006,2
53,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-301.3,2
54,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-301.3,1
55,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-300.69999999999993,2
56,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0.0,-300.14000000000004,3
57,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0.0,-300.05,2
58,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.07142857142857142,-337.41,1
59,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-298.68,2
60,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-298.28999999999996,1
61,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0.0,-298.2,1
62,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0.0,-298.20000000000005,1
63,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.07142857142857142,-300.20000000000005,1
64,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0.07142857142857142,-300.04999999999995,1
65,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-297.85,2
66,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0.07142857142857142,-309.59000000000003,1
67,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.07142857142857142,-327.69000000000005,1
68,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-297.4899999999999,1
69,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-297.40999999999997,1
70,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0.07142857142857142,-309.26000000000005,1
71,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-296.96000000000004,1
72,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0,-296.80000000000007,1
73,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-296.7999999999999,1
74,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.07142857142857142,-303.58,2
75,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.07142857142857142,-302.97,1
76,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.07142857142857142,-337.41,1
77,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.07142857142857142,-327.69000000000005,1
78,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.07142857142857142,-337.06000000000006,1
79,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-292.09999999999997,1
80,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0.0,-292.0,1
81,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-292.0,1
82,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0.0,-290.21000000000004,1
83,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0.0,-289.9899999999999,1
84,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-289.88999999999993,1
85,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0.0,-288.59,1
86,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0.07142857142857142,-295.42999999999995,1
87,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-287.33000000000004,1
88,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.07142857142857142,-337.40999999999997,1
89,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0.0,-286.34999999999997,1
90,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0.0,-286.14000000000004,1
91,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-283.88000000000005,1
92,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0.0,-283.25000000000006,1
93,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0.0,-283.25000000000006,1
94,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0.0,-282.84999999999997,1
95,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.07142857142857142,-327.69000000000005,1
96,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0.0,-278.26,1
97,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.07142857142857142,-289.7,1
98,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0.0,-273.88999999999993,1
99,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.07142857142857142,-288.2699999999999,1
100,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0.0,-263.62000000000006,1
