,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
255,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0.0,-430.06000000000006,1
256,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.0,-429.98000000000013,3
257,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-429.7600000000001,1
258,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0.058823529411764705,-426.81999999999994,1
259,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.0,-429.17999999999995,1
260,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.058823529411764705,-442.8999999999999,1
261,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-429.15,1
262,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0.058823529411764705,-431.9599999999999,1
263,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0.0,-429.06,1
264,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-428.9699999999999,1
265,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.0,-428.93,13
266,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-428.78999999999996,2
267,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.058823529411764705,-436.4499999999999,1
