,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
18,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-457.73999999999995,15
19,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-457.74,22
20,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-457.2799999999999,71
21,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-457.28000000000003,13
22,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-456.9899999999999,33
23,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0.0,-456.99000000000007,15
24,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-456.85999999999996,155
25,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-456.85999999999984,17
26,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-470.2399999999999,2
27,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.058823529411764705,-461.55000000000007,1
28,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-452.79999999999995,9
29,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-452.79999999999984,2
30,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-452.49,7
31,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-452.48999999999984,36
32,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-451.38999999999993,2
33,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-451.3899999999999,2
34,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-451.33999999999986,7
35,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0.0,-451.34000000000003,7
36,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-451.23999999999995,70
37,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-451.2400000000001,6
38,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-450.6899999999999,5
39,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-450.68999999999994,6
40,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-450.52000000000004,26
41,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-450.52,40
42,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-450.4499999999999,7
43,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-450.4499999999999,47
44,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-450.38999999999993,3
45,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-450.39000000000004,1
46,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.0,-450.35,7
47,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0.0,-450.3499999999999,7
48,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-449.56000000000006,8
49,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-449.56000000000006,7
50,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-449.54,19
51,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-449.54,3
52,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-449.51999999999975,1
53,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-449.52000000000004,10
54,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-449.35999999999996,30
55,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-449.35999999999984,6
56,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-449.21999999999997,3
57,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-449.22,3
58,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-449.21000000000004,9
59,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-449.21,22
60,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-449.09,18
61,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-449.09000000000003,6
62,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-456.9899999999999,2
63,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-448.59000000000003,4
64,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-448.5900000000001,10
65,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-448.4499999999999,18
66,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-448.43999999999994,11
67,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-448.44000000000005,4
68,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-448.3500000000001,11
69,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-448.34999999999997,4
70,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-447.98999999999995,5
71,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-447.83,10
72,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-447.8300000000001,9
73,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-457.98999999999984,1
74,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-447.68999999999977,21
75,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-446.18999999999994,4
76,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-446.1899999999999,58
77,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-446.11999999999995,20
78,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-446.1199999999997,1
79,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-446.08000000000015,185
80,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-446.08000000000004,36
81,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-446.05999999999995,7
82,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-446.0599999999999,2
83,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-445.9899999999998,2
84,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.0,-445.9899999999998,1
85,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-445.98999999999995,6
86,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.0,-445.72,1
87,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.0,-445.71999999999986,4
88,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-444.5499999999999,44
89,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-444.54999999999995,22
90,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-444.44999999999993,11
91,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-444.43999999999994,4
92,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-444.00999999999993,4
93,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-444.01,1
94,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-443.8299999999999,3
95,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-443.63999999999993,9
96,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-443.63999999999993,2
97,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0.0,-443.61,1
98,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-443.29,5
99,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-443.2900000000001,2
100,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0.0,-443.0499999999999,2
101,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-443.04999999999984,1
102,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-443.0499999999999,1
103,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0.0,-442.99,2
104,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-442.90000000000003,1
105,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-442.8999999999999,6
106,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0.0,-442.78999999999985,2
107,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-442.78,1
108,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-442.36000000000007,1
109,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-442.16,1
110,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-442.1599999999999,1
111,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-442.06000000000006,2
112,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-442.06,4
113,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-441.78999999999996,2
114,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-441.6599999999999,11
115,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-441.6599999999999,2
116,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-441.4800000000001,2
117,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-441.4799999999999,6
118,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-440.9699999999999,4
119,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-440.97000000000014,4
120,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0.0,-440.8599999999999,1
121,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-440.85999999999996,4
122,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0.0,-440.66999999999996,14
123,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-440.5799999999999,15
124,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-440.58,3
125,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-440.46,6
126,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-440.4600000000001,10
127,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.058823529411764705,-462.73,1
128,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-440.39999999999975,3
129,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-440.3399999999999,15
130,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0.0,-440.3099999999999,3
131,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-440.19999999999993,7
132,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-440.2,17
133,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,-440.12000000000006,1
134,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-440.06999999999994,2
135,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-440.0699999999999,1
136,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-440.05999999999995,2
137,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-439.6599999999999,37
138,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-439.65999999999997,10
139,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0.0,-439.21,1
140,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0.0,-439.08999999999986,8
141,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-438.90000000000015,9
142,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-438.9000000000001,3
143,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-438.9,1
144,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-438.9,1
145,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0.0,-438.8899999999999,3
146,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0.0,-438.83,14
147,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-438.83000000000004,3
148,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-438.79999999999984,2
149,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-438.71,7
150,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-438.71,30
151,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-438.3399999999999,1
152,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-438.3399999999999,1
153,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-438.28999999999996,1
154,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-437.63000000000005,1
155,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.0,-437.6000000000001,1
156,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-437.54999999999995,1
157,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-457.98999999999984,1
158,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,-437.4500000000001,4
159,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-437.34,3
160,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-437.33999999999986,4
161,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0.0,-437.32,1
162,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0.0,-437.32000000000005,1
163,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-437.30000000000007,2
164,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-437.2999999999999,1
165,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-437.25000000000017,1
166,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.058823529411764705,-446.1899999999999,8
167,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.058823529411764705,-446.18999999999994,1
168,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-437.0100000000001,2
169,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-436.97,1
170,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-436.75,1
171,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-436.74999999999994,5
172,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-436.52,1
173,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-436.4499999999999,1
174,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0.0,-436.39999999999986,2
175,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-436.3899999999999,1
176,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-436.3599999999999,1
177,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-436.2699999999999,1
178,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-436.27000000000004,1
179,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-436.1100000000002,6
180,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-436.11000000000007,4
181,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0.0,-436.0600000000002,1
182,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-435.97999999999996,3
183,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-435.94999999999993,1
184,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-435.95,3
185,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.0,-435.64000000000016,1
186,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0.0,-435.6400000000001,2
187,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0.0,-435.5699999999998,1
188,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-435.55999999999995,5
189,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.058823529411764705,-444.5499999999999,5
190,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.058823529411764705,-444.54999999999995,1
191,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-435.3899999999998,1
192,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-435.38999999999993,1
193,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-435.34999999999997,1
194,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.0,-435.24,3
195,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-435.11000000000007,1
196,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0.0,-434.99000000000007,1
197,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0.0,-434.97,1
198,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-434.9699999999999,2
199,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-434.93,1
200,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-434.84999999999997,1
201,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0.0,-434.40999999999985,1
202,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-434.37,1
203,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-434.3299999999998,1
204,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-434.28000000000003,2
205,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0.0,-434.2100000000001,1
206,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-434.21000000000004,1
207,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-434.08999999999986,1
208,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-433.87999999999994,6
209,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-433.88000000000005,4
210,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-433.87000000000006,1
211,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-433.72999999999996,1
212,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0.0,-433.2699999999999,3
213,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-433.23999999999995,3
214,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-433.19000000000005,4
215,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-433.19000000000017,1
216,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-433.18,1
217,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-433.13,1
218,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.0,-433.12999999999994,1
219,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-433.12,1
220,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.058823529411764705,-461.95999999999987,1
221,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.0,-433.08000000000004,1
222,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-433.03000000000003,1
223,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0.0,-433.03000000000003,1
224,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-432.51,2
225,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-432.48,1
226,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0.0,-432.3799999999999,1
227,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.058823529411764705,-435.11000000000007,1
228,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-431.9599999999999,4
229,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-431.92999999999995,2
230,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.058823529411764705,-446.08000000000015,1
231,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.058823529411764705,-469.30000000000007,1
232,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.058823529411764705,-461.5499999999999,1
233,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0.0,-431.78000000000003,1
234,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-431.7500000000001,2
235,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-431.69999999999993,1
236,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0.0,-431.57000000000005,11
237,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.0,-431.56999999999994,10
238,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-431.51000000000005,2
239,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-431.49,2
240,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0.0,-431.48000000000013,2
241,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0.0,-431.4199999999998,2
242,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0.0,-431.41999999999996,1
243,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-431.4,2
244,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-431.30999999999995,1
245,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-431.0800000000001,1
246,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-431.00999999999993,1
247,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-430.9099999999999,1
248,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0.0,-430.82000000000005,1
249,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-430.71999999999997,1
250,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-430.60999999999996,2
251,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-430.5799999999999,1
252,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-430.45,3
253,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0.0,-430.24,1
254,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-430.23999999999995,2
255,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0.058823529411764705,-452.48999999999984,1
256,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-430.1300000000001,1
257,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-430.13000000000017,2
258,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-430.08000000000004,3
259,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-430.0799999999999,1
260,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.0,-429.98000000000013,2
261,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-429.92999999999995,1
262,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-429.8199999999999,1
263,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.058823529411764705,-438.71,3
264,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-429.61,1
265,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.0,-429.58,1
266,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.058823529411764705,-462.73,1
267,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-429.5100000000001,1
268,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-429.49999999999994,3
269,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0.0,-429.49,1
270,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-429.47,5
271,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-429.41,9
272,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-429.21,1
273,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-429.21,1
