,x_0,x_1,x_10,x_11,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,0,1,1,1,0,0,0,1,1,1,1,1,0.0,-55.27999999999999,1003
1,1,0,0,0,1,1,1,0,0,0,0,0,0.0,-55.27999999999999,214
2,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-53.50999999999999,1179
3,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-53.510000000000005,515
4,0,1,1,1,0,0,1,1,1,1,1,1,0.0,-52.540000000000006,198
5,1,0,0,0,1,1,0,0,0,0,0,0,0.0,-52.54,68
6,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-50.06000000000001,123
7,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-50.059999999999995,137
8,1,0,0,0,1,1,1,0,1,0,0,0,0.0,-47.01999999999998,37
9,0,1,1,1,0,0,0,1,0,1,1,1,0.0,-47.02,127
10,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-46.72,19
11,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-46.72000000000001,23
12,1,0,0,0,0,0,1,0,1,0,0,1,0.0,-46.63000000000001,18
13,0,1,1,1,1,1,0,1,0,1,1,0,0.0,-46.629999999999995,56
14,1,0,0,0,1,0,1,0,1,0,0,0,0.0,-45.489999999999995,18
15,0,1,1,1,0,1,0,1,0,1,1,1,0.0,-45.49000000000001,46
16,0,1,1,0,1,1,0,1,0,1,1,1,0.0,-42.76,6
17,1,0,0,1,0,0,1,0,1,0,0,0,0.0,-42.760000000000005,2
18,1,0,0,1,0,1,1,0,1,0,0,1,0.0,-41.83,8
19,0,1,1,0,1,0,0,1,0,1,1,0,0.0,-41.83,18
20,0,1,1,1,0,0,1,1,1,1,1,0,0.0,-41.519999999999996,2
21,1,0,0,0,1,1,0,0,0,0,0,1,0.0,-41.51999999999999,4
22,1,0,0,0,1,1,0,0,1,0,0,0,0.0,-41.440000000000005,3
23,0,1,1,1,0,0,1,1,0,1,1,1,0.0,-41.44,9
24,1,1,0,0,1,1,0,0,1,0,1,0,0.0,-40.78000000000001,5
25,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-40.779999999999994,1
26,0,0,0,0,1,1,1,0,0,0,0,0,0.0,-40.69,1
27,1,1,1,1,0,0,0,1,1,1,1,1,0.0,-40.69,16
28,0,1,1,1,0,0,1,1,1,1,0,1,0.0,-40.38000000000001,4
29,1,0,0,0,1,1,1,0,0,0,0,1,0.0,-40.359999999999985,1
30,0,1,1,1,0,0,0,1,1,1,1,0,0.0,-40.35999999999999,3
31,0,1,1,1,1,0,0,1,0,1,1,1,0.0,-40.14,9
32,1,0,0,0,0,1,1,0,1,0,0,0,0.0,-40.14,5
33,1,0,0,0,0,0,1,0,1,0,0,0,0.08333333333333333,-53.510000000000005,1
34,0,1,1,1,1,1,0,1,0,1,1,1,0.08333333333333333,-53.50999999999999,1
35,1,1,0,0,1,1,0,0,0,0,1,0,0.0,-38.78000000000001,2
36,1,0,1,0,1,0,0,1,1,0,1,0,0.0,-37.96000000000001,1
37,1,1,1,1,0,0,0,1,1,1,1,1,0.08333333333333333,-40.69,1
38,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-37.379999999999995,1
39,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-37.38000000000001,3
40,0,1,1,1,0,1,1,1,0,1,1,1,0.0,-37.349999999999994,4
41,1,0,0,0,1,0,0,0,1,0,0,0,0.0,-37.35,3
42,0,1,1,1,0,1,1,0,0,1,1,1,0.0,-37.25999999999999,8
43,1,0,0,0,1,0,0,1,1,0,0,0,0.0,-37.260000000000005,1
44,0,1,1,1,0,1,0,0,0,1,1,1,0.0,-36.6,2
45,1,0,0,0,1,0,1,1,1,0,0,0,0.0,-36.6,1
46,0,1,1,1,1,0,0,1,0,1,1,1,0.08333333333333333,-40.14,2
47,0,1,1,0,1,0,0,1,0,1,1,1,0.0,-36.27,5
48,1,0,0,1,0,1,1,0,1,0,0,0,0.0,-36.269999999999996,2
49,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-36.010000000000005,2
50,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-36.009999999999984,5
51,0,1,1,1,1,0,0,1,1,1,1,1,0.0,-35.86,8
52,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-35.760000000000005,1
53,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-35.760000000000005,2
54,0,1,1,1,0,0,1,1,0,1,1,1,0.08333333333333333,-41.44,1
55,1,1,0,1,1,1,0,0,1,0,1,0,0.0,-35.43000000000001,1
56,0,1,1,1,1,0,0,1,1,1,1,0,0.0,-35.220000000000006,3
57,0,0,0,0,0,0,1,0,1,0,0,0,0.0,-35.2,1
58,1,1,1,1,1,1,0,1,0,1,1,1,0.0,-35.2,1
59,0,1,0,1,0,1,0,0,0,1,1,1,0.0,-34.98,5
60,1,0,0,1,0,1,1,0,0,0,0,1,0.0,-34.83,2
61,0,1,1,0,1,0,0,1,1,1,1,0,0.0,-34.830000000000005,2
62,0,1,1,0,0,0,0,1,0,1,1,1,0.0,-34.53000000000001,1
63,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-33.99,2
64,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-33.99000000000001,1
65,0,1,1,1,0,1,1,1,0,1,0,1,0.0,-33.34999999999999,1
66,1,1,0,1,1,1,0,0,1,0,1,1,0.0,-32.92999999999999,1
67,0,1,1,1,1,1,0,0,0,1,1,1,0.0,-32.86,1
68,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-32.63999999999999,1
69,0,1,1,1,1,0,0,1,1,1,1,1,0.08333333333333333,-35.86,1
70,0,1,1,0,0,0,0,1,1,1,1,1,0.0,-32.089999999999996,1
71,0,1,1,1,1,1,0,1,0,1,1,1,0.08333333333333333,-53.50999999999999,1
72,1,0,0,1,1,1,1,0,0,0,0,1,0.0,-31.349999999999984,1
73,0,1,1,1,0,1,1,0,1,1,1,0,0.0,-31.259999999999998,1
74,1,1,1,1,1,0,0,1,1,1,1,1,0.0,-31.25,1
75,0,0,0,0,0,1,1,0,0,0,0,0,0.0,-31.250000000000004,1
76,1,1,1,0,1,1,0,1,0,1,1,1,0.0,-31.230000000000004,1
77,0,1,0,1,0,0,0,1,1,1,1,1,0.0,-30.999999999999993,1
78,1,0,0,0,0,0,0,1,1,0,0,1,0.0,-30.959999999999997,1
79,0,1,0,1,1,1,0,1,0,1,1,1,0.0,-30.91,4
80,0,1,0,1,0,1,1,0,0,1,1,1,0.0,-29.89999999999999,1
81,1,0,0,0,1,1,1,0,0,0,0,0,0.08333333333333333,-55.27999999999999,1
82,1,1,0,1,1,1,0,0,0,1,1,1,0.0,-28.77,1
83,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-28.21,1
84,0,1,1,0,0,0,0,1,0,1,1,0,0.0,-25.81000000000001,1
85,0,1,0,1,0,1,0,0,0,1,0,1,0.0,-25.759999999999994,1
86,0,1,1,1,1,1,0,1,0,1,1,1,0.08333333333333333,-53.50999999999999,1
87,0,0,1,1,0,0,0,1,1,1,1,1,0.0,-25.440000000000005,1
88,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-25.07,1
89,1,1,1,1,0,1,0,1,1,1,1,1,0.0,-24.25999999999999,1
90,1,0,0,0,1,1,1,0,1,0,0,1,0.0,-24.11999999999998,1
91,1,1,0,1,0,1,1,0,0,0,0,1,0.0,-23.35,1
92,0,1,0,1,0,0,0,1,0,1,1,1,0.0,-23.040000000000006,1
93,1,1,1,1,0,0,1,1,1,1,1,1,0.0,-22.889999999999993,2
94,0,1,0,0,1,0,0,1,0,1,1,1,0.0,-21.770000000000003,1
95,1,0,1,1,0,0,0,1,1,1,1,1,0.0,-21.71,1
96,0,1,1,1,1,0,1,1,0,1,0,1,0.0,-21.4,1
97,0,0,1,0,1,0,1,1,1,0,0,0,0.0,-21.13,1
98,0,1,1,1,0,1,0,1,1,1,1,1,0.08333333333333333,-36.029999999999994,1
99,0,1,1,0,1,1,0,0,0,0,1,0,0.0,-14.709999999999997,1
100,0,0,1,1,0,0,0,1,0,1,1,1,0.0,-12.840000000000005,1
101,0,1,1,1,1,1,0,1,0,1,1,1,0.08333333333333333,-53.50999999999999,1
102,1,1,0,1,0,1,1,0,1,1,1,1,0.0,-10.709999999999987,2
103,0,1,1,0,1,1,0,1,0,1,1,1,0.08333333333333333,-42.76,1
104,0,1,0,1,0,1,1,0,1,0,0,0,0.0,-6.919999999999996,1
105,0,0,1,1,1,0,0,1,0,1,1,1,0.0,-6.900000000000004,1
