,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
78,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-83.78000000000002,6
79,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-83.78,2
80,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-83.55000000000001,11
81,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-83.55,10
82,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-83.41000000000003,4
83,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-83.41000000000001,7
84,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-83.2,15
85,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-83.13,2
86,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-83.12999999999998,4
87,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-83.05999999999999,5
88,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-83.0,4
89,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-83.0,17
90,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-82.91000000000001,12
91,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-82.91,2
92,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-82.87999999999998,8
93,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-82.87999999999998,2
94,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-82.87,4
95,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-82.75,12
96,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-82.74999999999997,8
97,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-82.46000000000001,2
98,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-82.46,12
99,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0.0,-82.29999999999998,4
100,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-82.09,4
101,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-82.09,3
102,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-81.64999999999999,1
103,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-81.64999999999998,8
104,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-81.31,8
105,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-81.27999999999999,16
106,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-81.28,1
107,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-81.21000000000001,3
108,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-81.02,1
109,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-81.02,13
110,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.99000000000001,3
111,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-80.97999999999999,2
112,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.60000000000001,4
113,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-80.59,2
114,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-80.59000000000003,2
115,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,1
116,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-87.37999999999997,3
117,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-80.24,1
118,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.95,3
119,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.94999999999999,1
120,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-79.90000000000002,3
121,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-79.88000000000001,2
122,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-79.69,1
123,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-79.63999999999996,1
124,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-79.64000000000001,1
125,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0625,-83.55,1
126,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-79.56,1
127,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-79.56,5
128,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-79.49000000000001,1
129,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-79.48999999999998,1
130,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-79.42999999999999,3
131,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.25999999999999,1
132,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.25999999999999,2
133,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-79.22999999999999,2
134,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-79.1,3
135,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-79.09999999999997,1
136,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-78.96000000000001,4
137,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-78.95999999999998,1
138,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-78.92999999999998,6
139,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-78.85000000000001,1
140,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-78.84999999999998,2
141,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-78.74999999999997,3
142,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-78.75,3
143,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-78.68,1
144,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-78.47999999999998,2
145,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-78.38,1
146,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-78.38000000000001,4
147,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-78.25999999999999,2
148,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-78.25999999999999,1
149,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-78.15000000000002,1
150,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-78.15000000000002,1
151,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-78.15,2
152,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-78.15,1
153,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-77.97,1
154,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-77.97,2
155,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-77.90999999999997,1
156,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0625,-84.72999999999999,1
157,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-77.62000000000002,1
158,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-77.56,1
159,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-77.56,2
160,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-77.55000000000003,1
161,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-77.51999999999998,1
162,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-77.42999999999996,1
163,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-77.43,1
164,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-77.31,2
165,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-77.31,1
166,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-84.24999999999997,1
167,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0625,-69.5,3
168,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-77.16999999999999,4
169,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-77.07000000000002,1
170,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-77.07000000000001,2
171,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-77.06000000000002,2
172,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-77.06,2
173,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-77.05999999999997,2
174,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-77.00000000000001,1
175,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-77.0,1
176,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0625,-74.54999999999998,1
177,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0.0,-76.85,1
178,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.0,-76.85,2
179,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.84,1
180,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-76.59,1
181,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-76.59,1
182,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-76.50999999999999,2
183,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.0,-76.51,1
184,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-76.38,1
185,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-76.18,1
186,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-76.13000000000001,1
187,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0.0,-76.11999999999998,1
188,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-76.04999999999998,2
189,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-75.90000000000002,2
190,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-75.86,1
191,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-75.69,4
192,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-65.06999999999998,1
193,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0.0,-75.4,2
194,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-75.32000000000001,1
195,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-75.32,3
196,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,-75.23000000000002,2
197,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-75.22999999999999,1
198,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.95,1
199,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.95,1
200,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.9,1
201,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-74.89000000000001,2
202,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-74.88999999999999,1
203,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-74.72,5
204,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.63999999999997,1
205,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0625,-56.88999999999999,1
206,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-74.49000000000001,1
207,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-74.39999999999999,1
208,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-74.39,1
209,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0,-74.34,2
210,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-74.13,2
211,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-74.05999999999999,1
212,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-74.0,1
213,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-73.99000000000001,1
214,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-73.95,1
215,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,1
216,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-73.71999999999998,1
217,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-73.71,2
218,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-73.71,1
219,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-73.69999999999999,1
220,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0625,-77.62000000000002,1
221,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-73.57,1
222,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-73.37,2
223,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,-73.18,1
224,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-73.13,1
225,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-73.03999999999999,2
226,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0.0625,-70.52000000000001,1
227,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
228,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.0,-72.83999999999999,1
229,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-72.75,2
230,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0,-72.50999999999999,1
231,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-72.49999999999999,3
232,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-72.00999999999999,2
233,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-72.00999999999999,1
234,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-71.97,1
235,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-71.96000000000001,2
236,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-71.68999999999998,2
237,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-71.58000000000001,1
238,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-71.51,1
239,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-71.47999999999999,1
240,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.0,-71.12,1
241,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0625,-68.56,3
242,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0.0,-70.97000000000001,1
243,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0625,-94.00999999999999,1
244,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-93.41999999999999,1
245,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-70.73000000000002,1
246,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.0,-70.72999999999999,3
247,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0.0,-70.71000000000001,1
248,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-70.52999999999999,2
249,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-70.4,1
250,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-70.38999999999999,1
251,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-70.35999999999996,1
252,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0.0,-70.19999999999999,1
253,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-70.16999999999999,1
254,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0,-70.17000000000002,1
255,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
256,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-70.06,1
257,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-69.89999999999999,1
258,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-69.49,1
259,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.0,-69.44999999999999,1
260,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-69.40999999999998,1
261,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-69.28999999999999,1
262,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0,-68.49,1
263,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-68.41,1
264,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0.0,-68.0,2
265,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,-67.99,1
266,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0.0625,-65.53,1
267,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-67.56,1
268,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-67.50999999999999,1
269,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-67.50000000000003,1
270,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0.0,-67.42999999999999,1
271,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-67.17,1
272,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-93.91999999999999,1
273,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0.0,-66.88000000000001,2
274,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0625,-76.59,1
275,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-98.69,1
276,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0.0,-66.50000000000001,1
277,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-66.37999999999998,2
278,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0.0,-66.32,1
279,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0.0,-66.22999999999999,1
280,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.0,-65.62999999999998,1
281,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-65.30999999999999,1
282,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-65.30000000000001,1
283,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0.0,-65.11000000000001,1
284,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.0625,-68.88000000000001,1
285,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-64.9,1
286,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0.0,-64.4,1
287,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.0,-63.61999999999999,2
288,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-63.050000000000004,1
289,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0,-62.70999999999999,1
290,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0.0,-62.51,1
