,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_3,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_4,x_40,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
38,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-581.1199999999998,1
39,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-581.1199999999999,9
40,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-581.0099999999999,1
41,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-581.0099999999999,11
42,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0.0,-580.8299999999999,2
43,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0.0,-580.8299999999996,3
44,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0.0,-580.62,2
45,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0.0,-580.6199999999998,1
46,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0.0,-578.5499999999998,1
47,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,2
48,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-578.1699999999998,3
49,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-578.1699999999998,2
50,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0.0,-578.0599999999996,8
51,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-577.7800000000001,1
52,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,1
53,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-576.7299999999998,1
54,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-576.7300000000002,3
55,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-576.6699999999998,1
56,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0.0,-576.6099999999997,5
57,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-576.1699999999998,3
58,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-575.9800000000001,3
59,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-575.9799999999998,1
60,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-575.8599999999999,17
61,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0.0,-575.4899999999997,3
62,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-575.48,1
63,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-592.4399999999997,17
64,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-575.29,4
65,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-574.49,6
66,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-574.4899999999998,1
67,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-574.1,1
68,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-574.0599999999997,2
69,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-574.06,1
70,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,3
71,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-573.5499999999998,11
72,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-596.7699999999998,1
73,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-573.2300000000001,2
74,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-573.04,1
75,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0.024390243902439025,-565.9099999999999,40
76,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0.024390243902439025,-565.9099999999999,1
77,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-566.12,10
78,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.024390243902439025,-566.12,1
79,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,10
80,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0.0,-571.92,1
81,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0.0,-571.9199999999997,2
82,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-571.7299999999999,1
83,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-571.7299999999999,1
84,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-571.6800000000001,1
85,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-594.8899999999998,5
86,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0.024390243902439025,-564.06,1
87,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.024390243902439025,-564.0599999999998,69
88,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,-570.7199999999998,1
89,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-609.1100000000001,1
90,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-570.6300000000001,7
91,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0.0,-570.4899999999998,4
92,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.024390243902439025,-557.07,3
93,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-557.07,8
94,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0.024390243902439025,-576.6099999999997,3
95,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0.024390243902439025,-573.0499999999998,1
96,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-570.0400000000001,2
97,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0.0,-569.9799999999998,4
98,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-586.8099999999998,1
99,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-569.74,1
100,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-569.5300000000001,3
101,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0.0,-569.2299999999998,9
102,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0.024390243902439025,-575.4899999999997,5
103,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-592.4399999999997,3
104,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-592.4399999999997,1
105,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-568.11,1
106,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-567.7699999999999,2
107,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-567.7699999999999,4
108,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,3
109,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-562.0299999999999,21
110,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0.0,-567.23,3
111,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-567.1,1
112,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0.024390243902439025,-583.9399999999996,3
113,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0.0,-566.9499999999997,1
114,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.0,-566.22,1
115,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-566.0800000000002,1
116,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0.0,-565.9099999999999,4
117,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,2
118,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,3
119,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-565.6600000000001,2
120,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-589.0199999999998,2
121,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,2
122,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,2
123,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,1
124,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-565.2799999999996,6
125,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-606.29,2
126,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-582.0399999999997,1
127,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-564.9200000000001,2
128,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,2
129,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-614.0999999999997,1
130,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0.0,-564.5699999999998,1
131,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0.024390243902439025,-574.4899999999998,1
132,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-574.49,10
133,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0.0,-564.1499999999997,1
134,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,-564.0599999999998,3
135,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0.024390243902439025,-581.0099999999999,1
