,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
96,0,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-48.309999999999995,1
97,1,1,1,1,1,0,0,1,0,1,1,1,0,0.0,-48.29,8
98,1,0,0,1,0,1,1,0,0,1,1,0,1,0.0,-48.17000000000001,3
99,0,0,1,0,0,1,1,1,0,1,0,1,1,0.0,-47.88999999999999,1
100,1,1,0,1,1,0,0,0,1,0,1,0,0,0.0,-47.89,5
101,0,1,0,1,1,1,0,0,0,0,0,0,0,0.0,-47.580000000000005,2
102,1,0,1,0,0,0,1,1,1,1,1,1,1,0.0,-47.579999999999984,14
103,0,0,1,0,1,0,1,0,0,1,0,1,0,0.0,-47.56,3
104,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-47.51,1
105,1,1,1,0,1,0,0,0,1,0,0,1,0,0.0,-47.51,2
106,1,0,1,0,0,0,1,1,0,1,1,1,1,0.0,-47.489999999999995,10
107,1,1,1,0,1,0,0,0,0,1,0,1,0,0.0,-47.24,2
108,0,0,0,1,0,1,1,1,1,0,1,0,1,0.0,-47.239999999999995,1
109,1,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-47.05,2
110,1,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-47.029999999999994,2
111,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0,-47.03,4
112,1,1,1,1,1,0,0,1,1,0,0,0,0,0.07692307692307693,-41.36,1
113,0,0,0,0,0,1,1,0,0,1,1,1,1,0.07692307692307693,-41.36,3
114,1,0,1,0,1,0,1,1,0,1,1,1,0,0.0,-46.779999999999994,6
115,1,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-46.669999999999995,2
116,0,1,0,0,1,1,0,0,1,1,0,1,0,0.0,-46.669999999999995,1
117,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,-46.12,1
118,1,0,1,1,0,0,1,1,1,1,1,0,1,0.0,-46.12,7
119,1,1,0,0,1,0,0,0,1,0,1,0,0,0.0,-45.83,1
120,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,-45.699999999999996,2
121,1,1,1,0,1,0,0,0,1,0,0,1,0,0.07692307692307693,-47.51,2
122,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-45.489999999999995,1
123,1,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-45.48,2
124,0,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-45.300000000000004,1
125,1,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-45.30000000000001,3
126,1,0,1,0,1,0,0,1,0,1,0,1,0,0.07692307692307693,-45.83999999999999,1
127,0,0,1,1,0,0,1,1,0,1,1,1,1,0.0,-45.17999999999999,1
128,1,0,0,1,0,1,1,1,0,1,1,0,1,0.0,-45.16,3
129,1,1,1,1,1,0,0,1,1,0,1,1,0,0.0,-45.099999999999994,2
130,0,1,1,0,1,0,0,0,0,1,0,1,0,0.07692307692307693,-52.330000000000005,1
131,1,0,0,1,0,1,1,1,1,0,1,0,1,0.07692307692307693,-52.33,1
132,1,1,1,0,1,0,0,1,1,1,1,1,0,0.07692307692307693,-58.8,1
133,0,0,1,1,0,1,1,1,0,1,1,0,1,0.07692307692307693,-52.57,1
134,1,1,0,0,1,0,0,0,1,0,0,1,0,0.07692307692307693,-52.56999999999999,1
135,1,1,1,1,0,1,1,1,1,0,1,0,1,0.0,-44.71999999999999,1
136,1,0,0,0,0,0,1,0,0,1,1,1,1,0.0,-44.7,1
137,1,0,0,1,0,0,1,0,1,0,1,1,1,0.0,-44.690000000000005,2
138,0,0,1,1,0,1,1,0,0,1,0,0,1,0.0,-44.64,1
139,1,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-44.64,2
140,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-44.540000000000006,1
141,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-44.37999999999999,2
142,1,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-44.11,1
143,1,1,1,0,1,1,0,1,0,1,0,1,0,0.0,-44.059999999999995,1
144,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-43.9,1
145,1,1,1,0,1,0,0,1,1,0,1,1,0,0.07692307692307693,-57.08,1
146,0,0,0,1,0,1,1,0,0,1,1,0,1,0.15384615384615385,-51.6,1
147,0,1,1,0,1,1,0,1,0,0,0,1,0,0.0,-43.78999999999999,1
148,1,0,0,1,0,0,1,0,1,1,1,0,1,0.0,-43.79,1
149,1,0,1,0,0,0,1,1,1,0,1,1,1,0.0,-43.14,1
150,1,0,1,1,0,0,1,1,0,1,1,0,1,0.07692307692307693,-53.309999999999995,2
151,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0,-43.07,1
152,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,-42.910000000000004,1
153,1,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-42.90999999999999,1
154,1,0,0,1,0,0,1,0,1,1,1,0,1,0.07692307692307693,-43.79,1
155,1,1,1,0,1,0,0,1,1,0,0,0,0,0.07692307692307693,-44.3,1
156,0,0,0,0,1,1,1,0,1,0,0,1,0,0.0,-42.04,1
157,1,1,1,1,1,0,0,1,0,1,1,0,0,0.0,-41.63,1
158,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,-41.23000000000001,1
159,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-40.78000000000001,1
160,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,-39.739999999999995,4
161,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,-39.60999999999999,1
162,1,0,0,1,0,0,1,0,0,1,1,0,1,0.07692307692307693,-42.66000000000001,2
163,1,1,1,1,0,0,1,1,1,0,1,1,1,0.0,-39.05,2
164,1,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-38.53000000000001,1
165,1,1,1,0,1,0,0,1,1,1,0,0,0,0.07692307692307693,-27.619999999999994,2
166,0,1,0,1,0,1,0,0,1,0,0,0,0,0.0,-37.55,1
167,1,1,1,0,1,1,0,1,1,1,1,1,0,0.0,-36.629999999999995,1
168,1,0,1,0,1,0,0,1,1,1,1,1,0,0.07692307692307693,-54.650000000000006,1
169,1,1,1,1,1,1,0,1,0,1,0,0,0,0.0,-32.980000000000004,1
170,0,0,1,0,0,0,1,1,1,1,1,1,1,0.0,-32.62999999999999,2
171,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,-32.35999999999999,1
172,1,1,0,0,1,0,0,0,1,1,1,0,0,0.0,-31.369999999999997,1
173,0,0,1,0,1,0,1,1,0,1,1,1,0,0.0,-31.109999999999996,1
174,1,1,1,0,1,0,0,1,1,1,1,1,0,0.07692307692307693,-58.8,1
175,1,1,0,0,1,0,1,0,1,1,1,1,0,0.07692307692307693,-30.50999999999999,1
176,1,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-27.309999999999985,1
177,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,-18.280000000000005,1
