,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
33,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-351.42999999999995,33
34,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-351.27,2
35,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-351.26999999999987,6
36,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-361.18000000000006,5
37,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-350.85999999999996,10
38,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-350.85999999999996,37
39,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-350.61,6
40,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.0,-350.61,3
41,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,2
42,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-349.81999999999994,15
43,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-349.81999999999994,14
44,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-349.8,6
45,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-349.79999999999995,6
46,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-349.38,5
47,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-349.3799999999999,2
48,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-349.3299999999999,10
49,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-348.9599999999999,6
50,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-348.96000000000004,34
51,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-348.79999999999984,3
52,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-348.6299999999999,12
53,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-348.6299999999999,4
54,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,4
55,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-366.80000000000007,1
56,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-348.21999999999997,1
57,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-348.2199999999999,4
58,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.0,-348.16,11
59,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-348.15999999999985,11
60,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-347.41999999999996,5
61,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-347.42000000000013,5
62,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-346.43,2
63,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-346.42999999999995,1
64,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-346.11,3
65,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-346.11,7
66,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-345.69999999999993,1
67,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-345.29999999999995,14
68,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-345.29999999999995,4
69,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-345.15,8
70,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-345.15,1
71,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-366.81,1
72,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-358.4899999999999,1
73,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-366.81,1
74,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
75,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-353.91999999999996,1
76,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0.06666666666666667,-353.61,1
77,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-343.55999999999995,2
78,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0,-343.55999999999995,1
79,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0,-343.5099999999999,6
80,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-343.4099999999999,2
81,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-343.3399999999999,8
82,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-343.3399999999999,1
83,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-343.3299999999999,3
84,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-343.2799999999999,11
85,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-352.62,1
86,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-352.6199999999999,2
87,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0.0,-342.6199999999999,8
88,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-342.62,2
89,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-342.53999999999996,5
90,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0.0,-342.51,3
91,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-342.5099999999999,7
92,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.06666666666666667,-356.62000000000006,3
93,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0.06666666666666667,-356.62,2
94,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-341.95,14
95,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-341.9499999999999,1
96,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-341.63999999999993,1
97,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-341.64,3
98,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-341.56999999999994,3
99,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0.0,-341.56999999999994,20
100,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-341.49000000000007,3
101,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-341.48999999999995,2
102,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-341.42999999999995,1
103,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-341.32,1
104,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0.06666666666666667,-343.5099999999999,1
105,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-329.19999999999993,4
106,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-356.6299999999999,1
107,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,2
108,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.06666666666666667,-350.61,1
109,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-340.55000000000007,6
110,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-340.54999999999995,19
111,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-340.51000000000005,3
112,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-340.2099999999999,5
113,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-340.21,4
114,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0.0,-340.1799999999999,3
115,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-340.08999999999986,8
116,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-340.05999999999995,1
117,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0.06666666666666667,-323.7499999999999,5
118,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-339.9000000000001,2
119,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-339.89,1
120,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-339.8899999999999,2
121,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-339.86,2
122,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.0,-339.85000000000014,1
123,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0.0,-339.85,1
124,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
125,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-339.50999999999993,1
126,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0.0,-339.23,4
127,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0.0,-339.22999999999996,1
128,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-339.0899999999998,1
129,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0,-339.0899999999999,4
130,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-338.80999999999995,1
131,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-366.81,1
132,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,2
133,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,-338.6599999999999,1
134,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0.0,-338.2799999999999,1
135,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-338.15,1
136,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-338.15,3
137,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-366.81,1
138,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0.06666666666666667,-347.42000000000013,1
139,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-347.41999999999996,1
140,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-337.42999999999995,2
141,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-355.34999999999997,2
142,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-355.34999999999997,1
143,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0.0,-337.1900000000001,1
144,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0.0,-336.9299999999998,1
145,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-336.92999999999995,1
146,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0.0,-336.90999999999997,6
147,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0.0,-336.55000000000007,4
148,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-336.03999999999996,3
149,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-336.0099999999999,9
150,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-336.0099999999999,1
151,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-335.88,11
152,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-335.88,3
153,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0.0,-335.88,2
154,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-335.8799999999999,1
155,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.06666666666666667,-348.16,1
156,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-335.38999999999993,1
157,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0.0,-335.38999999999993,1
158,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-335.22,1
159,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0.06666666666666667,-347.42000000000013,1
160,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-334.53,1
161,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-334.48999999999995,1
162,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-334.48999999999995,1
163,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-334.23,1
164,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-334.06999999999994,1
165,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0,-333.99,6
166,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.0,-333.98999999999995,2
167,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-333.77000000000004,1
168,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-333.21999999999997,2
169,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-332.81,1
170,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-332.71000000000004,1
171,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-332.7099999999999,1
172,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-320.55999999999983,1
173,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0.0,-332.19999999999993,1
174,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0.0,-332.18999999999994,1
175,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-332.11999999999983,2
176,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-366.80000000000007,1
177,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,-331.97000000000014,1
178,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-341.56999999999994,1
179,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-331.53,2
180,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0.0,-331.38,2
181,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,-331.36000000000007,1
182,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-331.3599999999999,1
183,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0.0,-331.2699999999999,1
184,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-331.27,1
185,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0.0,-331.25,4
186,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-331.11999999999995,1
187,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0.06666666666666667,-340.08999999999986,1
188,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0.0,-330.6899999999998,1
189,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0.0,-330.55999999999995,1
190,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-330.0999999999999,9
191,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-330.09999999999985,2
192,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.0,-329.92999999999995,1
193,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.06666666666666667,-313.5699999999998,1
194,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0.0,-329.75999999999993,1
195,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-329.5799999999999,2
196,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.0,-329.53999999999985,1
197,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.0,-329.4899999999999,1
198,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.06666666666666667,-312.9599999999998,2
199,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0.0,-329.1,2
200,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.0,-329.08000000000004,1
201,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-328.94,1
202,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0.06666666666666667,-330.55999999999995,1
203,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
204,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0.0,-327.88000000000005,1
205,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0,-327.8799999999999,1
206,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-340.54999999999995,1
207,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0.0,-327.05000000000007,1
208,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0,-326.97,1
209,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-326.4199999999999,1
210,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0.0,-326.3599999999999,2
211,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0,-326.01999999999987,1
212,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0.0,-325.9799999999999,1
213,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-325.88,1
214,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-335.88,1
215,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-325.4299999999999,1
216,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0.06666666666666667,-356.62,1
217,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.06666666666666667,-312.9599999999998,1
218,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-324.2299999999999,1
219,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0.06666666666666667,-326.05999999999983,1
220,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-323.31999999999994,1
221,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-323.29999999999995,1
222,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0.0,-321.77999999999986,3
223,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-321.33,1
224,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0.0,-320.97,1
225,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-320.9599999999999,1
226,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.06666666666666667,-354.86,1
227,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,-320.63999999999993,1
228,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0.06666666666666667,-325.88,1
229,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0.0,-316.65,1
230,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.06666666666666667,-350.85999999999996,1
231,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-301.46000000000004,1
232,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0.06666666666666667,-330.17999999999995,1
233,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-361.18000000000006,1
234,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0.0,-313.13,1
235,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0.0,-311.59999999999997,1
236,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.0,-311.53999999999996,1
237,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-348.6299999999999,1
238,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-340.54999999999995,1
239,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-307.7199999999999,1
240,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-349.3299999999999,1
241,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0.0,-305.15000000000003,1
242,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0.06666666666666667,-326.3599999999999,1
243,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
