,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
25,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-175.11999999999995,10
26,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-174.77999999999997,4
27,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-174.77999999999997,62
28,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,2
29,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-185.73999999999998,1
30,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-173.7,105
31,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-173.70000000000002,7
32,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-173.60000000000002,103
33,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-173.6,12
34,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.0,-172.99,13
35,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-172.98999999999998,12
36,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-172.72999999999996,65
37,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-172.73000000000002,16
38,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-171.29999999999995,1
39,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-171.3,5
40,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0.0,-170.77999999999997,10
41,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-170.77999999999997,6
42,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.0,-170.29000000000002,2
43,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,-170.29,7
44,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.0,-169.39,4
45,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-169.38999999999996,7
46,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.0,-169.02999999999997,10
47,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,-169.02999999999997,5
48,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0.0,-167.65999999999997,14
49,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-167.66,2
50,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0.0,-167.15999999999997,2
51,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-167.16,1
52,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,3
53,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-166.16999999999996,12
54,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-166.17,2
55,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0.0,-166.11999999999995,35
56,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0.0,-166.12000000000003,1
57,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-165.68,8
58,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.0,-165.68,7
59,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
60,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.0,-164.74,2
61,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-164.56,6
62,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.0,-164.56,2
63,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-164.3,3
64,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-164.29999999999995,2
65,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-164.19,1
66,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-164.18999999999997,6
67,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.05,-173.7,9
68,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.0,-163.41999999999996,2
69,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-163.41999999999996,3
70,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-163.16000000000003,3
71,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.0,-163.16,1
72,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
73,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,2
74,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.05,-173.7,1
75,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.05,-173.70000000000002,1
76,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.05,-182.5,2
77,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0.0,-161.64,3
78,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,4
79,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-160.76000000000002,1
80,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
81,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-160.24,5
82,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-160.07,7
83,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-159.97999999999996,1
84,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-159.97999999999996,3
85,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-159.89999999999998,1
86,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0.0,-159.89999999999998,3
87,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-159.81,14
88,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-159.80999999999995,4
89,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.05,-182.5,1
90,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.05,-160.07000000000002,1
91,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-159.37,1
92,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-159.36999999999995,3
93,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-159.26999999999998,2
94,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,1
95,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,1
96,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-158.21000000000004,2
97,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
98,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0.0,-157.61999999999998,2
99,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-157.31,1
100,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-179.49,1
101,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
102,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0.05,-166.11999999999995,2
103,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
104,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-155.95,2
105,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,1
106,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-155.82,1
107,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.05,-175.90999999999997,1
108,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-155.23999999999995,3
109,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
110,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0.05,-166.11999999999995,1
111,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-179.49,1
112,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-153.60000000000002,1
113,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.05,-175.90999999999997,1
114,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.0,-152.97999999999996,3
115,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
116,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-152.97999999999996,1
117,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-152.45,1
118,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-152.17999999999998,1
119,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-151.86,1
120,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.05,-182.5,1
121,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-150.92999999999995,1
122,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-175.12,1
123,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0.05,-174.77999999999997,1
124,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.05,-173.7,2
125,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0.0,-150.01999999999998,2
126,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-149.61,1
127,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-149.60999999999999,1
128,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
129,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0.05,-179.48999999999995,1
130,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0.0,-147.39,1
131,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-164.56,1
132,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-186.54000000000002,1
133,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-175.92,1
134,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.05,-172.72999999999996,1
135,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
136,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,1
137,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-144.53,2
138,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.05,-173.7,1
139,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.05,-144.53,1
140,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.05,-180.87,1
141,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-179.49,1
142,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
143,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0.0,-141.17000000000002,1
144,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-185.74,1
145,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,-140.73,1
146,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.0,-140.33,1
147,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0.0,-139.52,1
148,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
149,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0.0,-138.5,1
150,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-137.24,1
151,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.0,-136.76999999999998,1
152,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.05,-175.90999999999997,1
153,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.05,-184.88,1
154,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
155,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-132.7,1
156,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0.05,-153.14,1
157,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-179.49,1
158,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0.05,-166.11999999999995,1
159,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.05,-175.90999999999997,1
160,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-124.92999999999998,1
161,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-123.17999999999999,1
162,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0.05,-146.76999999999998,1
163,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0.05,-175.26,1
164,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.05,-141.74,1
165,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-117.76999999999998,1
166,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-113.7,1
