,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
151,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.0,-132.7,1
152,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-131.42,1
153,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-169.02999999999997,1
154,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0.05,-155.23999999999995,1
155,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-153.05,1
156,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0.05,-159.89999999999998,1
157,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0.0,-123.59999999999994,1
158,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-122.61999999999998,1
159,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.05,-180.87,1
160,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-119.87999999999997,1
161,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-164.56,1
162,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.05,-170.77999999999997,1
163,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-186.53999999999996,1
164,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.05,-148.05,1
165,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0.0,-100.30000000000001,1
