,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
99,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-82.87,1
100,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-82.75,13
101,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-82.74999999999997,37
102,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-82.46000000000001,11
103,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-82.46,11
104,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,-82.29999999999998,1
105,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0625,-70.54999999999998,1
106,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0625,-70.55000000000003,8
107,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-82.09,9
108,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-82.09,5
109,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-81.64999999999998,3
110,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0625,-94.00999999999999,2
111,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0625,-93.21999999999998,4
112,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0625,-93.22000000000001,2
113,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-81.31,4
114,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-81.30999999999999,1
115,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-81.27999999999999,1
116,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-81.21000000000001,7
117,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-81.21000000000001,2
118,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-81.13999999999997,2
119,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0625,-78.68,34
120,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0625,-78.68,33
121,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-81.02,3
122,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-81.02,2
123,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.99000000000001,1
124,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-80.99000000000002,1
125,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-80.98000000000002,5
126,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-80.60000000000001,9
127,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-80.60000000000001,9
128,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.60000000000001,2
129,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-80.60000000000001,2
130,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-80.59000000000003,6
131,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-80.59,6
132,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-80.24,2
133,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-80.24000000000001,1
134,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-68.32000000000002,6
135,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-68.32000000000001,5
136,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.95,1
137,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.94999999999999,2
138,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-79.90000000000002,3
139,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0625,-94.00999999999999,1
140,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-79.88,1
141,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-79.88000000000001,2
142,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0625,-74.63,15
143,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0.0625,-74.63000000000001,9
144,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-79.69000000000001,4
145,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-79.69,3
146,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-79.64000000000001,3
147,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.0,-79.63999999999999,9
148,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-79.63999999999997,2
149,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0625,-71.30999999999997,1
150,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0625,-71.31000000000002,4
151,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-79.56,16
152,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-79.56,3
153,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,2
154,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-79.49000000000001,2
155,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-79.48999999999998,1
156,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.42000000000002,1
157,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.25999999999999,3
158,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.25999999999999,1
159,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-79.22999999999999,1
160,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-79.1,1
161,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-79.09999999999997,7
162,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-78.96000000000001,1
163,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-78.93,1
164,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-78.92999999999998,2
165,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-78.84999999999998,4
166,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-78.85000000000001,1
167,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-78.74999999999997,6
168,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-70.17,3
169,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-70.17000000000002,3
170,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-78.69999999999999,2
171,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-75.69,1
172,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0625,-75.69,1
173,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-78.68,3
174,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-78.68,6
175,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0.0,-78.55999999999999,1
176,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-78.47999999999999,3
177,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-78.25999999999999,4
178,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-78.15,2
179,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-78.15,2
180,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-77.97,1
181,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-77.88,1
182,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.0,-77.8,4
183,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0.0,-77.77999999999999,2
184,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-77.56,4
185,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-77.56,3
186,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-77.42999999999996,1
187,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0625,-74.39999999999999,1
188,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-74.39999999999999,1
189,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-77.31,1
190,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0.0,-77.13999999999999,1
191,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-77.07000000000001,1
192,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-77.06,3
193,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-77.06000000000002,5
194,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-77.0,1
195,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.0,-76.85,1
196,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.84,3
197,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0625,-73.99000000000001,3
198,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0625,-73.99,2
199,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-76.59,2
200,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-76.50999999999999,1
201,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0625,-72.04999999999998,3
202,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0625,-72.05000000000001,2
203,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0625,-73.99000000000001,4
204,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0625,-73.99000000000002,2
205,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-76.4,1
206,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.4,1
207,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-76.38,2
208,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-76.38,1
209,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-76.18,3
210,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-75.92999999999999,2
211,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-75.89999999999998,1
212,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-75.86,1
213,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-75.86,1
214,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-75.69,1
215,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-75.69,3
216,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-75.22999999999999,2
217,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.0625,-72.94000000000001,1
218,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.0625,-72.94,3
219,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0625,-66.79999999999998,1
220,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-75.07,5
221,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-75.07,1
222,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-75.05000000000001,3
223,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.95,1
224,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0.0,-74.94999999999997,1
225,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.95,2
226,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0625,-74.54999999999998,1
227,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-74.54999999999998,1
228,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.9,1
229,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-74.88999999999999,2
230,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-74.89000000000001,1
231,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.66,2
232,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-74.63000000000001,1
233,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,-74.47000000000001,1
234,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-74.47,2
235,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0625,-71.96000000000001,8
236,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0625,-71.96000000000001,9
237,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-74.39,1
238,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0625,-70.92,3
239,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-74.22,3
240,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-74.19,2
241,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-74.19,1
242,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,-74.13000000000001,1
243,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0.0,-74.1,1
244,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-74.05999999999999,1
245,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-74.06000000000002,1
246,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-74.0,1
247,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-73.99000000000002,1
248,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-73.99000000000001,1
249,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0,-73.99,1
250,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,-73.95,1
251,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-70.39999999999999,1
252,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-84.24999999999997,1
253,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-93.41999999999999,1
254,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-73.71999999999998,1
255,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-73.71,2
256,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-73.69999999999999,3
257,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-73.70000000000002,1
258,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,1
259,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0.0,-73.63,1
260,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0.0,-73.63000000000001,1
261,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-73.60000000000002,1
262,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-87.37999999999997,1
263,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-73.57,1
264,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-73.37,2
265,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0625,-85.21999999999998,1
266,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0625,-85.22000000000003,3
267,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.0625,-69.44999999999999,1
268,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0625,-64.55000000000001,5
269,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0.0625,-64.55,3
270,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-73.04,2
271,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-73.03999999999999,1
272,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0.0625,-70.52000000000001,4
273,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-72.85,1
274,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-72.83999999999997,3
275,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0.0,-72.81999999999998,1
276,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-72.75999999999999,1
277,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-72.76000000000003,2
278,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.0625,-68.88000000000001,1
279,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-72.49999999999999,2
280,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0625,-72.00999999999999,2
281,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-72.04,1
282,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-71.97,1
283,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-71.96000000000001,1
284,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-71.96000000000001,2
285,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-71.68999999999998,2
286,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-71.58,1
287,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-71.54999999999998,1
288,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-71.50999999999998,1
289,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.0625,-69.08,1
