,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
30,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-139.18,3
31,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-139.18,186
32,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-137.43999999999997,17
33,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-136.97,29
34,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-136.96999999999997,17
35,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-136.73999999999998,5
36,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-136.74000000000007,19
37,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-136.45000000000005,2
38,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-136.45,4
39,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-135.88,57
40,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-135.88000000000002,1
41,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-135.48,3
42,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-135.48,12
43,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-135.3,2
44,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-135.09,30
45,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-135.09,9
46,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-134.56,2
47,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-140.26,9
48,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-140.25999999999996,3
49,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-134.25999999999996,5
50,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-134.26,5
51,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-134.0900000000001,5
52,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-133.97000000000003,3
53,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0.0,-133.96999999999997,1
54,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-133.86,8
55,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-133.63999999999996,14
56,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-133.64,1
57,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-133.49999999999997,1
58,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-132.94000000000008,4
59,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-132.93000000000006,2
60,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-132.7500000000001,5
61,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-151.24,2
62,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-132.6200000000001,2
63,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-132.62000000000003,3
64,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-132.43,1
65,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0,-132.35000000000002,10
66,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-132.33999999999997,1
67,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-132.33999999999995,2
68,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-132.17,13
69,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-132.17,1
70,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-132.15999999999997,6
71,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-132.15000000000003,13
72,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-132.15000000000003,1
73,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-151.24,1
74,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-131.31,4
75,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-131.31000000000006,14
76,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-144.32000000000016,1
77,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-132.74999999999997,1
78,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-132.7500000000001,6
79,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-130.52,1
80,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-130.52,1
81,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-130.52,7
82,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-130.45999999999998,4
83,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.0,-130.39999999999998,17
84,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-129.83000000000004,2
85,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-129.83000000000007,9
86,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-129.7800000000001,2
87,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-129.75000000000003,3
88,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-129.73000000000002,6
89,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-129.73000000000002,4
90,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,-129.54000000000008,2
91,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-129.51999999999998,8
92,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-129.5200000000001,9
93,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-129.48,1
94,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-129.48000000000008,4
95,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-129.42999999999998,1
96,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-129.37000000000003,2
97,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-129.36999999999998,23
98,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-128.94,10
99,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-128.85999999999999,1
100,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-128.86000000000013,1
101,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-128.69,10
102,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-128.66,7
103,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-128.66000000000003,3
104,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-128.55,5
105,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-128.55,3
106,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-128.3400000000001,1
107,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-128.31999999999996,6
108,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0,-128.27,1
109,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0.0,-128.26999999999998,2
110,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-128.16,6
111,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-128.15,1
112,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-128.15000000000003,4
113,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-149.69,1
114,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-127.24000000000005,3
115,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-128.06000000000003,1
116,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-128.06,8
117,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0.0,-127.96000000000006,6
118,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,-127.96,2
119,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-127.90000000000006,4
120,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-129.7800000000001,1
121,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-127.83,2
122,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0.0,-127.79000000000003,8
123,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0.0,-127.78999999999996,2
124,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-127.56,2
125,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-127.56000000000003,15
126,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-127.55000000000004,2
127,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-127.55,5
128,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-151.23999999999995,1
129,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-127.35,6
130,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-127.24000000000005,1
131,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-127.18000000000005,1
132,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-140.49000000000015,2
133,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-126.83000000000001,1
134,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-126.83000000000008,2
135,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0.0,-126.81000000000004,1
136,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-126.76999999999998,3
137,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-126.72,16
138,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,-126.72000000000004,1
139,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-126.71000000000002,3
140,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-126.68000000000002,1
141,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-126.6800000000001,1
142,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-126.48000000000002,16
143,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-126.44000000000007,3
144,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-126.44000000000004,2
145,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.0,-126.39000000000001,1
146,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-126.38999999999999,7
147,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-126.09000000000002,13
148,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-126.08000000000001,2
149,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-126.03999999999999,7
150,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,-126.00999999999996,2
151,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,-125.99999999999997,8
152,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.0,-126.00000000000003,1
153,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-125.91,1
154,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-125.91,16
155,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-125.90000000000008,2
156,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-125.84000000000002,4
157,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-125.82,2
158,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-125.80000000000005,1
159,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-125.78000000000002,6
160,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-125.77999999999999,1
161,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0.0,-125.74999999999999,17
162,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,-125.75000000000001,2
163,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-125.17000000000006,1
164,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-125.17000000000002,1
165,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0.0,-125.45000000000003,1
166,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-125.45,1
167,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0.0,-125.41,1
168,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-125.34999999999997,5
169,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0.0,-125.34,1
170,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,-125.34000000000002,3
171,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.0,-125.15,2
172,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0,-125.11000000000003,1
173,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-125.08999999999999,1
174,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-125.09,3
175,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0.0,-125.07000000000006,3
176,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0.0,-124.99999999999997,1
177,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0.0,-124.96000000000008,1
178,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-132.93000000000006,1
179,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-124.79,1
180,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-124.79000000000008,5
181,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-124.71999999999997,8
182,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-124.66,1
183,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.0,-124.63,1
184,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,-124.57000000000002,1
185,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-124.56,1
186,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-124.56,7
187,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0.0,-124.54999999999997,1
188,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.0,-124.5,7
189,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-128.69,6
190,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.0,-124.48999999999997,1
191,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,-124.49000000000004,1
192,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0.047619047619047616,-139.61999999999998,1
193,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-124.15000000000005,1
194,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-124.14999999999999,2
195,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-124.15,4
196,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-124.10000000000002,3
197,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-124.09999999999997,16
198,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-124.07000000000002,4
199,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-124.07,1
200,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-123.93999999999998,1
201,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-123.94,6
202,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.047619047619047616,-141.51000000000008,1
203,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0.0,-123.90000000000002,2
204,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0,-123.89999999999999,1
205,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0.0,-123.88000000000002,1
206,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.0,-123.88000000000007,3
207,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-123.88000000000001,1
208,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,-123.85999999999999,2
209,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-129.73000000000002,1
210,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-129.73000000000002,2
211,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0.047619047619047616,-139.18,2
212,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-123.71,1
213,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-123.71000000000008,2
214,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,-123.62999999999998,1
215,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-123.50000000000003,1
216,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0.0,-123.49,3
217,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.047619047619047616,-142.69000000000003,1
218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-123.17999999999999,2
219,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-123.18,1
220,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-123.0,1
221,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0,-122.94000000000003,1
222,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.0,-122.85999999999996,1
223,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0,-122.86000000000001,3
224,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0,-122.79000000000009,2
225,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.047619047619047616,-141.35000000000002,1
226,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0.0,-122.59999999999997,3
227,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0.0,-122.60000000000002,2
228,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0.0,-122.53999999999996,7
229,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-122.51999999999998,6
230,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-122.50000000000003,2
231,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0.0,-122.42999999999998,2
232,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0.0,-122.41999999999996,1
233,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-122.42000000000003,1
234,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-122.23000000000002,1
235,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0.0,-122.22,1
236,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.0,-121.95000000000002,2
