,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
71,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-70.59,2
72,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-70.21,2
73,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0.0,-70.18000000000002,1
74,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.06666666666666667,-72.2,1
75,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-69.82,2
76,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-69.8,1
77,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-69.8,1
78,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-85.16000000000001,1
79,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-68.16,1
80,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0.0,-68.00999999999999,1
81,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-67.28999999999999,4
82,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-66.64,1
83,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-91.17999999999999,1
84,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0.06666666666666667,-54.75999999999999,1
85,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0.0,-64.17999999999999,1
86,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.06666666666666667,-68.96,1
87,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-63.40999999999999,1
88,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0.0,-62.839999999999996,1
89,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0,-62.839999999999996,1
90,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-62.709999999999994,1
91,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-62.70999999999999,1
92,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0.0,-62.61999999999998,1
93,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-62.51,1
94,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-61.42999999999999,1
95,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0.0,-60.970000000000006,1
96,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-60.44,1
97,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-58.93999999999999,1
98,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,-58.65999999999999,1
99,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0.0,-55.91000000000002,1
100,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-55.87999999999998,1
101,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0.06666666666666667,-45.279999999999994,1
102,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-54.189999999999976,1
103,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0.06666666666666667,-67.28999999999999,1
104,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-52.76999999999999,1
