,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0,-82.55999999999999,1743
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0.0,-82.55999999999999,1768
2,1,0,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-82.55999999999999,8
3,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-82.55999999999999,4
4,0,1,1,1,1,0,0,1,1,1,1,1,1,0.0,-72.58,151
5,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-72.58,41
6,0,1,1,1,1,0,0,1,0,1,1,1,1,0.0,-72.24,48
7,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,-72.24,44
8,1,0,0,0,1,1,1,0,1,0,0,1,0,0.0,-71.24000000000001,14
9,0,1,1,1,0,0,0,1,0,1,1,0,1,0.0,-71.24,14
10,1,0,0,0,0,1,1,0,0,0,0,0,0,0.07692307692307693,-72.58,20
11,0,1,1,1,1,0,0,1,1,1,1,1,1,0.07692307692307693,-72.58,48
12,0,1,1,1,0,0,0,1,0,1,1,1,1,0.0,-69.24,6
13,1,0,0,0,1,1,1,0,1,0,0,0,0,0.0,-69.24000000000001,7
14,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-82.55999999999999,1
15,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-65.79999999999998,3
16,1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-65.79999999999998,1
17,0,1,1,1,1,0,0,1,1,1,1,0,1,0.0,-65.46000000000001,7
18,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-65.46,3
19,1,0,0,0,0,1,1,0,0,0,0,0,0,0.07692307692307693,-72.58,1
20,0,1,1,1,1,0,0,1,1,1,1,1,1,0.07692307692307693,-72.58,1
21,1,0,1,0,0,1,1,0,1,0,0,1,0,0.0,-64.6,5
22,0,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-64.6,15
23,1,1,0,0,0,1,1,0,0,1,1,0,1,0.0,-64.41,5
24,0,0,1,1,1,0,0,1,1,0,0,1,0,0.0,-64.41,2
25,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0,-64.14999999999999,1
26,0,1,1,1,1,0,0,1,1,1,1,1,0,0.0,-64.15,1
27,0,1,1,1,1,0,0,1,1,1,1,0,1,0.07692307692307693,-65.46000000000001,3
28,1,0,0,0,0,1,1,0,0,0,0,1,0,0.07692307692307693,-65.46,1
29,0,0,0,1,1,0,0,1,1,0,0,1,0,0.0,-63.51000000000001,5
30,1,1,1,0,0,1,1,0,0,1,1,0,1,0.0,-63.509999999999984,1
31,1,0,0,0,0,1,1,0,1,0,0,0,0,0.07692307692307693,-72.24,1
32,0,0,0,0,0,1,1,0,1,0,0,1,0,0.0,-62.5,4
33,0,1,1,1,1,0,0,1,1,0,1,0,1,0.0,-61.640000000000015,4
34,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-61.60000000000001,5
35,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-61.6,1
36,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-61.42,2
37,0,1,1,1,0,0,0,1,1,1,1,1,1,0.0,-60.68,1
38,0,1,1,1,1,0,0,1,1,0,1,0,1,0.07692307692307693,-61.640000000000015,1
39,0,0,1,1,1,0,0,1,1,0,1,0,1,0.07692307692307693,-61.60000000000001,1
40,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-55.51000000000002,1
41,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,-54.830000000000005,1
42,1,0,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-82.55999999999999,1
43,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-82.55999999999999,1
44,0,1,0,1,1,0,0,1,1,1,1,1,1,0.07692307692307693,-52.32,1
45,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,-50.54,1
46,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0,-50.170000000000016,1
47,1,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-62.5,1
