,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
42,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-136.74000000000007,5
43,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-136.45,4
44,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-136.45000000000005,2
45,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-135.88,15
46,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-135.88000000000002,34
47,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-135.48,1
48,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-135.48,8
49,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-135.3,2
50,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-135.3,35
51,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-135.09,6
52,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-135.09,4
53,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-134.56000000000006,5
54,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-134.56,62
55,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-134.25999999999996,5
56,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-134.0900000000001,2
57,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-134.09,73
58,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-133.97000000000003,1
59,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0.0,-133.96999999999997,9
60,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-133.86,2
61,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-133.85999999999999,32
62,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-133.63999999999996,10
63,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-133.64,1
64,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-133.49999999999997,3
65,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-132.94000000000008,3
66,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-132.94,16
67,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-132.92999999999998,30
68,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-132.74999999999997,1
69,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-132.6200000000001,3
70,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-132.62000000000003,1
71,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-132.43,1
72,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-132.43,19
73,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0,-132.35000000000002,1
74,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.0,-132.35,2
75,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-132.33999999999995,4
76,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-132.17,3
77,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-132.16000000000003,9
78,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-132.15000000000003,18
79,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-132.15000000000003,2
80,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.047619047619047616,-133.63999999999996,1
81,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-131.31,2
82,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-130.52,2
83,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-130.52000000000015,2
84,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-130.52,17
85,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-130.46000000000004,1
86,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-130.45999999999998,4
87,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0.0,-130.39999999999998,3
88,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.0,-130.4,2
89,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-129.83000000000007,1
90,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-129.83000000000004,2
91,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-129.78,2
92,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0.0,-129.75,5
93,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-129.73000000000002,1
94,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-129.73000000000002,1
95,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,-129.54000000000008,1
96,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-129.54,3
97,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-134.56,11
98,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-129.5200000000001,1
99,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-129.51999999999998,5
100,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-135.48,1
101,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-129.48,3
102,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-129.42999999999998,4
103,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0.047619047619047616,-141.76,1
104,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-129.37000000000003,3
105,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-129.36999999999998,10
106,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-129.23,6
107,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-129.23,5
108,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-128.94,4
109,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-128.86000000000013,1
110,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-128.85999999999999,16
111,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-128.82,10
112,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-128.66,10
113,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-128.55,1
114,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-128.33999999999997,2
115,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-128.32000000000005,1
116,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-128.31999999999996,15
117,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.047619047619047616,-142.69,2
118,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.0,-128.16,8
119,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-128.15,2
120,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-128.06000000000003,2
121,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-127.90000000000006,1
122,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-127.83000000000001,3
123,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-127.83,1
124,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0.0,-127.79000000000003,6
125,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0.0,-127.78999999999996,11
126,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-127.56000000000003,1
127,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-127.56,8
128,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-127.55,7
129,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-127.41000000000003,17
130,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-144.32,1
131,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-127.30000000000001,2
132,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-127.30000000000003,1
133,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-127.28999999999999,2
134,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-127.18,2
135,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-126.93999999999997,1
136,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-126.94,3
137,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-141.34999999999997,1
138,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-126.83000000000001,4
139,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.0,-126.81,8
140,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-126.77,2
141,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-126.72,4
142,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.0,-126.71999999999997,4
143,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0.0,-126.71999999999997,1
144,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.0,-126.71000000000001,2
145,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-126.68000000000002,6
146,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-126.48000000000002,1
147,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-126.47999999999999,11
148,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-126.44,20
149,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-126.43999999999997,3
150,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-126.23,1
151,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-126.23,1
152,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.047619047619047616,-142.69000000000003,1
153,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.047619047619047616,-142.69,1
154,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-126.09000000000002,1
155,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-126.08000000000001,1
156,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-126.08000000000001,4
157,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-126.03999999999999,1
158,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.0,-126.01000000000002,2
159,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,-125.99999999999997,1
160,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-125.91,1
161,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-125.90000000000002,2
162,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-125.82,2
163,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-125.81999999999996,4
164,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0.0,-125.82000000000001,1
165,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-125.82000000000004,1
166,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-125.82000000000001,1
167,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-125.8,3
168,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,-125.75000000000001,2
169,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0.0,-125.74999999999999,4
170,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0.0,-125.45000000000003,1
171,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-130.45999999999998,1
172,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0.0,-125.41,1
173,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0.0,-125.34,1
174,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-125.29000000000002,2
175,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-139.43,1
176,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-139.43,1
177,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0.0,-125.07000000000006,1
178,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0.0,-125.07000000000002,7
179,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0.0,-124.96000000000008,1
180,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0.0,-124.96000000000001,1
181,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-124.79,33
182,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-124.72,2
183,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-124.65999999999998,2
184,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0,-124.57,1
185,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-124.56,2
186,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-124.56000000000002,1
187,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0.0,-124.54999999999997,1
188,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0.0,-124.5,1
189,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-149.69,1
190,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-124.36999999999999,2
191,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-124.23000000000002,1
192,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-124.22999999999999,5
193,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-124.10000000000002,6
194,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-124.09999999999997,4
195,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-148.64999999999995,1
196,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-124.07,2
197,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-124.00999999999999,3
198,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0.047619047619047616,-139.61999999999998,1
199,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0.047619047619047616,-139.62000000000003,1
200,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-123.93999999999998,1
201,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0.0,-123.9,3
202,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-123.88,1
203,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0.0,-123.88000000000002,2
204,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0.047619047619047616,-139.18,1
205,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0.047619047619047616,-139.18,1
206,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.047619047619047616,-142.69,1
207,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0.047619047619047616,-139.18,1
208,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0.0,-123.49,1
209,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0.0,-123.43,1
210,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0.047619047619047616,-139.18,1
211,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0.047619047619047616,-139.18,1
212,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,-123.37000000000002,1
213,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-122.79000000000009,1
214,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-122.78999999999998,2
215,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-129.42999999999998,1
216,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0.0,-122.93000000000002,2
217,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.0,-122.78999999999998,5
218,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.047619047619047616,-122.19,1
219,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-140.73000000000002,1
220,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-122.65,1
221,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-122.62999999999998,1
222,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-139.43,1
223,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-122.56,1
224,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0.0,-122.53999999999996,6
225,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.0,-122.54000000000003,7
226,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-122.51999999999995,2
227,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0.0,-122.51,1
228,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.0,-122.5,1
229,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0.047619047619047616,-140.49,3
230,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.0,-122.43000000000002,1
231,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.047619047619047616,-121.62000000000005,3
232,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-122.16,2
233,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-122.12000000000002,2
234,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-144.32,1
235,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0.047619047619047616,-124.22999999999999,4
236,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.0,-122.02,2
