,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
26,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-112.39,13
27,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-112.39,12
28,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-110.83000000000001,27
29,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-110.83000000000003,2
30,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-110.82000000000001,50
31,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-110.82000000000002,6
32,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.05555555555555555,-115.40000000000002,7
33,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-110.65,3
34,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-110.65,3
35,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-110.36000000000001,2
36,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-110.36,2
37,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-109.85000000000001,25
38,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-109.85,10
39,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-109.59,11
40,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-109.59000000000002,67
41,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-109.51000000000005,4
42,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-109.51000000000002,12
43,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-109.47,8
44,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-109.47,5
45,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-109.23999999999998,9
46,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0.0,-109.24,3
47,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-109.13000000000001,2
48,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-109.51000000000005,3
49,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-109.51000000000002,12
50,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-108.73999999999998,11
51,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-108.73999999999998,2
52,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-108.50999999999999,4
53,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0.0,-108.50999999999999,3
54,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-108.39999999999998,9
55,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-108.17999999999998,8
56,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0.0,-108.18000000000002,8
57,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.0,-108.09000000000002,16
58,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-108.09000000000002,1
59,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-108.05000000000001,6
60,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-108.05000000000001,13
61,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-107.27000000000002,2
62,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-107.27000000000002,11
63,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-118.65000000000002,4
64,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-106.62,6
65,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-106.62,4
66,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-106.46000000000001,11
67,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-106.46000000000001,20
68,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.0,-106.16000000000003,8
69,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0.0,-106.16,2
70,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-105.81,4
71,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0.0,-105.81,3
72,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-105.54999999999998,8
73,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0.0,-105.55000000000003,1
74,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0.0,-105.48000000000003,2
75,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0.0,-105.48,14
76,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-122.27000000000002,1
77,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-105.4,6
78,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-105.32,4
79,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0.0,-105.32000000000002,18
80,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-105.20999999999998,1
81,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-104.64000000000001,2
82,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0.0,-104.46999999999998,4
83,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-104.47000000000001,145
84,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-104.23999999999998,5
85,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-104.24000000000001,23
86,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-104.13000000000001,1
87,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0.0,-104.13000000000001,2
88,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0.0,-104.11999999999999,18
89,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0.0,-104.12000000000002,10
90,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-103.99,3
91,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-103.99,1
92,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-103.99000000000002,4
93,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-103.99000000000002,10
94,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0.0,-103.49000000000001,2
95,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-103.49000000000001,3
96,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-103.44,5
97,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-103.44000000000001,5
98,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0.05555555555555555,-108.05000000000001,1
99,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.05555555555555555,-108.05000000000001,2
100,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0.0,-103.24999999999999,2
101,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-103.24999999999999,1
102,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-103.05,16
103,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-103.05000000000001,5
104,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-122.27000000000001,1
105,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-102.65,3
106,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-102.65000000000002,15
107,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0.0,-102.37,2
108,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-102.37,1
109,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-102.23,2
110,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-102.23000000000002,1
111,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.0,-102.21000000000002,9
112,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-102.18,1
113,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0.0,-102.16,1
114,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0.0,-101.76,1
115,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-101.65000000000003,1
116,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-101.65,3
117,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.05555555555555555,-106.16000000000003,1
118,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0.0,-101.46999999999998,8
119,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-101.13,1
120,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-101.13000000000001,1
121,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-101.0,4
122,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-101.00000000000001,2
123,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0.0,-100.98,3
124,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0,-100.97999999999999,1
125,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-100.94999999999999,1
126,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-100.80000000000001,5
127,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-100.80000000000001,1
128,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-100.74999999999999,3
129,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-100.57000000000002,4
130,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-100.56999999999996,1
131,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-100.13,1
132,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0.0,-99.95999999999998,1
133,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-99.92000000000002,2
134,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-99.56,1
135,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.05555555555555555,-104.24000000000001,3
136,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-99.55000000000001,2
137,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-99.55000000000003,1
138,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-99.36,3
139,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-99.36,1
140,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-99.28,1
141,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0.0,-99.27000000000001,1
142,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0.0,-99.23,7
143,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0,-99.21999999999998,4
144,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0,-99.22000000000001,1
145,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-99.55000000000003,2
146,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-99.55000000000001,1
147,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0.0,-99.11999999999999,4
148,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.0,-99.11999999999999,1
149,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-99.1,1
150,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-99.10000000000002,3
151,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-115.35999999999999,2
152,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.05555555555555555,-103.44000000000001,1
153,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-98.72999999999996,4
154,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-98.71,1
155,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-98.63999999999997,1
156,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-98.64,26
157,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0.0,-98.54,2
158,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.0,-98.54,1
159,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0.05555555555555555,-95.71000000000001,1
160,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.05555555555555555,-95.71000000000002,8
161,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-98.43000000000002,1
162,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-98.39999999999999,1
163,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0.0,-98.38,2
164,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0.0,-98.12,3
165,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0.0,-98.03000000000002,2
166,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.05555555555555555,-102.65000000000002,2
167,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-97.90999999999998,2
168,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0.0,-97.86,11
169,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-97.76000000000002,1
170,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0.0,-97.75999999999999,1
171,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-97.76,2
172,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-97.75000000000003,2
173,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-97.54000000000002,1
174,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.0,-97.52999999999997,1
175,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-97.42,1
176,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.0,-97.42000000000002,2
177,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-97.35000000000005,2
178,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-118.65000000000002,3
179,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-118.65000000000002,1
180,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0,-97.19999999999999,1
181,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0.0,-97.2,3
182,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0.0,-97.16999999999999,1
183,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-97.16999999999999,3
184,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-97.04000000000002,1
185,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-96.98000000000003,1
186,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-110.83000000000003,1
187,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-122.27000000000001,1
188,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.05555555555555555,-99.10000000000002,3
189,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-96.71000000000001,2
190,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0.0,-96.53999999999999,2
191,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0.0,-96.27999999999999,2
192,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-96.13000000000001,1
193,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.05555555555555555,-100.80000000000001,4
194,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-92.58000000000003,2
195,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-118.65000000000002,4
196,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0.0,-95.94000000000003,1
197,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-95.85000000000002,1
198,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0.0,-95.81999999999996,2
199,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-95.71000000000001,1
200,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-95.71000000000001,1
201,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-95.66000000000001,1
202,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0.0,-95.46,1
203,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0.0,-95.43999999999998,1
204,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0.0,-95.08,6
205,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.0,-95.07999999999998,1
206,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-95.03999999999999,1
207,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-94.87,1
208,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0.05555555555555555,-91.75000000000001,3
209,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-94.30000000000003,1
210,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-94.30000000000001,1
211,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-94.25000000000001,11
212,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-94.11000000000001,1
213,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.0,-94.03,1
214,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0.05555555555555555,-115.37999999999998,2
215,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0.05555555555555555,-115.38000000000001,1
216,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-109.51000000000002,1
217,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-93.62,12
218,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0.0,-93.61999999999999,2
219,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-118.65000000000002,1
220,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.0,-93.53,1
221,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0.0,-93.36,1
222,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-118.65000000000002,2
223,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.0,-93.17,1
224,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-93.03000000000002,11
225,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0.0,-93.02999999999999,1
226,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-93.01999999999998,2
227,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-93.02,1
228,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.0,-92.96999999999998,1
229,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0.0,-92.95,2
230,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-92.92,4
231,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-92.65,10
232,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0.0,-92.47000000000001,1
233,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0,-92.28,1
234,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0.0,-92.12000000000002,1
235,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-92.04,2
236,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0.0,-91.82000000000001,10
237,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.05555555555555555,-94.01,1
238,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.0,-91.39,2
239,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-91.28,1
240,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0.0,-91.07000000000001,2
241,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0.05555555555555555,-115.38000000000001,1
242,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0.0,-90.96,1
243,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-90.96000000000002,1
244,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-90.92,1
245,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0.0,-90.90000000000002,29
246,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.05555555555555555,-123.96000000000002,1
247,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.05555555555555555,-106.46000000000001,2
248,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-90.68000000000004,1
249,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0.0,-90.5,1
250,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0.0,-90.39999999999998,1
251,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0.0,-90.33999999999999,1
252,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0.0,-90.21000000000001,1
253,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-90.18,1
254,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0.0,-90.09000000000002,3
255,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-90.03,1
256,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-89.84000000000002,3
257,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-89.80000000000001,1
258,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.0,-89.58999999999999,1
259,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0.0,-89.55999999999999,1
260,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0.0,-89.48000000000003,3
261,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.0,-89.47999999999999,1
