,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_3,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_4,x_40,x_41,x_42,x_43,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
24,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-566.6200000000001,1
25,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-566.6199999999998,2
26,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-566.1899999999999,1
27,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-566.1900000000003,2
28,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-566.1699999999998,2
29,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.0,-566.17,2
30,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-565.4600000000003,1
31,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-565.4100000000003,1
32,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0.0,-564.8800000000002,1
33,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-587.19,1
34,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-564.0700000000002,1
35,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-564.06,3
36,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-587.19,2
37,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-563.79,1
38,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0.0,-563.75,1
39,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-563.71,4
40,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-587.19,1
41,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0,-563.5299999999997,2
42,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,8
43,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.022727272727272728,-587.19,1
44,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.022727272727272728,-586.7900000000001,1
45,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-562.3499999999999,1
46,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.0,-562.33,1
47,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-562.3299999999997,2
48,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.022727272727272728,-587.19,1
49,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-587.19,1
50,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.022727272727272728,-586.79,2
51,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,2
52,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,3
53,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-573.6199999999998,4
54,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-561.0799999999999,1
55,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-560.6800000000001,2
56,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-560.6800000000001,1
57,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-575.7199999999998,2
58,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-560.2899999999998,2
59,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-560.2099999999999,3
60,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-560.0199999999999,6
61,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.0,-559.53,1
62,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-559.5299999999997,3
63,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.022727272727272728,-587.19,2
64,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-564.2699999999998,2
65,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-573.6199999999998,7
66,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-573.6199999999998,1
67,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-569.0899999999997,3
68,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-558.9999999999999,1
69,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,1
70,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.022727272727272728,-586.7900000000001,1
71,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-558.6900000000002,3
72,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-558.2399999999999,1
73,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-558.1999999999999,1
74,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.022727272727272728,-586.79,1
75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-558.17,1
76,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-558.0799999999999,1
77,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0.0,-557.9999999999999,1
78,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,-558.0000000000002,1
79,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-557.9899999999999,2
80,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-557.88,1
81,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-557.84,2
82,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-557.8400000000001,1
83,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-557.73,2
84,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-557.6999999999999,4
85,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-573.6199999999998,1
86,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,1
87,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-573.6199999999998,2
88,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-572.6299999999998,2
89,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-557.2199999999998,1
90,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,-557.1200000000001,1
91,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0,-557.1199999999999,2
92,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-556.9499999999999,1
93,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,2
94,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-556.8599999999997,1
95,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0.0,-556.8299999999998,1
96,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-563.71,1
97,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0.0,-556.6599999999999,1
98,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-556.66,1
99,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-580.0299999999999,2
100,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-556.5099999999999,2
101,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-556.4100000000001,1
102,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,1
103,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-577.6999999999998,1
104,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.022727272727272728,-566.1900000000003,1
105,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-556.2500000000001,3
106,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-587.19,1
107,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.0,-556.11,3
108,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-556.11,5
109,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.022727272727272728,-587.19,1
110,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0.0,-555.8399999999998,2
111,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-555.6800000000001,9
112,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0.022727272727272728,-562.3499999999999,1
113,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-572.6299999999998,1
114,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-555.3800000000003,1
115,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-555.3700000000001,2
116,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0.0,-555.3500000000003,1
117,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0,-555.35,1
118,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-555.35,2
119,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-580.0299999999999,1
120,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-555.1300000000001,1
121,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.022727272727272728,-580.0299999999999,1
122,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-554.6000000000001,2
123,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.022727272727272728,-587.19,1
124,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.0,-554.2099999999999,1
125,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.022727272727272728,-552.79,3
126,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-554.0499999999997,1
127,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.0,-554.04,1
128,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0.0,-554.0400000000001,1
