,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
20,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0.0,-490.14999999999986,24
21,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0.0,-490.1500000000003,2
22,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-490.12999999999977,30
23,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-490.12999999999994,79
24,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0.0,-489.86999999999983,5
25,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-489.86999999999983,2
26,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-489.11999999999995,6
27,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-489.11999999999983,4
28,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-488.73,7
29,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-488.7300000000002,25
30,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-488.71000000000015,14
31,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-488.7099999999999,23
32,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-488.69000000000017,1
33,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.0,-488.6899999999999,3
34,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-488.34000000000003,79
35,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-488.34000000000015,33
36,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.0,-488.29999999999995,15
37,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.0,-488.2999999999997,7
38,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0.0,-488.2599999999999,6
39,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.0,-488.2599999999999,2
40,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,-488.09000000000015,7
41,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0.0,-488.08999999999986,8
42,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0.0,-487.82000000000005,8
43,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0.0,-487.82,20
44,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-487.69,5
45,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-487.69000000000017,28
46,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-487.68999999999994,36
47,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-487.69000000000005,32
48,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-487.68000000000023,23
49,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-487.68,1
50,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-487.63999999999993,39
51,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-487.64000000000016,19
52,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-487.58,6
53,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-487.57999999999987,8
54,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-487.2699999999998,13
55,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-487.27000000000004,5
56,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-487.03999999999985,3
57,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-487.0400000000003,17
58,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0.0,-486.9800000000001,4
59,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-486.9800000000002,22
60,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-486.94000000000005,3
61,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-486.93999999999994,22
62,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-486.84999999999997,7
63,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-486.84999999999997,4
64,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-486.5899999999998,2
65,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-486.59000000000026,1
66,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-486.49000000000007,6
67,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-486.49,1
68,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,-486.2300000000001,1
69,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0.0,-486.22999999999985,15
70,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0.0,-485.87,4
71,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-485.83,7
72,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-485.82999999999987,4
73,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-485.67000000000013,2
74,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-485.67,14
75,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-485.3999999999998,2
76,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0.0,-485.4,7
77,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0.0,-485.3500000000001,5
78,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0.0,-485.3500000000001,1
79,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.0,-485.28999999999996,4
80,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-485.1799999999999,3
81,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-485.18000000000006,8
82,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-485.04000000000025,16
83,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0.0,-485.0399999999999,5
84,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-484.7099999999999,7
85,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-484.7100000000001,44
86,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-484.58,2
87,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-484.58000000000015,14
88,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-484.47999999999996,1
89,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-484.47999999999973,1
90,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0.0,-484.4700000000001,2
91,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-484.47000000000014,18
92,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-484.10999999999973,6
93,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-484.11000000000007,9
94,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-483.9299999999997,4
95,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-483.93,8
96,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-483.86000000000007,1
97,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0.0,-483.69999999999993,1
98,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.05555555555555555,-490.12999999999994,6
99,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0.05555555555555555,-490.12999999999977,2
100,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-483.5000000000001,3
101,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-483.5,3
102,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0.0,-483.4100000000001,2
103,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0.0,-483.4,3
104,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-483.34000000000015,8
105,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-483.34000000000015,4
106,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-483.3400000000001,2
107,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0.0,-483.1899999999999,2
108,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-483.1900000000001,2
109,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-483.0200000000001,3
110,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-483.0199999999999,25
111,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-482.95,10
112,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-482.9499999999998,5
113,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-482.8799999999999,2
114,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-482.8799999999998,2
115,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,-482.68,6
116,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-482.67000000000024,10
117,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-482.66999999999985,6
118,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-482.59000000000015,6
119,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-482.55000000000007,1
120,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0.0,-482.44,3
121,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-482.44000000000017,2
122,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-482.38000000000017,2
123,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0.0,-482.38000000000005,1
124,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0.0,-482.2299999999999,2
125,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.0,-482.2299999999998,12
126,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-482.17,6
127,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-482.1699999999998,1
128,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-482.12,2
129,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-482.11999999999995,1
130,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-481.91999999999985,4
131,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-481.91999999999985,2
132,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0.0,-481.7499999999999,2
133,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-481.7499999999999,1
134,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0,-481.6900000000002,6
135,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-481.68999999999994,1
136,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0.0,-481.66999999999996,1
137,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0,-481.67000000000013,2
138,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-481.56000000000006,2
139,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.0,-481.5599999999999,3
140,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,-481.50000000000017,6
141,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-481.4999999999998,2
142,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-481.40999999999997,2
143,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-481.31999999999994,1
144,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-481.2100000000002,32
145,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-481.20999999999987,7
146,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0.0,-481.07,5
147,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0.0,-481.0700000000001,2
148,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,-480.8700000000002,5
149,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0.0,-480.8699999999997,2
150,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0.0,-480.83999999999986,4
151,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-480.84000000000026,4
152,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-480.7600000000001,1
153,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.05555555555555555,-484.7099999999999,6
154,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.05555555555555555,-484.7100000000001,11
155,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0.0,-480.5699999999999,1
156,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0.0,-480.56999999999994,5
157,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-480.50000000000017,4
158,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-480.4300000000002,11
159,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-480.27,1
160,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-504.47000000000025,4
161,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-504.46999999999997,4
162,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-480.2500000000002,4
163,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-480.24999999999983,2
164,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.0,-480.1800000000001,3
165,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0.0,-480.18000000000006,3
166,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-480.1700000000002,1
167,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0.0,-480.0899999999999,2
168,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0.0,-479.92999999999967,1
169,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-488.7099999999999,4
170,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-488.7099999999999,4
171,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-488.71000000000015,4
172,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.05555555555555555,-498.91999999999985,1
173,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-479.64000000000004,3
174,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-479.57000000000016,33
175,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-479.5699999999998,10
176,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-479.3999999999998,2
177,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0.0,-479.4,2
178,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0.0,-479.3999999999998,1
179,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.0,-479.3699999999999,4
180,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-488.7099999999999,5
181,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-488.71000000000015,4
182,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-479.28000000000003,3
183,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-479.2800000000002,6
184,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0.0,-479.21999999999986,1
185,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-479.21999999999997,9
186,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-479.06000000000006,5
187,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.0,-479.04,1
188,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-479.01,6
189,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-479.01,1
190,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-478.91999999999996,1
191,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-478.89000000000027,4
192,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0.05555555555555555,-482.9499999999998,1
193,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.05555555555555555,-482.95,2
194,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-478.7800000000001,2
195,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0.0,-478.77000000000015,10
196,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0.0,-478.7699999999997,1
197,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-478.76000000000016,5
198,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-478.75000000000006,3
199,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0,-478.6400000000002,1
200,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0.0,-478.64000000000004,4
201,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-478.57,2
202,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-478.57,5
203,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.0,-478.5699999999999,4
204,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-478.5499999999999,2
205,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-478.51999999999975,3
206,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0.0,-478.5199999999999,3
207,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0.0,-478.3499999999999,1
208,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0.0,-478.3499999999998,2
209,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-478.1000000000003,17
210,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-478.1000000000001,7
211,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0.0,-478.06,5
212,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-478.0500000000001,8
213,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-478.05,7
214,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-496.7400000000002,2
215,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0.05555555555555555,-476.5899999999998,2
216,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0.05555555555555555,-476.5900000000001,19
217,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0.0,-477.7,1
218,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0.0,-477.69999999999993,2
219,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.05555555555555555,-487.27000000000004,1
220,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0.0,-477.60999999999996,5
221,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0.0,-477.5299999999999,2
222,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.0,-477.5299999999999,1
223,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.0,-477.45000000000005,1
224,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-477.44999999999976,2
225,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-477.4500000000002,5
226,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-477.4499999999998,3
227,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0.0,-477.41999999999996,1
228,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0.0,-477.4099999999999,1
229,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.0,-477.3799999999998,3
230,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0.0,-477.38000000000005,4
231,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.05555555555555555,-480.50000000000017,2
232,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.0,-477.19,1
233,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-477.0700000000001,9
234,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-477.0700000000001,2
235,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0.0,-477.07000000000005,2
236,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-477.03999999999996,4
237,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0.0,-477.03,3
238,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0.0,-477.0300000000001,3
239,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-476.98999999999984,1
240,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.05555555555555555,-493.6600000000002,1
241,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-493.66000000000014,1
242,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0.0,-476.73999999999995,1
243,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-476.67999999999984,1
244,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-476.5899999999998,4
245,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-476.5900000000001,1
246,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0.0,-476.49999999999983,1
247,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0.05555555555555555,-473.86,1
248,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0.05555555555555555,-473.85999999999996,1
249,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-476.15000000000003,1
250,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-476.15000000000003,2
251,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.0,-475.97999999999985,4
252,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-475.9800000000001,7
253,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-475.9400000000002,5
254,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-475.94000000000017,3
255,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-475.92000000000013,1
256,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-475.9199999999999,2
257,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0.0,-475.89999999999986,2
258,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-475.8500000000001,1
259,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-475.8500000000003,5
260,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0.0,-475.8099999999999,3
