,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
19,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-92.83999999999999,23
20,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-92.4,101
21,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-92.39999999999998,7
22,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-89.75,23
23,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-89.74999999999999,11
24,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-89.52,18
25,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-89.52,4
26,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-89.23,1
27,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-89.22999999999999,6
28,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-89.10999999999999,113
29,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-89.10999999999997,4
30,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-88.72,44
31,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-88.72,10
32,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.0625,-66.86999999999998,3
33,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0625,-66.86999999999996,6
34,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-88.03999999999999,8
35,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-88.04000000000003,8
36,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-87.63,29
37,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-87.63,7
38,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-87.38,3
39,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-87.37999999999997,3
40,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-87.10999999999999,14
41,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-87.10999999999999,6
42,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-86.49,16
43,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-86.49,17
44,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-86.49000000000001,26
45,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-86.49000000000001,8
46,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-86.31,3
47,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-86.31,5
48,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-85.91000000000001,12
49,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-85.91,16
50,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-85.78000000000002,35
51,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-85.78,10
52,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-92.84,1
53,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-85.22000000000003,10
54,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-85.19999999999999,7
55,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-85.2,17
56,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-84.94000000000001,3
57,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-84.94,13
58,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-84.72999999999999,2
59,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-84.72999999999999,1
60,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-84.63,6
61,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-84.63,2
62,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-84.4,7
63,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-84.39999999999999,1
64,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-84.24999999999997,1
65,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-84.20000000000002,5
66,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-84.2,2
67,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-83.98000000000002,11
68,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-83.98,22
69,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-83.91999999999999,1
70,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-83.92000000000002,1
71,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-83.77999999999999,1
72,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0,-83.78000000000003,2
73,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-83.78,2
74,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-83.78000000000002,19
75,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-83.55000000000001,22
76,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-83.55,8
77,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-83.41000000000003,14
78,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-83.2,8
79,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-83.13,22
80,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-83.12999999999998,2
81,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-83.05999999999999,4
82,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-83.06,10
83,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-83.0,41
84,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-83.0,36
85,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-82.91000000000001,5
86,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-82.91,4
87,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-82.87999999999998,3
88,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-82.87,1
89,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-82.87,2
90,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-82.75,75
91,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-82.74999999999997,4
92,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0625,-92.4,1
93,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-82.46000000000001,17
94,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-82.46,5
95,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,-82.29999999999998,2
96,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0.0,-82.29999999999998,1
97,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0,-82.09,3
98,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0,-82.09,3
99,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-81.64999999999999,3
100,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-81.31,3
101,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-81.28,3
102,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-81.27999999999999,2
103,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-81.21000000000001,20
104,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-81.14000000000001,2
105,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-81.13999999999997,1
106,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-81.02,5
107,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-81.02,4
108,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-80.99000000000002,2
109,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-80.97999999999999,2
110,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-80.98000000000002,1
111,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0625,-100.88,1
112,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.60000000000001,3
113,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-80.59000000000003,23
114,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-80.24000000000001,5
115,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.94999999999999,3
116,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-87.10999999999999,2
117,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-79.90000000000002,9
118,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-79.89999999999999,1
119,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-79.88000000000001,16
120,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-79.69000000000001,4
121,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-79.69,23
122,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-79.63999999999997,2
123,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-79.63999999999996,3
124,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-79.64000000000001,6
125,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-79.56,4
126,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-79.56,5
127,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-79.49000000000001,1
128,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-79.48999999999998,1
129,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-79.42999999999998,2
130,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-79.32999999999998,1
131,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-79.25999999999999,1
132,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.25999999999999,4
133,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-79.22999999999999,3
134,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-79.22999999999999,1
135,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-79.1,19
136,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-78.96000000000001,3
137,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-78.92999999999998,2
138,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0.0625,-87.63,1
139,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-78.85000000000001,5
140,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-78.75,15
141,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-78.7,1
142,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-78.69999999999999,4
143,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-78.68,1
144,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0.0,-78.55999999999999,4
145,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0.0,-78.56,1
146,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-78.47999999999999,1
147,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-78.38000000000001,1
148,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0.0,-78.25999999999999,2
149,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-78.15,5
150,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-77.97,4
151,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-77.91,2
152,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0,-77.88000000000002,3
153,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-77.75999999999999,2
154,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0,-77.62000000000002,1
155,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-77.56,1
156,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-77.56,1
157,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-77.55000000000003,1
158,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-77.43,5
159,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-77.42999999999996,1
160,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0.0625,-44.46,1
161,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-77.31,1
162,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-77.31,3
163,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-77.16999999999999,1
164,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0.0,-77.13999999999999,1
165,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-77.07000000000002,1
166,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-77.07000000000001,4
167,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0.0,-77.05999999999999,3
168,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-77.06000000000002,5
169,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-77.06,5
170,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-77.0,2
171,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-77.00000000000001,1
172,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0.0,-76.85,1
173,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-76.59,1
174,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-76.50999999999999,6
175,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.4,1
176,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-76.38,1
177,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-76.38,1
178,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-76.18,1
179,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-76.18,7
180,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-76.13000000000001,1
181,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-76.09,1
182,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0.0,-76.04999999999998,1
183,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-76.03000000000002,3
184,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-75.93000000000002,1
185,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-75.86,4
186,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-75.69,1
187,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-75.69,5
188,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0.0,-75.58000000000003,1
189,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0,-75.4,2
190,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-75.32,8
191,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-75.32000000000001,1
192,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,-75.23000000000002,1
193,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.0,-75.23000000000002,2
194,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-75.07,25
195,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-75.07,2
196,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-75.05,3
197,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0.0,-74.94999999999997,1
198,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.95,1
199,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.95,1
200,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-74.9,4
201,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.9,1
202,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
203,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0.0,-74.72,1
204,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.66000000000001,1
205,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.64,1
206,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.63999999999997,2
207,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0,-74.63,1
208,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0625,-88.04000000000003,1
209,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,-74.47000000000001,1
210,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0.0,-74.47,1
211,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-74.39999999999999,1
212,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-74.39,7
213,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0,-74.34,1
214,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0.0,-74.33999999999999,1
215,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-74.22,1
216,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.22000000000001,5
217,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-74.19,3
218,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0.0,-74.13000000000001,1
219,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.11,3
220,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-74.08999999999999,1
221,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-74.05999999999999,1
222,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-74.06000000000002,3
223,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-74.0,3
224,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-74.0,1
225,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,-73.99000000000001,1
226,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-73.95,1
227,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0.0,-73.94999999999999,2
228,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-73.71999999999998,11
229,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-73.64,5
230,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0.0,-73.63000000000001,1
231,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-73.63000000000001,1
232,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-73.60000000000002,1
233,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-93.91999999999999,1
234,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,1
235,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-73.57,12
236,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0.0,-73.53,1
237,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0,-73.51999999999998,1
238,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-73.43000000000002,1
239,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-73.43,1
240,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-73.37,3
241,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,-73.18,1
242,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0.0,-73.12,1
243,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-73.04,3
244,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-72.97,1
245,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.0,-72.94000000000001,1
246,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-72.85,1
247,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-72.75,2
248,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-72.75,1
249,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-72.57,1
250,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,-72.05000000000001,2
251,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-72.04,4
252,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0.0,-72.02,1
253,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-72.00999999999999,1
254,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-71.96000000000001,1
255,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-71.96000000000001,1
256,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-71.9,1
257,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0.0,-71.61999999999998,1
258,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-71.61999999999999,2
259,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-71.55,1
260,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-71.48000000000002,2
261,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.0,-71.48000000000002,2
262,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-71.30999999999997,1
263,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-71.26,2
264,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-71.26,1
265,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,1
266,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0.0,-70.91999999999999,1
267,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-70.77999999999999,1
268,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-70.73000000000002,3
269,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0.0,-70.71000000000001,1
270,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-70.53,2
271,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-70.52000000000001,3
272,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-70.42999999999998,2
273,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-69.89999999999999,1
274,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-69.90000000000002,1
275,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0.0,-69.85,2
276,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0.0,-69.77,1
277,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-69.63,1
278,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-69.6,1
279,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-69.53999999999999,2
280,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-69.49,2
281,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-69.36999999999999,1
282,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-69.31000000000002,2
283,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-68.71000000000002,1
284,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,-68.64999999999999,1
285,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-68.56,1
286,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-68.54999999999998,3
287,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-68.44000000000001,7
288,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-68.44000000000001,1
289,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-68.43999999999998,1
290,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-68.41,1
291,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.0,-68.24,1
