,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
54,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-694.3199999999999,1
55,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-680.4899999999999,1
56,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0.047619047619047616,-680.49,1
57,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-679.4299999999998,4
58,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-679.4299999999996,8
59,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-679.4299999999996,3
60,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-679.4299999999998,16
61,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-678.8600000000001,1
62,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-678.8199999999999,2
63,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.09523809523809523,-694.3199999999999,1
64,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-678.3399999999998,1
65,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-676.44,2
66,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.09523809523809523,-673.9699999999999,1
67,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-673.9699999999996,2
68,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-676.68,1
69,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-676.44,2
70,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.047619047619047616,-664.8299999999997,43
71,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.047619047619047616,-664.8299999999996,90
72,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.14285714285714285,-673.9699999999999,1
73,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-677.4399999999998,2
74,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-664.8299999999996,93
75,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.09523809523809523,-664.8299999999997,65
76,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-676.44,1
77,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.09523809523809523,-694.3199999999999,1
78,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-676.8299999999997,1
79,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-676.8299999999998,3
80,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-676.68,3
81,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-674.79,2
82,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.047619047619047616,-674.79,2
83,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-676.4399999999998,2
84,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-674.79,4
85,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.047619047619047616,-674.79,2
86,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-676.0799999999999,2
87,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-676.0400000000001,1
88,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,-676.0000000000002,1
89,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-675.8799999999998,1
90,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.09523809523809523,-674.79,1
91,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.09523809523809523,-680.4899999999999,2
92,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-675.2899999999998,1
93,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.047619047619047616,-680.5199999999999,3
94,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-675.2899999999997,1
95,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-675.2899999999998,2
96,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-674.79,1
97,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-674.79,1
98,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-679.4299999999996,1
99,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-679.4299999999998,7
100,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-674.72,1
101,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.047619047619047616,-670.5499999999998,3
102,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.047619047619047616,-670.5499999999997,2
103,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.09523809523809523,-679.4299999999996,2
104,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-679.4299999999998,10
105,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-678.8199999999999,3
106,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-670.5499999999998,9
107,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.09523809523809523,-670.5499999999997,5
108,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-674.0699999999998,1
109,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-674.0100000000001,3
110,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-673.8599999999998,4
111,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-673.8599999999998,6
112,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-673.7099999999999,1
113,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0.047619047619047616,-667.1299999999998,1
114,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-673.4999999999998,26
115,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-678.8199999999999,1
116,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-694.32,1
117,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0.047619047619047616,-674.0100000000001,2
118,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0,-672.94,1
119,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-658.0499999999998,9
120,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0.0,-672.4299999999998,7
121,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.0,-672.4299999999995,1
122,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-664.5099999999996,12
123,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-671.3099999999997,1
124,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-664.8299999999996,6
125,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.09523809523809523,-664.8299999999997,4
126,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-672.1499999999997,2
127,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-672.0000000000001,1
128,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-671.9999999999999,9
129,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-676.4399999999998,2
130,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-671.9100000000001,5
131,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-670.52,2
132,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.0,-671.7899999999998,5
133,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-673.9699999999999,1
134,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0.047619047619047616,-665.0199999999998,1
135,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.047619047619047616,-680.5199999999999,1
136,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-671.58,3
137,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-671.5599999999998,3
138,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-676.8299999999998,1
139,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-671.3099999999997,2
140,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-671.3099999999997,3
141,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0.09523809523809523,-665.0199999999998,2
142,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0.09523809523809523,-665.0199999999994,1
143,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0.0,-671.28,1
144,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.0,-671.28,4
145,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.047619047619047616,-671.5599999999998,1
146,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-671.0599999999998,1
147,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-669.63,3
148,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.09523809523809523,-670.5199999999995,2
149,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-676.44,1
150,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0.0,-670.56,1
151,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-670.5499999999998,1
152,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.09523809523809523,-664.8299999999997,6
153,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-664.8299999999996,37
154,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-671.3099999999997,1
155,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-671.3099999999997,2
156,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0.047619047619047616,-663.7499999999998,1
157,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0.047619047619047616,-663.75,3
158,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0.047619047619047616,-660.5100000000001,1
159,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.047619047619047616,-670.5499999999998,1
160,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.047619047619047616,-670.5499999999997,2
161,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-669.9000000000001,2
162,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.14285714285714285,-664.8299999999996,25
163,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.14285714285714285,-664.8299999999997,19
164,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-669.8299999999997,9
165,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-662.0399999999997,3
166,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-673.8599999999998,3
167,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.047619047619047616,-661.9299999999997,1
168,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.047619047619047616,-670.5199999999995,1
169,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-661.84,3
170,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,-669.54,10
171,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.09523809523809523,-674.79,1
172,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-669.4499999999999,1
173,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0.09523809523809523,-665.0199999999998,1
174,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0.09523809523809523,-665.0199999999994,2
175,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-673.8599999999998,2
176,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-673.8599999999998,3
177,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.047619047619047616,-680.5199999999999,1
178,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.09523809523809523,-674.79,1
179,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.09523809523809523,-679.4299999999998,3
180,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.047619047619047616,-679.78,1
181,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0.047619047619047616,-661.3799999999998,1
182,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0.047619047619047616,-669.5399999999996,4
183,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.047619047619047616,-669.54,14
184,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0.14285714285714285,-665.0199999999998,1
185,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0.09523809523809523,-662.0399999999997,9
186,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.09523809523809523,-673.8599999999998,7
187,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.09523809523809523,-682.6199999999995,5
188,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-682.6199999999997,25
189,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-671.5599999999998,1
190,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-668.82,1
191,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.14285714285714285,-682.6199999999995,7
192,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.14285714285714285,-682.6199999999997,16
193,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.09523809523809523,-682.75,1
194,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-668.4,1
195,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-668.15,3
196,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.047619047619047616,-679.4299999999998,1
197,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-668.0899999999999,1
198,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-668.0499999999998,2
199,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0.047619047619047616,-663.8799999999999,1
200,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.047619047619047616,-663.8799999999998,2
201,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-667.98,5
202,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.09523809523809523,-664.8299999999997,14
203,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.09523809523809523,-664.8299999999996,21
204,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0.047619047619047616,-668.8199999999999,1
205,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.047619047619047616,-668.82,1
206,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0.09523809523809523,-642.5999999999998,26
207,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0.09523809523809523,-642.5999999999999,7
208,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0.0,-667.7899999999998,1
209,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0.047619047619047616,-660.0099999999999,12
210,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.047619047619047616,-660.7299999999997,1
211,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.14285714285714285,-664.8299999999997,43
212,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.14285714285714285,-664.8299999999996,20
213,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.047619047619047616,-671.9100000000001,1
214,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-667.2999999999997,14
215,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-667.2999999999997,2
216,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.047619047619047616,-669.54,4
217,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.047619047619047616,-668.15,2
218,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0.047619047619047616,-668.15,1
219,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-667.2399999999998,2
220,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-667.2399999999998,2
221,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-667.1799999999996,2
222,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0.047619047619047616,-671.58,2
223,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0.047619047619047616,-672.4299999999998,1
