,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
41,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,-77.38000000000002,4
42,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-77.38000000000002,1
43,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0.0,-77.38,4
44,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-77.03000000000002,3
45,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-77.03000000000002,2
46,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-76.36,5
47,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-76.35999999999999,1
48,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-76.24000000000001,1
49,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-76.23999999999997,7
50,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0.0,-76.19,7
51,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-76.19000000000001,5
52,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0.0,-76.16999999999999,3
53,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-76.17000000000002,1
54,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0.0,-76.08000000000003,5
55,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.0,-76.08000000000001,1
56,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0,-76.06,2
57,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0,-76.05999999999999,6
58,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0.0,-76.0,2
59,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-76.0,3
60,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0.0,-75.47999999999999,2
61,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0.0,-75.30999999999999,10
62,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0.0,-75.31,13
63,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0.0,-75.30000000000001,9
64,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0,-75.19999999999999,14
65,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-75.2,4
66,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-75.01000000000002,1
67,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,-75.01000000000003,5
68,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-74.83,11
69,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-74.63999999999997,1
70,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-74.6,1
71,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0,-74.34,3
72,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0,-74.34000000000002,5
73,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0.0,-74.22999999999999,5
74,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-74.22999999999999,13
75,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0,-74.22999999999999,6
76,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0.0,-74.23,11
77,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0.0,-74.21999999999997,4
78,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0.0,-74.22,6
79,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0.0,-73.83999999999999,4
80,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.0,-73.83999999999999,3
81,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0.0,-73.6,3
82,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0.0,-73.58,2
83,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0.0,-73.58,7
84,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-73.57000000000001,9
85,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-73.57000000000001,1
86,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-73.54999999999998,7
87,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-73.54999999999998,7
88,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0.0,-73.49,2
89,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-73.49000000000001,1
90,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-73.49000000000001,1
91,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-73.44,4
92,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-73.28,2
93,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-73.28,3
94,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0.0,-73.17999999999999,6
95,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0.0,-73.17999999999998,1
96,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0.0,-73.15,1
97,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.0,-73.15,1
98,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.0,-73.11999999999996,6
99,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.0,-73.11999999999999,2
100,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0.0,-72.85999999999999,3
101,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0.0,-72.86000000000001,4
102,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0.0,-72.64000000000003,5
103,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0.0,-72.64,1
104,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-72.21000000000002,1
105,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.0,-72.21000000000001,1
106,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0,-72.05999999999997,4
107,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0,-72.05999999999999,1
108,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-71.98,2
109,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
110,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-71.72999999999998,2
111,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0,-71.72999999999999,1
112,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0.0,-71.32,1
113,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-71.32,1
114,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.0,-71.21,4
115,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0.0,-71.02999999999999,1
116,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0.0,-71.03,4
117,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-70.98999999999998,5
118,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.0,-70.97,3
119,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0.0,-70.97000000000001,1
120,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0.0,-70.84,3
121,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-70.81999999999998,1
122,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0.0,-70.75,1
123,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.0,-70.75000000000001,1
124,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0.0,-70.65,2
125,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0.0,-70.32999999999998,1
126,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0.0,-70.32999999999998,2
127,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.0,-70.06000000000002,2
128,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0.0,-70.06000000000002,1
129,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0,-69.80999999999999,1
130,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0,-69.51999999999998,3
131,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.0,-69.38,1
132,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-68.85,1
133,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-90.57999999999998,2
134,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-68.15000000000002,2
135,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-68.11000000000001,1
136,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-68.06999999999998,2
137,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0,-68.03999999999999,1
138,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-55.28000000000001,1
139,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0,-67.94999999999997,1
140,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.0,-67.86999999999998,1
141,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-91.53,3
142,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-67.50000000000001,1
143,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-67.28999999999999,1
144,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0,-67.08000000000001,1
145,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0.0,-66.55999999999997,1
146,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0.0,-66.49000000000001,1
147,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0.06666666666666667,-83.71000000000001,1
148,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-66.36,2
149,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0.0,-66.32,1
150,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-66.30999999999996,1
151,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.0,-66.02999999999999,1
152,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.0,-65.71000000000001,1
153,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0.0,-65.63,1
154,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0.0,-65.46000000000001,1
155,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0.0,-65.44,1
156,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0.0,-65.43999999999998,1
157,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-93.56,1
158,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0.0,-65.33,1
159,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0.06666666666666667,-76.08000000000003,1
160,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-65.11999999999998,1
161,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0.06666666666666667,-82.43,1
162,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0.0,-65.01,1
163,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-64.78,1
164,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-64.68999999999997,3
165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,-64.66,1
166,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0.0,-64.62999999999998,2
167,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0.0,-64.24000000000001,1
168,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
169,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-63.77,1
170,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
171,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-63.21999999999999,1
172,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0.06666666666666667,-84.38000000000001,1
173,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0,-62.79999999999999,1
174,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-62.63999999999998,1
175,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-62.63,1
176,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-62.279999999999966,1
177,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0.06666666666666667,-88.09,1
178,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0.06666666666666667,-66.27,1
179,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.0,-61.68999999999998,1
180,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0.0,-61.690000000000005,1
181,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0.0,-61.40999999999999,1
182,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0.0,-60.71,1
183,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,-60.63,1
184,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0.0,-59.88,1
185,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-90.57999999999998,1
186,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0.0,-59.639999999999986,1
187,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0.06666666666666667,-84.38000000000001,1
188,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0.06666666666666667,-84.38000000000001,1
189,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.06666666666666667,-83.07,1
190,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.0,-58.82999999999999,1
191,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,-58.45999999999999,1
192,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0.0,-57.91000000000002,1
193,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0.0,-57.82999999999999,1
194,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-57.399999999999984,1
195,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-57.35,1
196,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0.0,-56.99,1
197,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0.0,-56.49000000000001,1
198,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0.06666666666666667,-83.71,1
199,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0.06666666666666667,-55.39,1
200,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0.0,-55.529999999999994,1
201,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0.0,-55.529999999999994,1
202,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0.0,-55.46000000000002,1
203,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-91.53,1
204,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-55.38999999999999,1
205,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0.0,-55.25999999999999,1
206,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0.06666666666666667,-78.47,1
207,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0.0,-49.36,1
208,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-82.11,1
209,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0.06666666666666667,-83.07,1
210,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-83.96000000000001,1
211,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.06666666666666667,-66.03000000000002,1
212,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0.06666666666666667,-56.059999999999995,1
