,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
67,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-88.46999999999998,24
68,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-88.29,7
69,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0.0,-88.21999999999998,3
70,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0.0,-88.22000000000001,3
71,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-88.17999999999998,2
72,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-88.13000000000002,2
73,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-88.12999999999998,15
74,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-108.52999999999997,1
75,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-108.52999999999997,1
76,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-87.98999999999995,6
77,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-87.99,37
78,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-87.25999999999993,4
79,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-87.26,6
80,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0.0,-86.42,17
81,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0.0,-86.42,1
82,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0.0,-86.37000000000003,1
83,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.0,-86.30000000000001,1
84,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.0,-86.3,11
85,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-86.29000000000002,2
86,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-86.00000000000003,1
87,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-86.0,4
88,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-85.89999999999999,21
89,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-85.89999999999996,29
90,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-85.83000000000001,2
91,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-85.83,4
92,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-85.42999999999999,8
93,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0,-85.34,5
94,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.0,-85.29,2
95,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0.0,-85.25999999999999,1
96,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0.0,-85.25999999999999,7
97,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0.0,-85.22999999999999,2
98,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0.0,-84.87,1
99,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0.0,-84.86999999999999,1
100,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.0,-84.79,6
101,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0.0,-84.79,3
102,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,-84.74,1
103,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-84.57000000000002,4
104,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-84.54000000000002,1
105,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-84.37000000000006,1
106,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-84.37,3
107,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-84.31,1
108,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-84.30999999999995,3
109,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0.0,-84.2,1
110,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0.0,-84.20000000000002,2
111,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-84.12,1
112,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-84.02,4
113,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-83.82000000000001,2
114,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-83.35999999999997,1
115,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-83.36,2
116,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-83.28999999999998,2
117,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-83.25999999999999,2
118,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-83.13,6
119,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-83.03,4
120,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-83.00999999999999,1
121,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-83.00999999999999,3
122,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-82.71999999999997,1
123,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-82.52999999999997,3
124,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-82.47000000000001,4
125,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-82.47000000000001,3
126,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0,-82.0,5
127,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0.0,-81.69999999999997,2
128,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.0,-81.67999999999998,4
129,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0.0,-81.49999999999999,2
130,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,-81.35000000000001,1
131,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.058823529411764705,-73.55999999999999,4
132,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0.058823529411764705,-73.56,3
133,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-81.01000000000002,1
134,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-80.85000000000002,1
135,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-80.84999999999997,6
136,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-80.67,3
137,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0,-80.61000000000001,2
138,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,-80.53,1
139,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0.0,-80.28999999999994,5
140,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-80.20999999999998,2
141,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,-80.16999999999999,2
142,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-80.17000000000002,1
143,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.0,-80.02999999999999,2
144,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-108.52999999999997,1
145,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-79.86999999999998,2
146,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0.0,-79.86000000000001,1
147,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0.0,-79.82999999999998,3
148,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.0,-79.33999999999999,1
149,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0.0,-79.32999999999996,2
150,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-79.30999999999999,2
151,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-79.24999999999997,2
152,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-78.84,1
153,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.0,-78.71000000000001,2
154,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-78.44,5
155,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-78.44000000000001,3
156,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-78.43,1
157,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-78.42999999999999,3
158,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-78.38999999999999,1
159,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-78.39,1
160,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-78.27,3
161,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-78.27000000000001,1
162,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.058823529411764705,-104.77000000000002,3
163,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-78.08999999999992,1
164,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0,-78.09,1
165,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0,-77.97,1
166,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0.0,-77.97,1
167,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-77.89,3
168,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-77.74,1
169,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-77.74000000000001,1
170,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-77.63999999999999,2
171,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0.0,-77.43,1
172,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.0,-77.38000000000001,1
173,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,-77.21000000000001,2
174,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0.0,-76.99000000000001,1
175,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-76.71,1
176,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-76.71000000000001,1
177,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.058823529411764705,-106.44999999999999,1
178,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,-76.51,1
179,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-76.50999999999999,2
180,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.058823529411764705,-104.77000000000002,1
181,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-106.45,1
182,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0.0,-76.24,1
183,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0.0,-76.24000000000002,1
184,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.0,-75.92,1
185,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-106.45,2
186,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0.0,-75.31,4
187,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.0,-75.16,3
188,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-106.45,1
189,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0.0,-74.85,2
190,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-74.81999999999994,2
191,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-74.73999999999998,2
192,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-74.74,1
193,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-74.55999999999997,1
194,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-74.55,1
195,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0.058823529411764705,-57.75000000000001,2
196,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0.0,-74.27000000000001,1
197,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.058823529411764705,-80.79,1
198,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.058823529411764705,-104.77000000000002,1
199,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-106.45,1
200,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0.0,-73.69,1
201,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-73.51,1
202,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.0,-73.5,1
203,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.058823529411764705,-91.56,1
204,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0.0,-73.23999999999998,2
205,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-72.92999999999996,1
206,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0.0,-72.92999999999999,1
207,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-72.81,5
208,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-72.80999999999997,1
209,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-72.78999999999999,1
210,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-72.68,1
211,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-72.42,1
212,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0.0,-72.16999999999999,1
213,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-71.82,1
214,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-71.68,1
215,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0.0,-71.60999999999999,1
216,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0.0,-71.52,1
217,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-71.45999999999998,2
218,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-71.46000000000001,3
219,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.058823529411764705,-101.66999999999993,1
220,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0,-71.25999999999999,1
221,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.0,-71.14,2
222,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-71.0,2
223,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0.0,-70.89,1
224,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0.0,-70.89,1
225,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-70.88,2
226,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-70.88000000000002,1
227,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-70.82,1
228,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-70.82,1
229,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,-70.49000000000001,1
230,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,-70.01,1
231,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.0,-69.94,1
232,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-69.92999999999999,1
233,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-69.86,2
234,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-69.37,1
235,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0.058823529411764705,-89.91000000000001,1
236,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-69.03,1
237,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0.058823529411764705,-89.17000000000002,1
238,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,-68.87000000000002,1
239,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,-68.87,1
240,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,-68.83999999999999,1
241,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-68.75,1
242,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-108.52999999999997,1
243,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.058823529411764705,-92.38999999999999,1
244,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-85.89999999999996,1
245,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.058823529411764705,-94.42999999999999,1
246,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-67.62,1
247,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-67.33000000000003,1
248,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0.058823529411764705,-56.07,1
249,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0.0,-66.98,1
250,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.058823529411764705,-81.67999999999998,1
251,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-66.75999999999999,1
252,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0.0,-66.72999999999999,1
253,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-96.35999999999999,1
254,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-66.13,1
255,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-66.07999999999998,1
256,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.058823529411764705,-82.47000000000001,1
257,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0.058823529411764705,-79.83000000000001,1
258,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-93.12999999999994,1
259,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.058823529411764705,-104.92,1
260,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-63.82000000000001,1
261,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.058823529411764705,-106.45,1
262,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.058823529411764705,-104.77000000000002,1
263,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0.058823529411764705,-101.67000000000002,1
264,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.058823529411764705,-104.92,1
265,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-62.519999999999996,1
266,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,-55.22000000000001,1
267,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.058823529411764705,-51.76999999999999,1
268,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-61.260000000000005,1
269,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.058823529411764705,-49.970000000000006,1
270,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.058823529411764705,-104.77000000000002,1
271,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0.0,-59.790000000000006,1
272,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0.058823529411764705,-66.58999999999999,1
273,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-59.64,1
274,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-59.61,1
