,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
29,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-352.62,9
30,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-352.18,5
31,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-352.17999999999995,10
32,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-351.42999999999995,3
33,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-351.42999999999995,5
34,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-351.27,5
35,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-351.26999999999987,112
36,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-350.85999999999996,12
37,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-350.85999999999996,3
38,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-350.61,4
39,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.0,-350.61,5
40,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-349.81999999999994,3
41,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-349.79999999999995,66
42,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-349.8,3
43,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-349.3799999999999,72
44,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-349.38,15
45,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-349.3299999999999,7
46,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-349.33,3
47,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-348.96000000000004,5
48,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-348.9599999999999,9
49,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0.0,-348.80000000000007,1
50,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-348.79999999999984,8
51,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-348.6299999999999,5
52,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-348.6299999999999,3
53,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-348.21999999999997,1
54,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-348.2199999999999,7
55,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-348.15999999999985,1
56,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.0,-348.16,3
57,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-347.96,6
58,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-347.42000000000013,1
59,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-347.41999999999996,9
60,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-346.42999999999995,6
61,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-346.43,2
62,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-366.80000000000007,2
63,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-346.11,1
64,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-346.11,3
65,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
66,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-345.69999999999993,9
67,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-345.7,1
68,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-345.29999999999995,11
69,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-345.29999999999995,5
70,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-345.15,1
71,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-345.15,27
72,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.06666666666666667,-356.62000000000006,1
73,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0,-343.55999999999995,1
74,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-343.55999999999995,3
75,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0,-343.5099999999999,7
76,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0.0,-343.50999999999993,4
77,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-343.4099999999999,4
78,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-343.4099999999999,9
79,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-343.3399999999999,2
80,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-343.3399999999999,28
81,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,-343.3300000000001,5
82,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-343.3299999999999,28
83,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-343.2799999999999,4
84,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-343.2799999999999,7
85,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0.0,-342.6199999999999,2
86,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-342.62,2
87,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-342.5099999999999,24
88,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0.0,-342.51,4
89,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-341.9499999999999,1
90,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0.0,-341.74999999999994,1
91,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0.0,-341.74999999999994,1
92,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0.0,-341.56999999999994,10
93,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-341.56999999999994,3
94,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-341.49000000000007,4
95,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-341.48999999999995,14
96,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-341.42999999999995,5
97,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,-341.31999999999994,3
98,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-340.54999999999995,6
99,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-340.55000000000007,1
100,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-340.51000000000005,1
101,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0.0,-340.5099999999998,1
102,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0.0,-340.1799999999999,3
103,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-340.08999999999986,4
104,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-340.05999999999995,1
105,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-339.9,6
106,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-339.86,1
107,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0.0,-339.86,2
108,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-339.50999999999993,1
109,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.0,-339.42,1
110,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-338.81000000000006,1
111,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-338.80999999999995,4
112,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-338.5,1
113,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
114,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0.0,-338.35999999999996,1
115,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0.0,-338.35999999999996,1
116,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0.0,-338.2799999999999,1
117,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-337.42999999999995,1
118,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-337.42999999999984,1
119,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-337.38000000000005,1
120,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-337.38,1
121,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0,-337.18999999999994,14
122,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-336.92999999999995,2
123,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.0,-336.71,1
124,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0,-336.7099999999999,1
125,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0.0,-336.5499999999999,1
126,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-336.03999999999996,1
127,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-335.94000000000005,1
128,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0.0,-335.5,3
129,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0.0,-335.38999999999993,2
130,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-335.3299999999999,3
131,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-335.21999999999986,1
132,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0.06666666666666667,-353.61,1
133,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-334.23,2
134,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0,-334.17999999999995,1
135,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.0,-333.98999999999995,1
136,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0.0,-333.85,1
137,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-333.75,1
138,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-333.47,1
139,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-333.21999999999997,2
140,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-333.11999999999995,3
141,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-332.81,2
142,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-332.8099999999999,1
143,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-366.80000000000007,1
144,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-332.66,1
145,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-332.11999999999983,6
146,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0.0,-331.9699999999999,1
147,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0.0,-331.9699999999999,10
148,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-331.53,1
149,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-331.3599999999999,1
150,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-331.27,1
151,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-331.11999999999995,1
152,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-331.11999999999983,41
153,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0,-330.90999999999997,1
154,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0.0,-329.97,1
155,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-329.93000000000006,1
156,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.0,-329.8999999999999,1
157,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-329.9,1
158,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-329.86,1
159,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,-329.85999999999996,2
160,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-329.5799999999999,1
161,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.0,-329.53999999999985,1
162,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-329.4099999999999,1
163,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.0,-329.08000000000004,1
164,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-329.03999999999985,1
165,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0.0,-328.54999999999984,1
166,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0.0,-328.28999999999985,14
167,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-328.13999999999993,2
168,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-327.2499999999998,1
169,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0.0,-326.91999999999996,1
170,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-326.90999999999997,1
171,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0.0,-326.87999999999994,1
172,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0.06666666666666667,-356.62,1
173,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0.0,-326.5999999999998,15
174,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0.0,-326.59,1
175,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-326.5799999999998,5
176,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-326.36999999999995,1
177,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-325.4299999999999,1
178,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0.0,-324.83,1
179,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-324.8299999999999,1
180,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0.0,-324.6299999999999,1
181,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.06666666666666667,-356.62000000000006,1
182,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0.06666666666666667,-331.9699999999999,1
183,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,-323.64999999999986,1
184,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0,-322.77000000000015,1
185,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,3
186,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.06666666666666667,-348.9599999999999,1
187,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0.06666666666666667,-319.8099999999999,1
188,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0.0,-319.80000000000007,1
189,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-319.5099999999999,1
190,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0,-319.4800000000002,1
191,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0.06666666666666667,-326.5799999999998,2
192,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.06666666666666667,-331.11999999999983,1
193,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-366.80000000000007,1
194,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-358.4899999999999,1
195,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0.0,-318.72999999999996,1
196,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0.06666666666666667,-356.62000000000006,1
197,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0.0,-318.12999999999994,1
198,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-317.80999999999995,1
199,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0.0,-317.5899999999998,1
200,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0.0,-316.5899999999999,1
201,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0.06666666666666667,-316.3099999999999,1
202,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0.0,-315.1999999999999,1
203,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0.06666666666666667,-326.5799999999998,2
204,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.06666666666666667,-298.01,1
205,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0.06666666666666667,-313.4500000000001,1
206,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.06666666666666667,-306.30999999999995,1
207,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0,-311.6099999999998,1
208,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0.06666666666666667,-351.26999999999987,1
209,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0.0,-309.8499999999999,1
210,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
211,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-353.91999999999996,1
212,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0,-307.72,1
213,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-340.18,1
214,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0.06666666666666667,-308.86999999999983,1
215,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
216,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0.06666666666666667,-326.91999999999996,1
217,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0.0,-300.68000000000006,1
218,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-299.4100000000001,1
219,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0.06666666666666667,-298.3299999999999,1
220,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0.06666666666666667,-343.3399999999999,1
221,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0,-296.0,1
222,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.06666666666666667,-351.27,1
