,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
170,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0.0,-155.23,2
171,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.0,-155.22999999999996,2
172,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0.0,-155.23,1
173,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0.0,-155.22,3
174,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.0,-155.22,3
175,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0.0,-155.12000000000006,1
176,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0.0,-155.08000000000004,2
177,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0,-155.08,5
178,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-155.0,10
179,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0.0,-154.98000000000002,1
180,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.0,-154.82,3
181,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0.0,-154.81999999999996,4
182,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-154.8,4
183,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0.0,-154.79999999999995,6
184,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0.0,-154.74,2
185,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.0,-154.63,8
186,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-154.25,1
187,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0.0,-153.95,26
188,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,-153.95000000000002,6
189,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0.0,-153.89000000000004,1
190,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.0,-153.74,1
191,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0.0,-153.73999999999992,1
192,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0.047619047619047616,-167.23000000000002,1
193,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0.0,-153.35999999999999,1
194,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0.0,-153.35999999999996,2
195,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0.0,-153.26,3
196,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0.047619047619047616,-169.34000000000003,1
197,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0.047619047619047616,-164.20000000000002,6
198,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0.047619047619047616,-164.20000000000005,2
199,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0,-152.99000000000004,4
200,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.0,-152.98999999999995,3
201,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0.0,-152.88000000000002,3
202,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0.047619047619047616,-164.20000000000002,1
203,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0.0,-152.85,4
204,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0.0,-152.85,1
205,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-152.81,1
206,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0,-152.77,2
207,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.047619047619047616,-160.71000000000004,1
208,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0.047619047619047616,-160.71,1
209,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0.0,-152.57000000000002,1
210,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0.0,-152.51999999999998,1
211,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.0,-152.51999999999995,3
212,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,-152.26,4
213,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0.0,-152.25999999999993,1
214,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0.0,-152.10999999999999,1
215,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0.0,-151.95,1
216,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-151.87,2
217,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0.0,-151.8699999999999,4
218,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.0,-151.81000000000003,3
219,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0.0,-151.8,1
220,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,-151.79999999999998,3
221,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0,-151.76999999999998,10
222,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,-151.77000000000004,4
223,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.0,-151.64,3
224,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-151.63,1
225,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0.0,-151.63,2
226,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0.047619047619047616,-134.92000000000004,7
227,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-151.32999999999993,8
228,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0.0,-151.33,1
229,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0.047619047619047616,-142.62999999999997,6
230,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0.047619047619047616,-164.77999999999997,1
231,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.0,-151.11000000000004,4
232,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0.0,-150.65000000000003,1
233,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0.0,-150.63,1
234,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0.0,-150.63000000000002,11
235,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.047619047619047616,-182.75,1
236,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0.0,-150.51000000000002,1
