,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
75,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0.0,-64.72,3
76,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
77,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-63.33,1
78,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,-63.33,3
79,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.0,-63.22,1
80,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-95.7,1
81,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.06666666666666667,-96.12,1
82,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-61.489999999999995,1
83,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-60.179999999999986,1
84,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-57.839999999999996,1
85,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-57.83,1
86,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0,-57.8,1
87,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.06666666666666667,-67.38,1
88,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0,-57.19,1
89,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.06666666666666667,-68.77,1
90,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-56.01,1
91,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-55.93999999999999,1
92,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.0,-53.50999999999999,1
93,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-104.85999999999999,1
94,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.06666666666666667,-95.7,1
95,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-45.78,1
