,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
260,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0.0,-475.89999999999986,1
261,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-475.8500000000003,1
262,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0.0,-475.8099999999999,1
263,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.0,-475.75000000000017,2
264,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0.0,-475.7499999999999,1
265,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0.0,-475.6999999999999,7
266,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.0,-475.6799999999998,1
267,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0.0,-475.60999999999996,1
268,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.05555555555555555,-483.69999999999993,3
269,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0.05555555555555555,-467.06,2
270,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-467.06,5
271,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-475.57000000000005,1
272,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-475.5600000000001,4
273,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-475.55999999999983,7
274,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.05555555555555555,-490.12999999999994,1
275,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0.0,-475.33999999999986,1
276,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-475.3200000000001,2
277,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-504.46999999999997,2
278,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-475.2300000000002,1
279,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-475.22999999999996,3
280,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-475.18000000000006,1
281,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0.0,-475.1300000000001,9
282,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0.0,-475.1299999999999,2
283,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,-475.11000000000007,3
284,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-475.0200000000002,1
285,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-475.0199999999999,3
286,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-479.01,2
287,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.05555555555555555,-471.32000000000005,3
288,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0.0,-474.90999999999985,3
289,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0.0,-474.89,1
290,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0.0,-474.85999999999984,4
291,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-474.82,2
292,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-474.73,1
293,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-474.62000000000006,1
294,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-474.4599999999998,3
295,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-474.43999999999994,1
296,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-474.4200000000001,3
297,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0.05555555555555555,-467.7500000000001,5
298,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,-474.3400000000002,1
299,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,-474.31,1
300,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0.0,-474.28999999999996,1
301,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0.0,-474.28999999999996,1
302,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-474.22000000000014,1
303,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0.05555555555555555,-462.7000000000003,1
304,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0.05555555555555555,-462.6999999999997,5
305,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-474.16,1
306,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0.0,-474.1499999999998,5
307,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0.0,-474.1500000000001,9
308,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-493.66000000000014,3
309,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-474.1399999999999,4
310,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0.05555555555555555,-478.06,1
311,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-473.86,4
312,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0.0,-473.7999999999999,1
313,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-473.64999999999975,1
314,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0.0,-473.54999999999995,1
315,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0,-473.3599999999998,1
316,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-473.35999999999984,2
317,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0.0,-473.30000000000007,3
318,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0.0,-473.27999999999986,1
319,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-473.2800000000002,2
320,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0.0,-473.1899999999998,1
321,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0.0,-473.17,4
322,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0.0,-473.1599999999998,11
323,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0.0,-472.95999999999975,4
324,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0.0,-472.96000000000015,1
325,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-472.9499999999998,2
326,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-472.94999999999993,4
327,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-472.91999999999985,1
328,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0.05555555555555555,-461.3999999999998,1
329,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-472.79000000000013,1
330,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-472.77999999999975,2
331,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-472.7800000000002,1
332,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0.0,-472.72999999999985,2
333,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0.05555555555555555,-469.11,1
334,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.05555555555555555,-469.11000000000007,3
335,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-472.69000000000005,3
336,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0.05555555555555555,-461.28,3
337,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-472.60999999999996,5
338,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.05555555555555555,-483.69999999999993,1
339,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0.0,-472.09999999999997,1
340,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-471.94999999999993,1
341,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0.0,-471.9500000000001,3
342,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0.0,-471.9399999999998,1
343,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.05555555555555555,-475.68000000000023,1
344,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0.0,-471.9299999999997,1
345,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0.05555555555555555,-468.2899999999999,2
346,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0.05555555555555555,-468.29,3
347,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0.0,-471.7999999999999,1
348,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0,-471.7200000000002,1
349,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-471.6999999999997,2
350,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-471.69999999999993,1
351,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-471.6999999999997,2
352,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-471.6800000000001,1
353,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-471.67999999999995,1
354,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-471.68,3
355,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-471.5999999999998,1
356,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-471.6000000000001,1
357,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-471.6000000000001,3
358,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0.05555555555555555,-467.9800000000002,2
359,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0.05555555555555555,-467.98,3
360,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0.0,-471.5699999999998,2
361,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0.05555555555555555,-475.68000000000023,1
362,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.0,-471.5300000000001,1
363,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-471.51,2
364,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-471.4500000000001,1
365,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0.0,-471.31999999999994,1
366,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-471.32000000000005,1
367,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-471.31999999999994,3
368,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-471.32000000000005,9
369,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0,-471.29999999999995,2
370,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0.0,-471.2999999999998,11
371,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0.0,-471.23999999999995,1
372,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0,-471.24,1
373,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.0,-471.22999999999996,2
374,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.0,-471.10999999999973,1
375,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0,-471.11,1
376,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0.05555555555555555,-464.37000000000023,2
377,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0.05555555555555555,-464.3699999999998,2
378,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-470.90999999999997,1
379,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.05555555555555555,-478.57,1
380,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-470.68000000000006,1
381,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-470.56999999999994,1
382,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.0,-470.48999999999995,1
383,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0,-470.48999999999995,1
384,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-470.48999999999995,4
385,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0.0,-470.4599999999999,1
386,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.0,-470.4499999999998,4
387,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0.05555555555555555,-461.79,1
388,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-470.2600000000001,1
389,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-470.26000000000005,1
390,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0.0,-470.2600000000001,2
391,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0.0,-470.26000000000005,4
392,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-470.23,1
393,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0.0,-470.20000000000005,1
394,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0.0,-470.08999999999975,1
395,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0.0,-470.0899999999999,1
396,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-469.9000000000002,1
397,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.05555555555555555,-457.35999999999984,2
398,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0.05555555555555555,-457.36000000000007,6
399,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-469.8799999999999,1
400,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.0,-469.8000000000001,1
401,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,-469.7000000000001,1
402,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0.0,-469.6999999999999,1
403,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-469.68999999999994,1
404,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0,-469.66,2
405,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0.0,-469.57,4
406,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0.0,-469.54999999999984,3
407,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0.05555555555555555,-460.64,1
408,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.05555555555555555,-477.5299999999999,2
409,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-469.4000000000001,7
410,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-469.38000000000017,2
411,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0.0,-469.37999999999977,1
412,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0.0,-469.37,1
413,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0.0,-469.2599999999999,6
414,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-469.2500000000002,3
415,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.0,-469.24999999999994,1
416,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0,-469.15999999999997,1
417,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0.0,-469.08000000000004,1
418,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0.0,-469.08000000000015,1
419,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-485.28999999999985,1
420,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0.0,-468.99999999999994,1
421,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.0,-468.99999999999994,7
422,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0.0,-468.9300000000001,6
423,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-468.9200000000001,1
424,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,-468.87,1
425,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0.0,-468.85999999999973,2
426,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0.05555555555555555,-468.4399999999999,2
427,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0.0,-468.7999999999999,1
428,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.05555555555555555,-476.5,1
429,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-468.7200000000001,4
430,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-468.71999999999974,1
431,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0.0,-468.70000000000005,1
432,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.05555555555555555,-495.0099999999998,1
433,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0.0,-468.6699999999999,1
434,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-468.67000000000013,1
435,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0.0,-468.65,1
436,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-468.6199999999998,1
437,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-489.86999999999983,1
438,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-468.5899999999999,1
439,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-468.5399999999999,1
440,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0.0,-468.4799999999999,2
441,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0.0,-468.4399999999998,3
442,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-468.42000000000013,1
443,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0.0,-468.3999999999999,3
444,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.0,-468.33000000000004,3
445,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-468.30999999999983,1
446,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,-468.29,1
447,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-468.23999999999984,1
448,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0.0,-468.2200000000001,2
449,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-468.1300000000001,1
450,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-468.13,2
451,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.0,-468.1,1
452,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0.0,-468.09000000000015,1
453,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-467.9899999999997,1
454,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0.0,-467.8399999999999,1
455,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-467.78000000000014,1
456,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-467.7500000000001,2
457,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0.0,-467.7499999999999,3
458,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-467.7099999999999,2
459,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-467.63999999999976,1
460,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.05555555555555555,-459.0700000000001,1
461,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0.0,-467.5499999999998,3
462,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.05555555555555555,-463.9300000000001,3
463,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0.05555555555555555,-460.7200000000001,1
464,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0.0,-467.28000000000014,4
465,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.0,-467.25000000000006,1
466,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0.05555555555555555,-483.9299999999997,1
467,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.0,-467.06,1
468,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-504.46999999999997,1
469,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-488.2599999999999,1
470,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.05555555555555555,-478.51999999999975,1
471,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0.0,-466.96000000000004,2
472,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0.0,-466.96000000000015,1
473,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.0,-466.9499999999997,2
474,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0.05555555555555555,-489.86999999999983,1
475,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-466.87000000000006,4
476,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0.05555555555555555,-478.77000000000015,1
477,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-466.75000000000017,1
478,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.0,-466.75,2
479,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.05555555555555555,-475.55999999999983,1
480,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-466.4900000000002,1
481,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0.0,-466.46999999999974,1
482,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0.0,-466.46999999999997,5
483,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0.0,-466.4299999999998,2
484,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-466.4,1
485,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.0,-466.33999999999986,2
486,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0.0,-466.3400000000001,2
487,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0.05555555555555555,-482.55,1
488,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-504.46999999999997,1
489,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0.0,-466.06999999999994,2
490,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0.0,-466.04999999999967,2
491,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0.0,-466.0500000000001,3
492,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0.0,-465.94000000000005,2
493,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-465.88999999999993,1
494,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-465.73000000000013,1
495,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.0,-465.73,1
496,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-465.7100000000001,1
497,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0.0,-465.67999999999984,1
498,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-465.64000000000004,3
499,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.0,-465.6300000000001,1
500,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0.0,-465.44999999999993,1
501,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.0,-465.3599999999999,1
502,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,-465.36000000000007,1
503,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.05555555555555555,-456.4799999999998,2
504,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-504.46999999999997,1
505,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-465.2899999999999,1
506,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.0,-465.2699999999999,1
507,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.05555555555555555,-473.1900000000001,1
508,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0.0,-465.08000000000004,2
509,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0.0,-464.9999999999999,3
510,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0.0,-464.99000000000007,1
511,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0.0,-464.71000000000004,1
512,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0.0,-464.7099999999999,1
513,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0.0,-464.5599999999998,1
514,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0.05555555555555555,-455.6599999999998,1
515,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-504.46999999999997,2
516,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.05555555555555555,-488.7099999999999,2
517,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-464.3699999999998,2
518,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0.05555555555555555,-457.62000000000006,1
519,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0.0,-464.23999999999967,1
