,x_0,x_1,x_10,x_11,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
71,1,0,0,1,1,1,1,0,0,0,0,1,0.0,-31.349999999999984,1
72,1,0,1,0,1,1,1,0,0,0,0,0,0.0,-30.999999999999986,3
73,1,0,1,0,0,0,1,0,1,0,0,0,0.0,-30.91,6
74,0,1,1,1,1,1,0,1,0,1,1,1,0.08333333333333333,-53.50999999999999,1
75,0,1,1,0,0,0,1,1,1,1,1,0,0.0,-29.130000000000006,1
76,1,0,0,1,1,1,0,0,0,0,0,1,0.0,-29.12999999999999,1
77,1,1,0,1,1,1,0,0,0,1,1,1,0.0,-28.77,1
78,1,0,1,1,0,0,1,0,1,0,0,0,0.0,-28.239999999999995,2
79,0,0,1,1,0,0,1,1,1,1,1,0,0.0,-28.099999999999994,1
80,1,1,0,0,1,1,0,0,0,0,0,1,0.0,-28.100000000000005,1
81,1,0,1,0,0,0,1,0,1,0,0,0,0.08333333333333333,-30.91,1
82,0,0,1,1,0,0,0,1,1,1,1,1,0.0,-25.440000000000005,1
83,0,1,1,0,1,1,0,1,1,1,1,0,0.0,-25.340000000000003,1
84,1,0,1,0,1,0,1,1,0,0,0,0,0.0,-25.34,1
85,0,1,0,0,1,1,0,0,0,0,1,0,0.0,-24.27,1
86,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-22.28000000000001,2
87,0,1,0,0,1,1,1,0,0,0,0,0,0.0,-21.709999999999997,1
88,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-21.45000000000001,1
89,1,0,0,0,0,0,1,0,1,0,0,0,0.08333333333333333,-53.510000000000005,1
90,0,1,1,1,1,1,0,1,0,1,1,1,0.08333333333333333,-53.50999999999999,1
91,0,0,0,0,0,0,1,1,1,0,0,0,0.0,-20.33,1
92,0,0,0,0,1,1,0,0,1,0,1,0,0.0,-4.830000000000007,1
