,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0,-282.56000000000006,1319
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0.0,-282.5599999999999,778
2,1,0,0,0,1,1,1,0,1,0,0,1,0,0.0,-281.24000000000007,428
3,0,1,1,1,0,0,0,1,0,1,1,0,1,0.0,-281.2399999999999,424
4,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-275.79999999999995,109
5,1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-275.8,251
6,1,0,1,0,0,1,1,0,1,0,0,1,0,0.0,-274.6,112
7,0,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-274.5999999999999,60
8,1,1,0,0,0,1,1,0,0,1,1,0,1,0.0,-274.40999999999997,61
9,0,0,1,1,1,0,0,1,1,0,0,1,0,0.0,-274.40999999999997,71
10,1,0,0,0,1,1,1,0,1,0,0,1,0,0.07692307692307693,-281.24000000000007,7
11,0,1,1,1,0,0,0,1,0,1,1,0,1,0.07692307692307693,-281.2399999999999,10
12,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-271.59999999999997,70
13,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-271.59999999999997,9
14,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-271.42,18
15,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-271.42,18
16,1,0,0,0,1,1,1,0,1,0,0,0,0,0.0,-269.24,44
17,0,1,1,1,0,0,0,1,0,1,1,1,1,0.0,-269.23999999999995,34
18,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-268.9,25
19,1,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-268.90000000000003,9
20,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,4
21,1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-267.62000000000006,8
22,0,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-267.61999999999995,5
23,0,0,1,1,1,0,0,1,0,1,1,0,1,0.0,-266.12,3
24,1,1,0,0,0,1,1,0,1,0,0,1,0,0.0,-266.12000000000006,1
25,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-265.75,7
26,1,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-265.74999999999994,5
27,1,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-265.16,6
28,0,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-265.1599999999999,7
29,1,0,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-282.56000000000006,1
30,0,1,1,1,1,0,0,1,0,1,1,0,0,0.0,-264.17,1
31,0,0,0,1,1,0,0,1,1,0,0,1,0,0.0,-263.51,3
