,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
125,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-338.15,1
126,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.13333333333333333,-366.79999999999995,1
127,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.06666666666666667,-338.80999999999995,4
128,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0.06666666666666667,-327.76000000000005,2
129,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-337.38000000000005,2
130,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0.0,-336.9099999999999,1
131,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0.0,-336.90999999999997,1
132,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0.0,-336.7099999999999,1
133,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-336.26999999999987,1
134,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-336.03999999999996,2
135,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-336.0099999999999,2
136,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0.06666666666666667,-340.06,1
137,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-335.88,1
138,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0.0,-335.79,3
139,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.0,-335.78999999999996,1
140,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0.0,-335.72,2
141,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0.0,-335.71999999999997,5
142,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.0,-335.39,3
143,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0.0,-335.38999999999993,4
144,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-335.3299999999999,1
145,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-335.21999999999986,1
146,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-335.22,2
147,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-334.53,2
148,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-334.48999999999995,2
149,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-334.4699999999999,1
150,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-334.23,1
151,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0.0,-334.17999999999984,2
152,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-348.6299999999999,1
153,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-334.1099999999999,1
154,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-334.06999999999994,1
155,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0,-333.99,3
156,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0.0,-333.84999999999997,1
157,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0.0,-333.81,1
158,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-333.77000000000004,1
159,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-333.7699999999999,1
160,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-332.8099999999999,1
161,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-332.7099999999999,1
162,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0.06666666666666667,-322.20000000000005,1
163,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0.0,-332.18999999999994,2
164,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0.0,-331.9699999999999,1
165,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0.06666666666666667,-332.6099999999999,2
166,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0,-331.9,3
167,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0.0,-331.8999999999999,1
168,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
169,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0.0,-331.36000000000007,1
170,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-330.33999999999986,1
171,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0.0,-329.67999999999995,1
172,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-329.4799999999999,1
173,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-329.40999999999997,3
174,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-329.18000000000006,1
175,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,-329.0799999999999,1
176,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0.0,-329.05,1
177,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0.0,-328.93999999999977,1
178,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0.0,-328.9199999999999,1
179,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,-328.55,1
180,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0.0,-328.54999999999984,1
181,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0.0,-328.28999999999996,1
182,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
183,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.06666666666666667,-341.63999999999993,1
184,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0,-327.84,1
185,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-327.69,1
186,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0.0,-327.21999999999997,1
187,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0.0,-327.0499999999999,2
188,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-326.9799999999999,1
189,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0.13333333333333333,-349.79999999999995,1
190,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0.0,-326.4999999999999,1
191,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0.06666666666666667,-317.64,1
192,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-358.4899999999999,1
193,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.06666666666666667,-335.39,1
194,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-325.96999999999997,1
195,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-356.6299999999999,1
196,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,-322.50999999999993,1
197,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0.0,-322.19999999999993,1
198,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-321.5799999999999,1
199,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
200,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
201,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0.0,-319.50999999999993,1
202,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0.0,-319.4000000000001,1
203,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-318.16999999999996,1
204,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0.0,-317.93999999999994,1
205,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
206,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-358.4899999999999,1
207,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-361.18000000000006,1
208,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.06666666666666667,-341.63999999999993,1
209,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-347.41999999999996,1
210,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0.0,-315.7599999999999,1
211,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.06666666666666667,-308.33000000000004,1
212,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0.0,-315.50999999999993,1
213,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0.06666666666666667,-324.62999999999994,1
214,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.06666666666666667,-354.86,1
215,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-308.24999999999994,1
216,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.06666666666666667,-345.29999999999995,1
217,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0.13333333333333333,-303.57,1
218,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
219,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.0,-295.38999999999993,1
220,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0.06666666666666667,-280.0900000000001,1
221,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-366.81000000000006,1
