,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
37,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-100.47999999999999,9
38,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-100.48000000000002,7
39,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-100.38999999999997,8
40,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-100.39,1
41,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-100.26000000000003,1
42,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-100.26,1
43,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0,-100.00999999999998,1
44,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,-100.01000000000002,1
45,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.0,-99.86000000000001,1
46,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-99.86,4
47,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-99.56,1
48,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
49,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-99.20000000000002,5
50,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0.058823529411764705,-100.69999999999996,11
51,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.058823529411764705,-100.70000000000002,24
52,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,2
53,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-113.28999999999998,3
54,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-98.47999999999999,2
55,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-98.47999999999999,1
56,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-98.35000000000002,25
57,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-98.35,2
58,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-98.11,2
59,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-97.99000000000001,1
60,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-97.99,1
61,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-97.83000000000004,12
62,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-97.82999999999998,4
63,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0,-97.74,1
64,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.0,-97.74,6
65,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0.0,-97.36999999999998,1
66,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.0,-97.37000000000002,3
67,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-97.28,4
68,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-97.28,2
69,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.058823529411764705,-116.11000000000003,1
70,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0.0,-96.11999999999998,2
71,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-113.28999999999998,1
72,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,-96.00000000000001,8
74,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.058823529411764705,-108.10000000000002,1
75,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.0,-95.71999999999998,4
76,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.0,-95.72000000000001,3
77,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-95.64,2
78,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,-95.36999999999998,1
79,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-95.37000000000002,4
80,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-95.32000000000002,5
81,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0,-94.78,1
82,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,-94.66,3
83,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.058823529411764705,-96.00000000000001,3
84,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0.058823529411764705,-95.99999999999996,1
85,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-93.83,1
86,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.058823529411764705,-116.11000000000003,1
87,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.058823529411764705,-116.10999999999997,1
88,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.058823529411764705,-94.66,1
89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-92.98,3
90,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0,-92.97999999999998,1
91,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-106.86000000000003,1
92,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-92.79999999999997,1
93,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.0,-92.80000000000001,4
94,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0,-92.42,1
95,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-92.42000000000002,3
96,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.0,-92.34,2
97,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,-92.16000000000003,2
98,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0,-92.15999999999995,1
99,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-92.05999999999999,2
100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
101,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-91.48,1
102,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-91.47999999999999,1
103,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-91.47,1
104,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-91.46000000000002,2
105,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0.0,-91.46,3
106,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-91.21000000000001,1
107,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-91.21,1
108,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-90.80000000000001,2
109,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-90.73000000000002,4
110,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0.0,-90.73,1
111,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.058823529411764705,-116.11000000000003,1
112,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-90.69000000000001,2
113,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-90.52,1
114,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-90.52000000000002,2
115,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-90.39999999999998,2
116,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-90.40000000000003,1
117,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,-90.33000000000003,1
118,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-90.3,2
119,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0,-90.19999999999999,1
120,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.058823529411764705,-109.3,1
121,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0.058823529411764705,-91.46,2
122,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0,-89.78000000000002,1
123,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0,-89.54,3
124,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0.0,-89.53999999999998,1
125,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-89.50000000000003,1
126,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-89.36000000000001,1
127,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-89.30000000000003,2
128,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-88.38999999999999,1
129,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.058823529411764705,-89.78000000000002,1
130,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-87.84000000000002,1
131,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0.0,-87.69,1
132,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-106.86000000000003,1
133,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-87.32999999999998,1
134,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.11764705882352941,-90.31000000000002,1
135,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-113.28999999999998,1
136,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0,-86.15999999999995,1
137,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-86.07999999999998,1
138,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0.0,-85.98999999999998,1
139,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-97.82999999999998,1
140,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,-84.41,1
141,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
142,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0.0,-82.78000000000002,2
143,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,-82.04999999999998,1
144,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0.058823529411764705,-106.85999999999997,1
145,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.058823529411764705,-82.02000000000001,1
146,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0.058823529411764705,-102.72999999999998,1
147,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-79.51000000000002,1
148,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
149,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,-77.17,1
150,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-76.11,1
151,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0,-75.97999999999999,1
152,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-106.86000000000003,1
153,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-72.80999999999999,1
154,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
155,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0.058823529411764705,-103.36,1
156,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.11764705882352941,-108.10000000000002,1
157,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.058823529411764705,-92.42000000000002,1
158,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0.0,-67.42,2
159,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.058823529411764705,-80.13,1
160,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,-57.16000000000001,1
161,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.058823529411764705,-113.29000000000003,1
