,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
104,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0,-81.27999999999999,1
105,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-81.21000000000001,10
106,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-81.21000000000001,4
107,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-81.13999999999997,2
108,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-68.32000000000002,15
109,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-68.32000000000001,9
110,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0.0625,-70.91999999999999,5
111,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0625,-70.92,19
112,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0.0,-81.02,1
113,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-80.99000000000002,12
114,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.99000000000001,1
115,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-80.98000000000002,21
116,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-80.97999999999999,7
117,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-65.06999999999998,15
118,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-65.06999999999998,6
119,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-80.60000000000001,3
120,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0,-80.60000000000001,1
121,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-80.59000000000003,3
122,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-80.59,4
123,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-70.17,2
124,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-70.17000000000002,9
125,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-80.24000000000001,1
126,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.94999999999999,1
127,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-79.89999999999999,1
128,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-79.88,3
129,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-79.69000000000001,3
130,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-79.64000000000001,1
131,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-79.63999999999997,2
132,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-79.56,3
133,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-79.49000000000001,3
134,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-79.48999999999998,5
135,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-79.32999999999998,1
136,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-79.33000000000001,2
137,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-79.25999999999999,1
138,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-79.22999999999999,3
139,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-79.09999999999997,1
140,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-78.95999999999998,1
141,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-78.85000000000001,2
142,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-78.75,1
143,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-78.74999999999997,4
144,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,-78.69999999999999,3
145,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-78.7,2
146,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-78.68,2
147,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0.0,-78.55999999999999,1
148,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-78.47999999999999,1
149,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-78.47999999999998,1
150,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-78.38000000000001,7
151,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-78.25999999999999,2
152,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-78.15000000000002,2
153,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-78.15000000000002,1
154,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0.0625,-65.14999999999999,3
155,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.0625,-65.14999999999999,13
156,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-77.97,1
157,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0,-77.88000000000002,2
158,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-65.06999999999998,1
159,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-65.06999999999998,6
160,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0.0,-77.77999999999999,1
161,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-77.75999999999999,1
162,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,-77.55,1
163,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0.0625,-61.78000000000001,5
164,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.0625,-61.779999999999994,3
165,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-77.31,1
166,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-77.17,1
167,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0.0,-77.13999999999999,2
168,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0.0,-77.13999999999999,1
169,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-77.07000000000002,1
170,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.0625,-66.86999999999998,1
171,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0625,-66.86999999999996,1
172,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-77.0,1
173,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0.0625,-77.05999999999999,3
174,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.0,-76.85,1
175,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.84,5
176,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-76.59,2
177,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-76.59,1
178,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.0,-76.51,1
179,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-76.4,9
180,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-76.38,5
181,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0625,-56.88999999999999,1
182,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0.0625,-56.88999999999999,1
183,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-76.13000000000001,1
184,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-76.13000000000001,3
185,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.0,-76.12,1
186,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-76.09000000000002,5
187,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-68.32000000000001,2
188,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-68.32000000000002,1
189,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-76.03000000000002,1
190,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-76.03,1
191,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-75.89999999999998,1
192,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-75.69,1
193,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-75.69,2
194,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-75.69,1
195,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0.0,-75.58000000000003,4
196,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0.0,-75.58,1
197,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0.0,-75.4,1
198,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0,-75.4,5
199,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0.0625,-65.14999999999999,3
200,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0.0625,-65.14999999999999,3
201,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-70.17000000000002,1
202,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.0,-75.23000000000002,4
203,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-75.22999999999999,2
204,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0,-75.22999999999999,1
205,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.0,-75.23000000000002,1
206,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-65.04999999999998,6
207,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-65.05000000000001,1
208,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-75.05000000000001,1
209,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.125,-66.86999999999998,1
210,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.125,-66.86999999999996,1
211,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.95,1
212,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-74.95,1
213,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-92.84,1
214,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-61.98,2
215,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-61.97999999999998,1
216,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-74.9,1
217,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-74.66000000000001,1
218,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0,-74.63,1
219,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0625,-100.88,1
220,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-74.54999999999998,1
221,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0625,-63.669999999999995,4
222,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0.0625,-63.66999999999998,2
223,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0.0625,-55.199999999999996,3
224,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0.0625,-55.199999999999996,2
225,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-74.39999999999999,1
226,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0625,-64.16,6
227,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0625,-64.16000000000001,3
228,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-74.22,2
229,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-74.19,3
230,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-74.06000000000002,2
231,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,-73.99000000000001,1
232,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,-73.95,3
233,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-73.70000000000002,2
234,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-73.6,1
235,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-92.84,1
236,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0.0,-73.18,1
237,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-73.13,1
238,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-73.13000000000001,1
239,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.125,-66.86999999999998,1
240,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0625,-92.84,1
241,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-62.709999999999994,1
242,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0.0625,-62.70999999999999,2
243,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-72.76000000000003,4
244,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-72.75999999999999,1
245,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0.0,-72.74,1
246,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0,-72.57000000000002,2
247,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0,-72.50999999999999,1
248,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-61.98,1
249,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-72.04,1
250,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0.0,-72.02000000000001,1
251,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-71.97,1
252,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-71.96000000000001,1
253,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-71.55999999999997,1
254,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-58.74,2
255,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-58.740000000000016,1
256,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-71.48000000000002,1
257,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0625,-61.21999999999999,2
258,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.0625,-61.219999999999985,1
259,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-71.22,2
260,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-70.99,1
261,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-70.9,2
262,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0.0,-70.9,2
263,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0.0,-70.88000000000001,1
264,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-70.81000000000002,7
265,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,-70.75999999999999,1
266,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-70.71000000000001,1
267,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0.0,-70.69,1
268,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-70.69,1
269,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-70.54999999999998,1
270,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0.0,-70.54999999999998,1
271,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0.0625,-81.64999999999999,1
272,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0,-70.19999999999999,2
273,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-98.69,1
274,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0.0,-70.02,2
275,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,-69.96999999999998,1
276,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-69.90000000000002,1
277,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0.0,-69.82000000000002,1
278,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0.0,-69.82,1
279,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-69.79999999999998,1
280,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.0,-69.74000000000001,1
281,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-69.63,1
282,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-69.63000000000001,2
283,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-69.60000000000001,1
284,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0625,-56.76999999999999,4
285,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0625,-56.769999999999996,2
286,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-69.53000000000002,1
287,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0625,-75.69,1
288,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.0,-69.49999999999997,1
