,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
71,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-105.32,15
72,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-105.21000000000004,35
73,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-105.20999999999998,3
74,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-104.64000000000001,11
75,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-104.63999999999999,5
76,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-104.47000000000001,3
77,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-104.24000000000001,1
78,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-104.23999999999998,2
79,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0.0,-104.13000000000001,17
80,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-104.13000000000001,13
81,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0.0,-104.12000000000002,3
82,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0.0,-104.11999999999999,5
83,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-103.99,9
84,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-103.99000000000002,9
85,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-103.99,36
86,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-103.99000000000002,1
87,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-103.68,1
88,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-103.68000000000002,18
89,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0.0,-103.49000000000001,8
90,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,-103.49000000000001,18
91,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0.0,-103.24999999999999,1
92,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-103.24999999999999,9
93,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-103.05,1
94,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-102.46000000000001,15
95,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0.0,-102.46000000000001,7
96,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0.0,-102.37,16
97,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-102.37,13
98,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-102.23,5
99,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-102.23000000000002,9
100,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0.0,-102.18,1
101,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-102.18,13
102,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0.0,-102.16,1
103,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0.0,-101.76,10
104,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,-101.75999999999998,13
105,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-101.65,3
106,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-101.57999999999998,1
107,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-101.58000000000001,4
108,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0.0,-101.46999999999998,10
109,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0.0,-101.46999999999998,2
110,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-101.14000000000003,4
111,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-101.14,4
112,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-101.13000000000001,7
113,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-101.13,3
114,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-101.0,2
115,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-101.00000000000001,5
116,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.0,-100.97999999999999,5
117,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0.0,-100.98,1
118,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0,-100.95000000000002,13
119,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-100.94999999999999,1
120,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-100.94000000000003,8
121,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.0,-100.94,9
122,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-100.75,9
123,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-100.56999999999996,28
124,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-100.57000000000002,5
125,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0.05555555555555555,-110.65,1
126,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-100.13,10
127,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-100.13,8
128,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0.0,-99.95999999999998,20
129,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0.0,-99.95999999999998,12
130,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0.0,-99.90999999999998,7
131,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.0,-99.91000000000001,8
132,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-99.56,3
133,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-99.56,1
134,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-99.55000000000003,1
135,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-99.55000000000001,1
136,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-99.28,10
137,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-99.28000000000003,3
138,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0.0,-99.27000000000001,1
139,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-99.27,4
140,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0.05555555555555555,-99.95999999999998,16
141,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0.05555555555555555,-99.95999999999998,6
142,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0.0,-99.23,1
143,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-99.23,1
144,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0,-99.21999999999998,11
145,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0,-99.22000000000001,9
146,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0.0,-99.11999999999999,10
147,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0.0,-99.11999999999999,9
148,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-99.1,2
149,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-99.10000000000002,5
150,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0.0,-98.72999999999999,1
151,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-98.71,3
152,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0.0,-98.71000000000001,1
153,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0.0,-98.64,1
154,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0.0,-98.54,7
155,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.0,-98.54,6
156,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.0,-98.43,1
157,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-98.43000000000002,3
158,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-98.39999999999999,3
159,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-98.39999999999999,3
160,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-98.38000000000001,6
161,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0.0,-98.38,2
162,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-98.37,6
163,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.0,-98.31,2
164,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-98.31,2
165,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0.0,-98.25999999999999,1
166,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0.0,-98.26000000000003,3
167,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0.0,-98.12,13
168,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-98.12,2
169,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0.0,-98.02999999999999,1
170,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0.0,-98.03000000000002,1
171,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0,-97.96999999999998,1
172,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0.0,-97.96999999999998,6
173,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0.0,-97.91,11
174,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-97.90999999999998,7
175,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.0,-97.86000000000001,3
176,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0.0,-97.86,2
177,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0.0,-97.76,4
178,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-97.76000000000002,1
179,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-97.75000000000003,1
180,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0.05555555555555555,-115.37999999999998,1
181,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.0,-97.52999999999997,8
182,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0.0,-97.52999999999997,10
183,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,-97.42,3
184,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.0,-97.42000000000002,1
185,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.0,-97.35000000000005,2
186,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0.0,-97.23000000000002,1
187,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0.0,-97.23,2
188,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0.0,-97.2,1
189,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0,-97.19999999999999,5
190,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0.0,-97.16999999999999,2
191,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0.0,-97.17000000000002,1
192,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-97.03999999999999,2
193,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-97.04000000000002,4
194,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0.0,-96.97999999999999,6
195,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-96.98000000000003,5
196,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-96.95999999999998,8
197,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-96.96000000000001,2
198,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-96.71000000000001,2
199,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-96.62,2
200,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-122.27000000000002,1
201,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0.0,-96.53999999999999,2
202,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.05555555555555555,-117.93000000000002,1
203,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.05555555555555555,-110.36000000000001,1
204,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0,-96.39999999999998,2
205,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-96.4,2
206,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0.0,-96.27999999999999,2
207,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,-96.27999999999999,1
208,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0.0,-96.27000000000001,2
209,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0.0,-96.26999999999998,2
210,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-96.26999999999998,3
211,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-96.27000000000001,2
212,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-96.13000000000001,1
213,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-96.13000000000001,3
214,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0.0,-95.98,3
215,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-95.94,3
216,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-95.85,1
217,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0.0,-95.81999999999996,5
218,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-95.77999999999996,6
219,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-95.77999999999999,2
220,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0.0,-95.71000000000001,5
221,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.0,-95.69999999999999,3
222,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0.0,-95.69999999999999,1
223,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-95.66000000000001,6
224,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0.05555555555555555,-115.38000000000001,1
225,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0.0,-95.46,1
226,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.0,-95.46000000000001,3
227,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0.0,-95.43999999999998,6
228,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,-95.44000000000001,1
229,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-95.37,2
230,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0.0,-95.37,2
231,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-95.26999999999998,1
232,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-95.27000000000002,3
233,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0.05555555555555555,-97.55000000000001,3
234,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0.05555555555555555,-97.55000000000001,1
235,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.0,-95.17,1
236,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-95.17000000000002,1
237,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-94.91999999999999,1
238,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-94.92,2
239,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.0,-94.89000000000001,1
240,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0.0,-94.87,6
241,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0.0,-94.87,5
242,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-94.62,2
243,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0.0,-94.50999999999999,2
244,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.0,-94.51000000000002,3
245,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0.0,-94.38999999999999,3
246,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0.0,-94.38999999999999,1
247,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-94.34,1
248,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0.0,-94.25999999999999,2
249,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0.0,-94.26000000000002,1
250,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-94.25000000000001,1
251,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0.0,-94.14999999999998,4
252,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0.0,-94.14999999999998,4
253,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-94.1,1
254,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0.0,-94.02999999999999,3
255,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0.0,-94.01000000000002,1
256,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-94.01,3
257,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0,-93.86000000000001,2
258,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0.0,-93.85999999999999,2
259,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0.0,-93.61999999999999,1
260,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-93.61999999999999,2
261,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,-93.56,2
262,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.0,-93.56000000000002,1
263,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.0,-93.53,3
264,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0.0,-93.52999999999997,10
