,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_20,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
51,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-677.9000000000002,1
52,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-677.4399999999998,1
53,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-677.35,54
54,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-677.3499999999997,101
55,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-677.29,2
56,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-676.8299999999997,1
57,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-676.8299999999998,2
58,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.0,-676.7199999999997,1
59,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-676.72,4
60,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.0,-676.7099999999998,3
61,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-676.7099999999999,1
62,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-676.68,5
63,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-676.6799999999996,3
64,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-676.48,5
65,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-676.4799999999996,16
66,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0,-676.4499999999998,4
67,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,-676.4500000000002,1
68,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-676.44,1
69,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-676.44,2
70,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-676.4399999999998,1
71,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-676.0799999999999,8
72,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-676.0799999999996,11
73,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-676.0400000000001,52
74,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-676.0399999999997,32
75,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,-676.0100000000002,3
76,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.0,-676.0099999999996,9
77,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.0,-675.9999999999997,5
78,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,-676.0000000000002,5
79,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-675.8799999999998,31
80,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-675.8799999999998,20
81,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0.0,-675.34,1
82,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-675.2899999999998,2
83,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-675.1700000000002,1
84,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-674.79,2
85,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.0,-674.72,10
86,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-674.7199999999997,11
87,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.0,-674.5000000000002,2
88,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-674.0699999999997,5
89,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-674.0699999999998,1
90,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-674.0100000000001,2
91,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0.0,-674.0100000000001,7
92,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0.0,-673.8999999999997,4
93,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-673.8599999999998,1
94,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-673.8599999999998,3
95,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-673.7099999999998,1
96,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-673.7099999999999,2
97,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-673.4999999999998,5
98,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-673.4999999999998,18
99,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0.0,-672.9999999999998,2
100,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-672.9999999999998,1
101,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0,-672.94,1
102,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0.0,-672.7899999999998,1
103,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0,-672.79,1
104,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-672.6499999999997,2
105,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0.0,-672.5999999999999,81
106,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0.0,-672.6,127
107,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-672.5599999999994,2
108,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-672.5199999999996,1
109,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-672.52,4
110,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.0,-672.4999999999999,3
111,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-672.4999999999995,5
112,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0.0,-672.4299999999995,7
113,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0.0,-672.4299999999998,2
114,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0.0,-672.2299999999994,2
115,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-672.23,1
116,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0.0,-672.2199999999999,1
117,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0.0,-672.2199999999995,4
118,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-672.1699999999997,1
119,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-672.1700000000003,3
120,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-672.1499999999997,1
121,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-672.1499999999997,1
122,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-672.1200000000001,3
123,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.0,-671.9999999999999,8
124,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-672.0000000000001,10
125,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0,-671.9499999999998,14
126,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.0,-671.9499999999998,16
127,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-671.9100000000001,2
128,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0.0,-671.8199999999997,2
129,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.0,-671.82,4
130,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.0,-671.7899999999998,5
131,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0.0,-671.7900000000001,7
132,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0,-671.6899999999998,2
133,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0.0,-671.6899999999997,5
134,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-671.6799999999996,1
135,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-671.6800000000002,6
136,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-671.58,4
137,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-671.5599999999996,3
138,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-671.5599999999998,1
139,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-671.3099999999997,3
140,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0.0,-671.28,3
141,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.0,-671.28,3
142,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0,-671.2399999999997,1
143,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-671.1100000000001,3
144,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.0,-671.1000000000001,1
145,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.0,-671.0999999999997,2
146,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0.0,-670.7899999999997,3
147,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.0,-670.7900000000002,2
148,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0.0,-670.56,5
149,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0.0,-670.5600000000001,2
150,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-670.5499999999997,1
151,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-670.5499999999998,1
152,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-670.52,1
153,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-670.4999999999998,3
154,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-670.5,3
155,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.0,-670.4699999999997,2
156,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-670.31,1
157,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-670.2499999999999,3
158,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-669.9199999999998,1
159,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0,-669.8999999999999,6
160,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-669.9000000000001,10
161,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-669.8299999999996,1
162,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-669.8299999999997,1
163,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-669.6999999999996,3
164,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-669.6799999999998,4
165,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-669.6799999999998,10
166,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-669.6299999999999,1
167,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-669.63,4
168,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-669.6200000000001,4
169,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.0,-669.6199999999997,3
170,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0,-669.5399999999996,2
171,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,-669.54,1
172,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0.0,-669.5299999999997,30
173,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0.0,-669.5299999999999,27
174,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-669.4499999999998,1
175,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-669.4499999999999,3
176,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.0,-669.2399999999999,1
177,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-669.2400000000002,1
178,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0,-669.0000000000001,3
179,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.0,-668.9299999999998,6
180,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0.0,-668.8599999999998,1
181,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-668.82,2
182,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0.0,-668.7399999999996,3
183,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0.0,-668.6499999999997,1
184,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-668.5199999999996,1
185,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-668.52,2
186,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-668.4899999999996,1
187,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0.0,-668.4899999999996,2
188,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-668.16,1
189,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-668.15,3
190,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.047619047619047616,-677.3499999999997,9
191,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.047619047619047616,-677.35,16
192,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-668.0900000000001,1
193,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-668.0899999999999,1
194,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-668.08,1
195,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-668.0599999999997,1
196,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0.0,-668.0499999999998,2
197,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0,-667.98,4
198,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0.0,-667.9799999999997,12
199,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0.0,-667.9799999999999,2
200,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0.0,-667.9699999999999,2
201,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0.0,-667.9699999999998,2
202,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0.0,-667.9599999999997,1
203,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0.0,-667.9599999999998,2
204,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-667.8899999999999,4
205,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-667.8899999999998,4
206,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0.0,-667.7899999999996,3
207,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0.0,-667.7899999999998,1
208,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,-667.7699999999999,3
209,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.0,-667.7699999999998,3
210,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0.0,-667.5199999999998,1
211,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0.0,-667.5199999999998,1
212,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-667.2999999999997,1
213,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0.0,-667.2999999999997,2
214,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0.0,-667.2399999999998,1
215,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-667.1799999999998,2
216,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.0,-666.9399999999996,1
217,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.047619047619047616,-676.0400000000001,6
218,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.047619047619047616,-676.0399999999997,2
219,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0,-666.7699999999998,11
220,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0.0,-666.7700000000002,1
221,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-666.7699999999995,1
222,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-666.6500000000001,1
223,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.047619047619047616,-675.8799999999998,2
224,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0.047619047619047616,-675.8799999999998,4
225,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0,-666.4799999999999,5
226,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0.0,-666.4799999999998,1
227,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-666.4699999999995,2
228,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.0,-666.4300000000002,10
229,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0.0,-666.4299999999997,4
230,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0.0,-666.4199999999998,1
231,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-666.1999999999999,7
232,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-666.2,5
233,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0.0,-666.1199999999997,3
234,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0.0,-666.0999999999998,28
235,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0.0,-666.0999999999997,37
