,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
128,0,1,1,0,1,0,0,1,0,0,0,1,0,0.0,-44.919999999999995,1
129,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-44.72,1
130,1,1,1,1,0,1,1,1,1,0,1,0,1,0.0,-44.71999999999999,1
131,0,1,1,1,1,1,0,1,1,0,0,0,0,0.0,-44.7,3
132,0,1,1,0,1,1,0,1,0,1,0,0,0,0.0,-44.690000000000005,5
133,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-44.54,1
134,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-44.540000000000006,1
135,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-44.37999999999999,1
136,1,1,0,0,1,1,0,0,1,1,0,1,0,0.0,-44.220000000000006,1
137,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-44.11,1
138,1,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-43.899999999999984,2
139,1,1,0,0,1,0,0,1,1,1,1,1,0,0.07692307692307693,-42.22,1
140,0,0,1,1,0,1,1,0,0,0,0,0,1,0.07692307692307693,-42.220000000000006,2
141,1,0,0,1,0,1,1,0,1,0,1,1,1,0.0,-43.74,2
142,1,0,0,0,1,0,1,0,1,0,1,1,0,0.0,-43.660000000000004,1
143,0,0,1,0,1,1,0,1,0,1,0,0,0,0.0,-43.50000000000001,1
144,0,0,0,1,0,1,1,1,0,0,0,0,1,0.0,-43.37,1
145,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-43.26,1
146,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-43.260000000000005,1
147,0,1,0,1,1,1,0,0,0,1,0,0,0,0.0,-43.14000000000001,1
148,0,0,1,1,0,0,1,1,0,1,0,0,1,0.07692307692307693,-54.9,1
149,1,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-42.90999999999999,1
150,0,1,0,1,0,1,1,0,1,0,0,0,1,0.07692307692307693,-55.719999999999985,1
151,0,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-42.85,1
152,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-42.85,1
153,0,1,1,1,0,1,0,1,1,0,0,0,1,0.0,-42.830000000000005,2
154,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-42.66000000000001,2
155,1,1,0,0,1,1,0,1,1,0,1,1,0,0.0,-42.63,1
156,0,0,0,1,0,1,1,0,1,1,1,0,1,0.0,-42.57,2
157,0,1,1,0,1,1,0,0,0,1,0,1,0,0.07692307692307693,-42.080000000000005,2
158,0,1,1,0,1,1,0,0,0,1,0,1,0,0.07692307692307693,-42.080000000000005,2
159,0,0,1,0,1,1,1,0,0,1,0,1,0,0.07692307692307693,-41.150000000000006,1
160,1,1,1,1,1,0,0,1,1,0,0,0,0,0.0,-41.36,1
161,1,0,0,0,1,0,0,1,1,1,1,1,0,0.0,-41.21000000000001,1
162,0,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-41.150000000000006,1
163,0,0,1,1,0,1,1,1,0,1,0,1,1,0.07692307692307693,-45.83,1
164,0,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-39.0,1
165,0,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-38.949999999999996,1
166,0,0,1,1,0,1,1,1,1,0,0,0,1,0.07692307692307693,-48.52,1
167,0,1,0,0,1,1,1,0,1,0,0,1,0,0.0,-38.309999999999995,1
168,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-38.3,1
169,1,1,0,1,1,0,0,1,1,0,1,0,0,0.07692307692307693,-37.059999999999995,1
170,0,0,0,1,0,1,1,0,1,1,0,0,1,0.0,-37.470000000000006,1
171,0,0,1,0,1,1,0,1,0,0,0,0,0,0.0,-37.46,1
172,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-37.39,1
173,1,0,0,1,0,1,1,0,1,0,1,0,1,0.07692307692307693,-58.019999999999996,1
174,0,0,1,1,1,0,0,1,0,1,0,0,0,0.0,-36.910000000000004,1
175,0,1,0,0,1,1,1,0,0,1,0,1,0,0.0,-35.6,2
176,0,1,1,1,0,1,1,0,0,1,0,0,1,0.07692307692307693,-33.55,1
177,1,1,0,1,1,0,0,0,1,1,1,0,0,0.0,-35.31,1
178,0,1,0,1,0,1,0,0,0,0,0,0,1,0.07692307692307693,-44.11,1
179,0,0,0,1,0,1,1,0,0,0,0,0,1,0.07692307692307693,-58.8,1
180,0,1,1,0,0,1,1,1,0,0,0,0,1,0.0,-34.339999999999996,1
181,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,-33.8,1
182,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,-32.57,1
183,0,1,1,1,0,1,1,1,0,0,0,0,1,0.07692307692307693,-58.94,1
184,1,0,1,0,0,0,1,1,1,1,1,0,1,0.0,-31.459999999999994,1
185,0,1,1,1,1,1,0,0,0,1,0,1,0,0.07692307692307693,-31.400000000000006,1
186,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-30.069999999999997,1
187,0,1,1,1,1,1,0,0,1,0,0,0,0,0.07692307692307693,-28.49000000000001,1
188,1,1,1,1,0,1,1,1,0,0,0,0,1,0.0,-28.22999999999999,1
189,0,0,1,0,1,1,0,1,1,0,0,0,0,0.0,-27.569999999999997,1
190,0,0,1,1,0,1,1,1,0,0,0,0,1,0.07692307692307693,-62.22999999999999,1
191,1,0,1,1,1,0,0,1,0,1,1,1,0,0.07692307692307693,-38.59999999999999,1
192,0,1,1,1,1,0,0,1,1,0,0,0,0,0.07692307692307693,-46.309999999999995,1
193,0,1,1,1,1,1,0,1,0,1,0,0,0,0.07692307692307693,-50.95,1
