,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
25,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-94.99,27
26,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0.058823529411764705,-104.91999999999999,1
27,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-94.80000000000001,8
28,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0.0,-94.8,10
29,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.058823529411764705,-104.77000000000001,2
30,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.058823529411764705,-104.77000000000002,1
31,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-94.69000000000001,8
32,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-94.69000000000001,75
33,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-94.42999999999999,17
34,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0.0,-94.43,43
35,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-94.24000000000001,9
36,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-94.24,43
37,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-94.15,12
38,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-94.15,18
39,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0.0,-93.46,30
40,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0.0,-93.46000000000002,9
41,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0.0,-93.16999999999999,1
42,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-93.17,1
43,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-93.13,7
44,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-93.12999999999994,5
45,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-92.38999999999999,12
46,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-92.39,32
47,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.0,-91.55999999999999,12
48,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.0,-91.56,34
49,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.058823529411764705,-101.53999999999999,2
50,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-90.83,29
51,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.0,-90.82999999999996,9
52,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0.0,-90.78999999999999,31
53,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-90.78999999999998,2
54,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0.0,-90.74000000000001,1
55,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.0,-90.74,7
56,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0.0,-90.69999999999999,8
57,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.0,-90.7,9
58,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0.0,-90.30000000000001,34
59,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0.0,-90.3,8
60,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0.0,-89.91000000000001,20
61,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,-89.91000000000001,19
62,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-89.86999999999998,4
63,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-89.87,3
64,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0.0,-89.72,1
65,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0.0,-89.72,3
66,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0.0,-89.66,47
67,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0.0,-89.65999999999998,10
68,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.0,-89.53999999999996,9
69,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0.0,-89.53999999999999,12
70,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-108.52999999999997,1
71,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-89.17000000000002,1
72,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-89.17,2
73,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-89.16999999999999,7
74,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.058823529411764705,-69.49000000000001,3
75,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.058823529411764705,-69.32999999999998,3
76,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0.0,-88.49000000000001,11
77,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.0,-88.49,16
78,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-88.46999999999998,2
79,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-88.47,3
80,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-88.28999999999999,1
81,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-88.29,4
82,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0.0,-88.21999999999998,3
83,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-88.17999999999999,4
84,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-88.17999999999998,12
85,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-88.12999999999998,5
86,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-88.13000000000002,12
87,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-87.98999999999995,9
88,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-87.99,1
89,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.058823529411764705,-80.61000000000001,5
90,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.058823529411764705,-68.10999999999999,6
91,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0.0,-86.42,1
92,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0.0,-86.42,2
93,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0.0,-86.37000000000003,5
94,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-86.36999999999999,8
95,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0.0,-86.3,1
96,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.0,-86.30000000000001,1
97,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-96.36000000000001,1
98,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.058823529411764705,-66.63999999999997,1
99,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-86.29000000000002,3
100,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-86.29000000000002,2
101,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-86.0,9
102,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-85.89999999999999,6
103,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-85.89999999999996,1
104,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.0,-85.83,1
105,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-85.83000000000001,14
106,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.058823529411764705,-94.15,1
107,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-85.43000000000004,6
108,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-85.42999999999999,6
109,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.0,-85.34,10
110,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0,-85.34,3
111,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0.0,-85.25999999999999,8
112,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0.0,-85.22999999999999,1
113,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.0,-85.23,2
114,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0.0,-84.87,1
115,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0.0,-84.79,3
116,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0.0,-84.79,5
117,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0.0,-84.74000000000004,2
118,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,-84.74,1
119,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.058823529411764705,-101.53999999999999,1
120,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-84.56999999999996,1
121,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-84.54000000000002,1
122,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-84.54000000000002,3
123,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,-84.37000000000006,2
124,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,-84.37,4
125,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-84.31,10
126,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0.0,-84.2,4
127,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-84.12,1
128,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-84.12,2
129,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0.0,-84.02000000000001,2
130,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0,-83.81999999999996,2
131,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-83.35999999999997,2
132,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-83.29000000000002,1
133,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-83.28999999999998,1
134,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-83.25999999999999,3
135,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.0,-83.25999999999999,4
136,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-83.13000000000001,1
137,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-83.03,1
138,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.0,-83.00999999999999,1
139,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-83.00999999999999,2
140,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0.0,-82.92,2
141,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0.0,-82.92,1
142,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0.0,-82.87,1
143,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-82.71999999999997,1
144,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-82.47000000000001,3
145,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.058823529411764705,-90.7,1
146,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.058823529411764705,-62.64,3
147,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.058823529411764705,-73.38,3
148,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0,-82.0,2
149,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0,-82.0,3
150,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0.0,-81.69999999999999,4
151,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0,-81.55,4
152,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-81.55,1
153,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-81.55,1
154,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0.0,-81.49999999999999,2
155,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-81.35000000000005,2
156,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,-81.35000000000001,4
157,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-81.12,1
158,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-81.11999999999999,2
159,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.058823529411764705,-101.66999999999993,1
160,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0.0,-81.00999999999999,4
161,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-81.01000000000002,2
162,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-80.85000000000002,1
163,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-80.84999999999997,3
164,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.058823529411764705,-62.87000000000001,3
165,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0.058823529411764705,-77.97,1
166,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0,-80.79,3
167,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-80.67,1
168,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-80.67,8
169,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0.058823529411764705,-98.58000000000001,1
170,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,-80.53,2
171,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0.058823529411764705,-93.46,1
172,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.058823529411764705,-104.77000000000001,1
173,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0.0,-80.28999999999994,1
174,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-80.20999999999998,1
175,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,-80.17000000000002,2
176,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,-80.16999999999999,7
177,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0.0,-80.02999999999997,1
178,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-80.02000000000001,1
179,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0.0,-80.02000000000001,8
180,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-79.86999999999998,1
181,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.0,-79.86999999999998,1
182,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0.0,-79.82999999999998,1
183,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.0,-79.31,5
184,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0.0,-79.31,3
185,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.0,-79.25,1
186,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0.0,-79.04999999999998,2
187,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-78.83999999999999,4
188,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-78.84,1
189,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0.058823529411764705,-71.65,1
190,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-78.78999999999999,1
191,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0.0,-78.71,1
192,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.0,-78.71000000000001,1
193,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,-78.55,3
194,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.0,-78.44,1
195,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,-78.44000000000001,1
196,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-78.42999999999999,1
197,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-78.38999999999999,1
198,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-78.27000000000001,1
199,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-78.27,1
200,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-78.08999999999992,1
201,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0.0,-77.97,1
202,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-77.89000000000001,8
203,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.058823529411764705,-101.53999999999999,1
204,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-77.64,2
205,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0.0,-77.54000000000002,1
206,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-77.46000000000001,1
207,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0.058823529411764705,-104.91999999999999,1
208,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,-77.21000000000001,3
209,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,-77.21000000000001,1
210,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.058823529411764705,-101.53999999999999,1
211,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,-77.10000000000001,2
212,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0.0,-77.08000000000001,2
213,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-76.71,1
214,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,-76.68,1
215,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.058823529411764705,-101.53999999999999,1
216,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-76.50999999999999,2
217,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0.0,-76.16999999999999,3
218,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-108.52999999999997,1
219,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-75.80999999999997,1
220,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0.0,-75.78,1
221,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0.0,-75.72999999999999,1
222,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.0,-75.72999999999999,1
223,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-75.62,1
224,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.058823529411764705,-94.99000000000004,1
225,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,-75.48999999999998,3
226,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0.0,-75.49000000000001,1
227,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.058823529411764705,-92.38999999999999,1
228,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.058823529411764705,-57.51,1
229,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-75.30000000000001,1
230,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0,-75.16,2
231,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0.0,-75.03,1
232,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.058823529411764705,-55.45000000000001,1
233,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.058823529411764705,-77.21000000000001,1
234,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0.0,-74.84,1
235,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.0,-74.55999999999997,1
236,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-74.15999999999998,1
237,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0.0,-74.16000000000001,1
238,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-90.78999999999999,1
239,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-73.48,1
240,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0.0,-73.48,2
241,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0.0,-73.18000000000004,1
242,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-72.86,1
243,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-72.68,2
244,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-72.28999999999999,1
245,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0.0,-72.27000000000001,1
246,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0.0,-72.19999999999999,3
247,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0.0,-72.16999999999999,2
248,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0.0,-72.17,3
249,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.058823529411764705,-78.27,1
250,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.0,-71.94,2
251,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0.0,-71.88,1
252,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0.0,-71.83,1
253,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-71.82000000000001,1
254,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0.058823529411764705,-68.34999999999997,2
255,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-71.72,1
256,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,-71.52000000000001,1
257,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-71.47,1
258,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0.0,-71.39000000000001,1
259,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0.058823529411764705,-97.39000000000001,1
260,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0.058823529411764705,-106.44999999999999,1
261,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0.0,-70.30000000000001,1
262,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0.0,-70.28999999999999,1
263,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0.058823529411764705,-79.86999999999998,1
264,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0.0,-70.17,1
265,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-69.93,2
266,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0.058823529411764705,-89.66,1
267,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,-69.91000000000001,1
268,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0.0,-69.65,3
269,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0.0,-69.55000000000001,1
270,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.0,-69.44,2
271,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0.0,-69.3,1
272,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,-68.85000000000002,4
273,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0.0,-68.85000000000002,3
