,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
37,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-352.99,265
38,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0.0,-352.98999999999995,111
39,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-352.62,1
40,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0.0,-352.6199999999999,4
41,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-352.18,60
42,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-352.17999999999995,64
43,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-351.42999999999995,3
44,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-351.42999999999995,6
45,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-351.26999999999987,10
46,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-351.27,5
47,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0.06666666666666667,-345.29999999999995,4
48,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-348.6299999999999,10
49,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-350.85999999999996,9
50,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-350.85999999999996,6
51,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-350.61,7
52,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.0,-350.61,5
53,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-347.96,8
54,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-347.96,2
55,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-349.81999999999994,13
56,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-349.81999999999994,17
57,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-349.79999999999995,7
58,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.06666666666666667,-350.61,3
59,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.06666666666666667,-350.61,6
60,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-349.38,2
61,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-349.3799999999999,4
62,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0,-349.3299999999999,74
63,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-349.33,11
64,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-348.9599999999999,10
65,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-348.96000000000004,15
66,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-348.79999999999984,24
67,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0.0,-348.80000000000007,6
68,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-348.6299999999999,3
69,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-348.6299999999999,5
70,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-348.2199999999999,138
71,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-348.21999999999997,21
72,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.0,-348.16,1
73,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.0,-348.15999999999985,3
74,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-361.18,1
75,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0.06666666666666667,-361.18000000000006,1
76,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-347.96,3
77,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-347.96,2
78,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0.06666666666666667,-341.74999999999994,3
79,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-341.74999999999994,6
80,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0.0,-347.41999999999996,1
81,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-346.42999999999995,2
82,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.06666666666666667,-350.61,1
83,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0.06666666666666667,-353.9200000000001,1
84,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-346.11,6
85,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-346.11,8
86,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-343.55999999999995,2
87,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.06666666666666667,-343.55999999999995,2
88,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0,-345.69999999999993,4
89,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-345.7,1
90,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-345.29999999999995,2
91,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.13333333333333333,-350.61,1
92,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-345.15,1
93,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-352.99,20
94,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0.06666666666666667,-352.98999999999995,10
95,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0.06666666666666667,-341.42999999999995,1
96,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.06666666666666667,-341.64,69
97,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.06666666666666667,-341.63999999999993,19
98,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-343.55999999999995,1
99,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,-343.4099999999999,1
100,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0.0,-343.4099999999999,1
101,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0.0,-343.3399999999999,10
102,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-343.3399999999999,6
103,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.0,-342.53999999999996,2
104,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0.0,-342.53999999999996,3
105,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-342.5099999999999,6
106,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-341.95,4
107,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-341.9499999999999,2
108,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-341.64,10
109,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-341.63999999999993,4
110,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0.0,-341.56999999999994,2
111,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-341.49000000000007,1
112,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-341.48999999999995,2
113,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-341.32,1
114,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,-341.31999999999994,1
115,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
116,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-366.80000000000007,1
117,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-334.59999999999997,2
118,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-334.6,1
119,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0.0,-340.55000000000007,1
120,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-340.51000000000005,12
121,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0.0,-340.5099999999998,6
122,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0.0,-340.2099999999999,6
123,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.0,-340.21,3
124,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-340.05999999999995,1
125,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-339.9,1
126,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-339.8899999999999,10
127,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-339.86,2
128,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.06666666666666667,-337.42999999999995,2
129,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0.06666666666666667,-343.3399999999999,1
130,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
131,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-339.50999999999993,8
132,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,-339.50999999999993,5
133,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0.0,-339.42,2
134,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0.0,-339.41999999999985,6
135,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0.0,-339.23,1
136,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.0,-338.80999999999995,2
137,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.0,-338.6599999999999,1
138,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-338.5,1
139,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0.0,-338.35999999999996,1
140,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0.0,-338.35999999999996,1
141,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0.06666666666666667,-335.88,3
142,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-335.88,2
143,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0.0,-338.15,2
144,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-338.15,2
145,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-356.6299999999999,2
146,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.06666666666666667,-356.63,1
147,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0.0,-337.42999999999984,1
148,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-337.42999999999995,1
149,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-337.38,3
150,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-337.38000000000005,2
151,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0,-337.18999999999994,1
152,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0.0,-337.1900000000001,1
153,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-366.81,1
154,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-336.92999999999995,2
155,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0.0,-336.9299999999998,1
156,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0.0,-336.90999999999997,1
157,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-342.53999999999996,2
158,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0.06666666666666667,-333.47,1
159,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0.0,-336.5499999999999,1
160,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0.0,-336.55000000000007,1
161,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0.0,-336.46999999999997,1
162,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-336.4699999999998,2
163,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0.06666666666666667,-334.06999999999994,1
164,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0.06666666666666667,-329.47999999999996,1
165,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-336.26999999999987,1
166,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-340.05999999999995,1
167,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-336.03999999999996,3
168,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0.0,-335.88,1
169,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-335.8799999999999,3
170,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.0,-335.78999999999996,1
171,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0.0,-335.79,19
172,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0.0,-335.71999999999997,2
173,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.06666666666666667,-339.50999999999993,3
174,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0.0,-335.5,2
175,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0.0,-335.3299999999999,1
176,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0.06666666666666667,-336.5499999999999,1
177,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0.06666666666666667,-336.55000000000007,2
178,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-342.53999999999996,1
179,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-334.5299999999999,1
180,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0,-334.4699999999999,2
181,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-334.4699999999999,1
182,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-352.99,1
183,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-352.99,1
184,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-352.99,2
185,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.13333333333333333,-355.34999999999997,1
186,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0.0,-334.23,1
187,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0.06666666666666667,-348.9599999999999,2
188,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0.0,-333.85,1
189,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-329.2,3
190,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-332.81,1
191,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0.06666666666666667,-330.16,1
192,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-348.2199999999999,1
193,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0.06666666666666667,-325.9700000000001,1
194,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0,-331.9,1
195,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0.0,-331.38,1
196,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-349.3299999999999,2
197,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.06666666666666667,-352.99,1
198,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0.13333333333333333,-335.88,1
199,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0.06666666666666667,-329.09999999999997,1
200,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-348.6299999999999,1
201,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-329.9299999999999,1
202,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0.0,-329.92999999999984,1
203,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-329.86,1
204,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0.0,-329.76000000000005,1
205,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-348.2199999999999,2
206,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0.0,-329.05999999999983,1
207,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0.0,-329.05,1
208,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-328.94,2
209,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0.06666666666666667,-350.61,1
210,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.13333333333333333,-341.64,1
211,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0.13333333333333333,-341.63999999999993,1
212,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0.06666666666666667,-335.79,1
213,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-327.84000000000003,1
214,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0.0,-327.8299999999999,1
215,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0.06666666666666667,-340.51000000000005,1
216,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0.06666666666666667,-340.5099999999998,1
217,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0.0,-327.33,1
218,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0.06666666666666667,-314.05000000000007,1
219,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0.06666666666666667,-314.04999999999995,1
220,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0.06666666666666667,-348.15999999999985,1
221,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0.0,-326.5999999999998,1
222,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0.13333333333333333,-352.99,1
223,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,-326.36999999999995,1
224,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-326.07,1
225,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.06666666666666667,-354.8599999999999,1
226,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-324.86,1
227,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,-323.6,1
228,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0.0,-323.5799999999999,1
229,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-323.1399999999999,1
230,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.06666666666666667,-341.64,1
231,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-322.66,2
232,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,-322.03,1
233,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0.06666666666666667,-340.51000000000005,1
234,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.06666666666666667,-361.18,1
235,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0.0,-319.52,1
236,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0,-318.1299999999998,1
237,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0.0,-318.0099999999999,1
238,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0.06666666666666667,-354.15,1
239,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0.06666666666666667,-329.05,1
240,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,-317.36,1
241,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.13333333333333333,-322.66,1
242,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0.0,-316.58000000000004,1
243,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0.0,-315.67,1
244,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0.0,-315.3800000000001,1
245,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0.06666666666666667,-356.6299999999999,1
246,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-312.17,1
247,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0.06666666666666667,-366.79999999999995,1
248,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0.0,-308.7999999999999,1
249,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0.06666666666666667,-293.70000000000005,1
250,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0.06666666666666667,-323.64999999999986,1
